Full filepath,Full Class Index,features.0,features.2,features.4,features.5,features.7,features.9,features.10,features.12,features.14,features.16,features.17,features.19,features.21,features.23,features.24,features.26,features.28,features.30
/home/multiclass_classification/deer/train/423d2eb110.jpg,0,0.001634292,0.000218394,0.001530042,-0.00193546,0.001861294,-0.000423353,-0.008911902,0.004336246,0.006704217,0.014294166,0.009038894,0.015505875,0.007848288,0.016890239,0.048798542,0.04649605,0.0432702,0.086975664
/home/multiclass_classification/deer/train/9da0aec66b.jpg,0,-0.004885061,-0.000309737,0.001892956,0.00154571,0.00153136,0.001284519,0.003924345,0.002525308,0.006280435,0.002191737,0.008372785,0.009001517,0.011314245,0.041562755,0.05477822,0.032800972,0.045865167,0.09850244
/home/multiclass_classification/deer/train/8246f6a503.jpg,0,0.003403145,0.002343207,0.002475891,0.010947537,0.004174511,0.008195014,0.007866925,0.007770737,0.00910065,0.013789592,0.020149862,0.006341738,0.017672492,0.035386473,0.05133869,0.041398294,0.041338734,0.080071256
/home/multiclass_classification/deer/train/9358aa5407.jpg,0,0.001255668,0.003696986,0.010006937,0.004024286,0.002818512,0.013854198,0.010405126,0.005604029,-0.005330731,-0.011518167,0.002516533,0.012682417,0.00442264,0.027218299,0.020565515,0.016226748,0.030178966,0.073159695
/home/multiclass_classification/deer/train/ff83c1509b.jpg,0,0.003413018,0.004026082,0.00706512,-0.001037247,0.004371846,0.014212551,0.006660922,0.003655053,-0.000111447,0.003937782,-0.001273369,4.80E-05,0.004667281,0.01016149,0.01532434,0.026539426,0.035405755,0.0828903
/home/multiclass_classification/deer/train/3028e909d9.jpg,0,0.006509971,0.004246132,0.014864057,0.006303182,0.006471396,0.019677076,0.00584479,0.001242354,0.001615497,0.009475415,0.015206492,0.010555282,0.011444008,0.034374893,0.03033685,0.03130941,0.051974047,0.10632015
/home/multiclass_classification/deer/train/dddb6a6369.jpg,0,-0.000142072,0.001481094,0.009002922,0.004450835,0.003675991,0.009012278,0.00746713,-0.00522654,0.002035993,0.000978889,0.012571718,0.006912581,0.008867405,0.01250482,0.033607118,0.029783517,0.051850356,0.11278641
/home/multiclass_classification/deer/train/b4b2ec106f.jpg,0,-0.000600982,-0.001172679,-2.30E-05,0.000168804,0.004123039,0.004732632,0.01572888,0.009882561,0.009643773,0.019381154,0.012810512,0.013732877,0.002662985,0.017968025,0.019761931,0.003343637,0.014427401,0.042130023
/home/multiclass_classification/deer/train/image_29.jpg,0,0.00135567,0.002331013,0.004177144,0.004458407,0.009285062,0.019421484,0.01199813,0.007982262,0.001003967,-0.000425912,0.018905701,0.009777275,0.001357225,0.020260911,0.011887781,0.025283381,0.032595098,0.06973475
/home/multiclass_classification/deer/train/4a7335538c.jpg,0,-0.000858555,0.002232583,0.007565116,0.003142517,0.003796536,0.012090845,0.002833654,0.000242933,0.006061925,0.010879273,0.00928302,0.026896657,0.009165503,0.02942689,0.03719762,0.041605424,0.04781928,0.10488319
/home/multiclass_classification/deer/train/f8566c0f4f.jpg,0,-0.001811678,0.001744314,-0.001585086,0.001852973,0.000598885,0.006024752,-0.001720175,3.94E-06,-0.00128173,-0.002304463,0.009134807,0.005631517,0.004315988,0.015137334,0.032146767,0.005571729,0.037893154,0.07373552
/home/multiclass_classification/deer/train/e3911bbe23.jpg,0,0.001421345,0.00146142,0.001273079,0.002250853,0.005470512,0.012321308,0.00663074,0.004215118,0.005004411,0.022822121,0.010754935,0.01115506,0.007477011,0.016090488,0.001406853,0.031062158,0.036590606,0.06296712
/home/multiclass_classification/deer/train/image_14.jpg,0,-0.004828512,0.000802128,0.003475462,-0.00594457,0.001155258,0.004286042,0.000112248,0.00189398,0.001209726,-0.003087878,-0.009630665,0.009309929,-0.000863518,0.026241608,0.003851139,-0.008583198,0.020286642,0.03104401
/home/multiclass_classification/deer/train/3ececaa45e.jpg,0,-0.001749526,-0.000945744,-0.00200343,0.000667426,-0.004989338,-0.012244984,-0.00084284,-0.002477169,0.003186088,0.004198384,-0.005398688,-0.001724875,-3.79E-05,0.007215676,-0.003337919,0.005073316,0.016849734,0.035475895
/home/multiclass_classification/deer/train/09818957b7.jpg,0,0.001620931,-0.002835454,-0.00500496,0.003652368,-0.001024049,0.00683096,0.004293924,0.008339623,0.011373083,0.014265894,0.023394194,0.021691166,0.010143134,0.02388513,0.029838499,0.038992718,0.044683035,0.10566483
/home/multiclass_classification/deer/train/88f34ac6bf.jpg,0,7.17E-05,0.003665311,0.010338677,0.010112925,0.01146295,0.02513013,0.013307291,0.006699825,0.005527782,0.002548956,0.000139987,0.01324568,0.012978893,0.043678448,0.027695607,0.03371058,0.04992244,0.111609206
/home/multiclass_classification/deer/train/b5c8dfb021.jpg,0,0.003655737,0.002137549,0.008154472,0.003233436,0.001791225,0.005227749,0.006638206,0.002873879,0.00066019,-0.016283406,0.010603295,0.01085336,0.008464546,0.024553642,0.033876367,0.034630075,0.036797233,0.07871992
/home/multiclass_classification/deer/train/a86293172b.jpg,0,0.002813814,0.001120425,0.00968143,0.002799367,0.006866308,0.011114305,0.009327879,0.005699995,0.008217439,0.016441485,0.01650296,0.00832098,0.005849285,0.03186701,0.019163411,0.006007768,0.021960527,0.07070644
/home/multiclass_classification/deer/train/i-2022-04-05T153807-807_jpg.rf.936073084dd212d1086a6dda07add89d.jpg,0,-0.002378282,-0.000823229,0.002433016,-0.007896416,-0.003930777,-0.008338431,-0.003773963,-0.005192255,-0.003447697,-0.005399756,0.001289295,0.001888529,0.004627542,0.00737187,0.013502548,0.003843363,0.03178779,0.06599732
/home/multiclass_classification/deer/train/9b1e8519de3.jpg,0,0.003874139,0.001158855,0.003896479,0.007054743,0.012724088,0.027695755,0.014316212,0.006299211,0.007229667,0.023361279,0.007132278,0.013806517,0.009054355,0.032784753,0.054292038,0.049268022,0.045545094,0.09709521
/home/multiclass_classification/deer/train/9e39af104d.jpg,0,0.000759677,0.002173011,0.007950035,-0.003718118,0.005288279,0.008915298,0.008694241,0.00587562,0.000769567,-0.003347344,0.010460014,0.007150956,0.00922659,0.036607187,0.041369054,0.020228915,0.04279126,0.0880789
/home/multiclass_classification/deer/train/df6db1e808.jpg,0,0.001101895,0.003174255,0.004022456,0.002377945,0.006044994,0.01690347,0.00856722,0.005578999,0.005999732,0.004482825,0.013380186,0.007466184,0.002789839,0.032795228,0.015574084,0.00369583,0.030621642,0.06922315
/home/multiclass_classification/deer/train/i-2022-04-05T163549-202_jpg.rf.4478fddfe1550bf8cfb16b90f75bbd18.jpg,0,0.001072759,0.004395332,0.011361712,0.011394522,0.009817377,0.023277268,0.015877817,0.008298508,0.002484602,0.012722718,-0.008586748,-0.001120575,0.003262426,0.01340203,0.02663922,0.018080808,0.028849263,0.060289476
/home/multiclass_classification/deer/train/f96cbdb7e5.jpg,0,0.000954816,-0.000554571,0.002190441,0.003745705,0.002187504,0.016518546,0.001385826,0.011445227,0.007670104,0.025962964,0.020213712,0.023225378,0.012545844,0.038863637,0.044593126,0.024625536,0.038107485,0.07895427
/home/multiclass_classification/deer/train/image_19.jpg,0,-0.000541865,0.000138285,0.003851243,0.003641344,0.0068526,0.01700224,0.012789096,0.010556809,0.005807583,0.014967728,0.017166618,0.010441409,0.009495428,0.033616163,0.028448675,0.031082127,0.030890957,0.07960488
/home/multiclass_classification/deer/train/562a462022.jpg,0,0.00075172,0.00189485,-0.000671863,0.00215401,0.00307525,0.002945458,-0.003113709,0.001686735,0.000303851,0.006878583,0.01274487,0.019867565,0.004024869,0.025071213,0.029052984,0.02177465,0.040585164,0.09177148
/home/multiclass_classification/deer/train/914fffc01d.jpg,0,-0.004123379,0.002728907,0.001449446,-0.00149103,0.00060621,0.010288917,0.006711817,-0.001883599,-0.003403667,0.006166626,0.006769359,0.001678486,0.001488737,0.015796168,0.02193651,0.02670854,0.043431282,0.10588974
/home/multiclass_classification/deer/train/8726643f3f.jpg,0,0.004216036,0.003113586,0.006679771,0.002904465,0.002489811,0.006078349,0.000230834,0.001357278,-0.00308349,-0.015202285,-0.002894244,0.010796234,-0.002700955,0.02233432,-0.000165277,0.022682358,0.03655421,0.07444743
/home/multiclass_classification/deer/train/37c173b365.jpg,0,0.000809198,0.002000542,0.006364391,-0.000952681,0.00424167,0.006107305,0.000660638,0.000232076,0.000814914,-0.006297098,0.000811606,0.002888811,0.003907229,0.018358715,0.025353694,0.029580668,0.037783932,0.08047348
/home/multiclass_classification/deer/train/61e361648e.jpg,0,0.003251353,0.005754066,0.010593401,0.007526082,0.007934539,0.010827918,0.015749559,0.010033703,0.00755673,0.019037437,0.019794436,0.018062467,0.004409731,0.03616127,0.03142812,0.036033336,0.052288085,0.10464703
/home/multiclass_classification/deer/train/e4c951696f.jpg,0,0.000694751,-0.000626898,0.003521379,0.001150647,0.003911532,0.00820214,0.007089445,0.002090167,0.001684277,0.008820929,-0.000899212,0.006140612,0.002658809,0.025695603,0.009702809,0.043528,0.035677567,0.08435958
/home/multiclass_classification/deer/train/e85b4d9a16.jpg,0,-0.001286727,-0.001834966,-0.004840226,0.000187599,0.000528853,0.007508767,-0.003893783,-0.006243398,-0.002096715,-0.012089746,-0.003662706,0.003418957,-0.004558198,0.005657343,0.009213276,0.008942423,0.023971405,0.059353173
/home/multiclass_classification/deer/train/35f9dfa5df.jpg,0,-0.003316832,4.08E-05,-0.00227985,0.002172032,0.00638303,0.016657576,0.009912324,0.007932309,0.010595667,0.019579625,0.008822004,0.005494712,-0.00434016,0.004218041,0.02006054,0.037409894,0.036062397,0.07514747
/home/multiclass_classification/deer/train/7b8d17df54.jpg,0,0.005934841,0.003931907,0.012374669,0.002968108,0.001423076,0.002022598,0.00823453,0.011856314,0.004788241,0.016152501,0.014503527,0.01229331,0.006679308,0.023821771,0.023025423,0.019969758,0.037267417,0.07889164
/home/multiclass_classification/deer/train/47005d4470.jpg,0,-0.002119263,0.000751708,0.006159782,0.001353177,0.002759215,0.00096746,0.005490984,0.004563622,-0.003334912,-0.007610473,0.000290234,0.012135162,0.005838707,0.014852663,0.030189812,0.014161014,0.028426668,0.08198128
/home/multiclass_classification/deer/train/5a9c5613e1.jpg,0,0.001048853,0.000558278,0.001425111,-0.003755403,-0.000420687,0.000344907,0.004368546,0.001874188,-0.003749989,0.001895742,0.010303236,0.010737944,0.009833617,0.019124135,0.021119045,0.024855012,0.045296915,0.09336454
/home/multiclass_classification/deer/train/ef341fe6dc.jpg,0,0.004401979,0.004873876,0.010369563,0.011713069,0.006897625,0.017530441,0.018818244,0.008432687,0.006356683,0.012544028,0.0204548,0.015697032,0.013073786,0.03388883,0.049110897,0.026117012,0.038876407,0.09159012
/home/multiclass_classification/deer/train/992d2249f5.jpg,0,-0.000634839,0.00296886,0.006597834,0.002594762,0.00071274,0.001988664,0.001012116,-0.000148492,-0.006323273,-0.007553239,-0.000169471,0.006064491,0.007854966,0.021809401,0.0400676,0.008465109,0.03633035,0.066037625
/home/multiclass_classification/deer/train/bfb2272ec7.jpg,0,0.00077589,0.000223467,0.010314075,0.006766495,0.006722745,0.011682777,0.01812378,0.005072484,0.010125629,0.020813754,0.02588147,0.018129397,0.008247171,0.019086532,0.024926621,0.03171479,0.023234375,0.06939923
/home/multiclass_classification/deer/train/559b655e24.jpg,0,0.002934394,0.000880176,0.007877363,-0.001132111,0.001091338,-0.001407785,0.002306934,-0.008369776,0.00492018,-7.30E-06,-0.002446718,0.00472679,0.001257744,-0.000843796,0.009312278,0.010394656,0.001261681,-3.89E-05
/home/multiclass_classification/deer/train/84d3beb3ff.jpg,0,-0.002197199,-0.001442766,0.004788072,0.001711431,-0.000163882,0.004949111,0.000546436,-0.002975966,-0.004147311,0.006598828,0.010298607,0.015358452,0.017466754,0.026997697,0.03542268,0.014399356,0.037753575,0.07723474
/home/multiclass_classification/deer/train/e0d72589c3.jpg,0,0.002863366,-0.00219829,-0.008924211,-0.000227808,0.002000655,0.008246534,0.008042309,0.004284267,0.007640277,0.010625198,0.01795635,0.013576757,0.006542147,0.014619834,0.023561437,0.018283682,0.018077392,0.02379949
/home/multiclass_classification/deer/train/cd3b8ffe1a.jpg,0,0.002511765,0.001940031,0.000630198,0.006832193,-0.001228186,-0.002020673,-0.002894754,-0.000520495,0.007360744,0.014389994,0.01877494,0.018611258,0.006965968,0.030539539,0.007127863,0.022501443,0.03356718,0.07206964
/home/multiclass_classification/deer/train/0a36a364ce.jpg,0,-0.000452754,-0.001264964,0.003950501,0.003709354,0.005391892,0.017445683,0.008987453,0.001212842,0.00830007,0.02027417,0.008187394,0.00068568,0.009010611,0.012922544,0.041401602,0.02152212,0.03847148,0.0693229
/home/multiclass_classification/deer/train/7a5bee0f95.jpg,0,0.000207827,0.001553848,0.00498415,-0.003080348,-0.000241445,-0.002725939,0.001927813,0.007642207,0.002903675,0.013771275,-0.000323621,0.007834025,0.011929991,0.05219698,0.013863457,0.017963383,0.039694287,0.081560336
/home/multiclass_classification/deer/train/01624101.jpg,0,0.004975484,0.004821004,0.005331189,0.005303366,0.008497739,0.021917237,0.005222552,0.012813515,0.002729859,0.014250974,0.007709771,0.001411279,0.01070101,0.013493641,0.017344765,0.0194134,0.025319997,0.04446374
/home/multiclass_classification/deer/train/ea19d2960b.jpg,0,0.003685633,0.002256736,0.004562667,0.00306805,0.003478729,0.013005083,0.013409082,0.010501128,0.003946776,0.017357131,0.00798661,0.003480225,0.002187351,0.030709831,0.019370113,0.04120848,0.041836947,0.09072618
/home/multiclass_classification/deer/train/94a7ed02ee.jpg,0,0.002255435,0.000430704,-0.000492498,0.001644566,0.004129619,0.009594032,0.008552196,0.005534923,0.00775983,0.010677135,0.011313792,0.012559626,0.012141242,0.015510064,0.032972604,0.032046348,0.046751343,0.091927
/home/multiclass_classification/deer/train/8ed5c4f32d.jpg,0,0.000674478,0.000420939,0.004956478,0.000543567,0.00614634,0.010593716,0.006321702,-0.000753172,-0.001793452,-0.001550538,0.005138256,0.018212792,0.004637803,0.025833916,0.035853505,0.015952505,0.039757106,0.09508891
/home/multiclass_classification/deer/train/80e577172c.jpg,0,0.001555383,0.000275582,0.002126609,0.003057111,0.00851729,0.029407969,0.010850715,0.010262926,0.000181839,0.008277761,0.004335677,0.011608344,0.001535645,0.02262488,0.030531414,0.009146232,0.023605902,0.038660586
/home/multiclass_classification/deer/train/990f5e6e60.jpg,0,-0.002080757,0.000636564,0.000943262,-0.001202599,0.0015277,-0.002086821,0.001232777,0.003132048,-0.001291866,-4.09E-05,0.017594833,0.01446609,0.008249327,0.015387436,0.0250401,0.024654338,0.034238756,0.07034029
/home/multiclass_classification/deer/train/15cb3efaed.jpg,0,0.001759645,0.003793721,0.001275094,0.003481154,-0.00104292,0.003050364,0.00602593,-0.002538206,0.005313634,0.007809574,0.008447758,0.008188987,0.006542742,0.019519746,0.037196405,0.026809376,0.03955033,0.08738516
/home/multiclass_classification/deer/train/c431d59498.jpg,0,0.003159139,-0.000873224,-0.001052222,0.004186099,0.004308707,0.016835757,0.007805764,0.007108234,0.007051594,0.017180378,0.020513374,0.012573525,0.011070224,0.0439479,0.04217516,0.04740798,0.04895389,0.10156208
/home/multiclass_classification/deer/train/ba470964842.jpg,0,0.000842924,-0.000580187,-0.003401978,-0.00517609,0.005702298,0.008225818,0.003582687,0.003976901,-0.002854599,-0.011472349,-0.00353048,0.005829081,0.000808188,0.016695142,0.022185931,0.030753985,0.025126612,0.060148984
/home/multiclass_classification/deer/train/796c8d78f9.jpg,0,0.001227139,0.002035506,0.004896706,-0.000414756,0.006624676,0.015454281,0.012329329,0.009043813,0.011966865,0.015749672,0.014740822,0.010757203,0.010420902,0.028399363,0.039002422,0.037479974,0.015543711,0.03844519
/home/multiclass_classification/deer/train/5e895b17d1.jpg,0,-0.001430195,0.001290869,0.003982013,-0.003351703,0.00952527,0.02375384,0.013360376,0.005036464,0.004594784,-0.006430476,0.0070211,-0.007014532,0.00774003,0.016069014,0.02710754,0.04315465,0.04227549,0.08522815
/home/multiclass_classification/deer/train/489b9130e6.jpg,0,0.002954703,-0.000413547,-0.009845258,-0.002464892,0.001057914,0.004638813,0.002804461,0.003704476,0.006253505,0.01016824,0.012409583,0.01033639,0.011322639,0.023827929,0.032909896,0.035984643,0.02783837,0.045091555
/home/multiclass_classification/deer/train/5b5c5cac47.jpg,0,-0.00200047,0.002170942,0.001879519,0.00079767,-0.001794383,-0.009420974,-0.004707517,-0.004008312,-0.00415512,-0.003765062,0.015836451,0.008036334,0.012463801,0.033657607,0.04086273,0.054663192,0.05151817,0.09150542
/home/multiclass_classification/deer/train/1ec1d0a80a.jpg,0,0.005147832,0.000233914,0.00403967,0.004331349,0.00544307,0.008280705,0.014718314,0.002219273,0.007935546,0.026963366,0.017145665,0.012412224,0.010527834,0.0356358,0.026040465,0.007560295,0.033855807,0.07351418
/home/multiclass_classification/deer/train/0c69537d96.jpg,0,0.001145422,0.001110715,0.003308372,0.006831553,0.005693389,0.013303501,0.002365614,0.002150019,0.001055766,0.005091236,0.002517856,0.005119446,0.008677332,0.027492005,0.030870935,0.021191794,0.038965963,0.0839234
/home/multiclass_classification/deer/train/4ed7088e45.jpg,0,0.004953725,0.00153352,0.005508889,0.004127268,0.00532117,0.016206954,0.007866484,0.012221569,0.006428478,0.017861899,0.012570767,0.016421743,0.012260011,0.019125126,0.030091189,0.018218137,0.044729665,0.09336299
/home/multiclass_classification/deer/train/ce03d47a8d.jpg,0,-0.004253177,0.00106844,0.001624568,0.007005652,0.0016913,0.002806614,0.003986367,0.011348808,0.009571429,0.042820156,0.03337765,0.01805568,0.009997967,0.04014317,0.04117752,0.02856275,0.051578194,0.093727276
/home/multiclass_classification/deer/train/deb4e8d7c9.jpg,0,0.000213706,-0.003929395,-0.001603339,-0.000804778,-0.001462612,-0.003276035,-0.004005167,-0.008518556,0.002122856,-0.000762489,0.00722026,0.000505407,0.003074826,0.018714275,0.045022108,0.027226584,0.049690448,0.08417376
/home/multiclass_classification/deer/train/be98adba2e.jpg,0,-0.002060965,0.002817137,0.006679389,0.005374875,0.00393812,0.015555684,0.005954973,0.006159206,0.007500881,0.011946274,0.010246178,0.01806818,0.008513324,0.019568648,0.013924018,0.021953965,0.027234308,0.06589388
/home/multiclass_classification/deer/train/f506ea569b.jpg,0,-0.000675788,-0.000128593,0.004499559,-0.003669508,-0.002156071,-0.002110732,-0.006843436,-0.004133859,-0.003895631,-0.006824193,-0.00088666,0.000557952,-0.001687618,0.008724017,0.01646449,0.019404769,0.027378988,0.06196135
/home/multiclass_classification/deer/train/f618d52faf.jpg,0,0.002771114,-0.00353992,-0.005140048,-9.90E-05,0.00309746,0.012092044,0.01072016,0.005493902,0.008333111,0.018035281,0.003988079,0.011370889,0.012936687,0.031106222,0.032031156,0.032460656,0.03263054,0.07697169
/home/multiclass_classification/deer/train/76e1730a7c.jpg,0,0.000758777,-0.001284774,-0.010343796,0.000690124,0.010526931,0.028203584,0.009781666,0.002047665,0.006063001,0.012108473,-0.001343895,0.005813432,-0.003638891,0.007393553,0.013382148,0.057494722,0.028342338,0.070261
/home/multiclass_classification/deer/train/chital-7117406_1280.jpg,0,0.004627073,0.000302361,0.00625533,0.008423854,0.007504931,0.015353831,0.016574606,0.003497068,0.012995689,0.026672838,0.00058573,0.01845829,0.011948774,0.041521102,0.026030503,0.02898777,0.0462873,0.0992755
/home/multiclass_classification/deer/train/0c97f57e98.jpg,0,-0.00397817,-0.00385155,-0.00697974,-0.00173226,0.002416329,0.003832496,0.013016002,0.006481189,0.009059725,0.02524025,0.01870475,0.010283973,0.014738449,0.031791307,0.033376966,0.022042245,0.04300107,0.09007414
/home/multiclass_classification/deer/train/6e1642fba2.jpg,0,0.009373818,0.004413377,0.013741769,0.009363445,0.008862712,0.021794282,0.015281251,0.007051576,0.006211699,0.016038978,0.010660607,0.017152945,0.008283588,0.02774078,0.028171187,0.001651411,0.036911797,0.06599129
/home/multiclass_classification/deer/train/8c84092472.jpg,0,0.00384149,0.000727663,0.005509366,0.008619156,0.010097533,0.028754583,0.015137755,0.00735774,0.005894735,0.014408145,0.022647487,0.01250636,0.008738525,0.013946057,0.017737418,0.02709559,0.04223173,0.084748685
/home/multiclass_classification/deer/train/263728ea50.jpg,0,0.001971118,0.002301937,0.005502111,0.002552449,0.007536381,0.007883633,0.007347317,0.00626381,0.001567133,0.011135518,0.004333141,0.019345157,0.009265985,0.015686527,0.021677852,0.009421825,0.037986875,0.08129357
/home/multiclass_classification/deer/train/bb25e2c1d9.jpg,0,-0.004331501,-0.000672788,-0.000854847,0.003318937,0.005488101,0.008305331,0.002786116,0.005818936,0.005434943,-0.001327923,0.001531774,0.013633567,0.00725553,0.032606702,0.026234075,0.035813056,0.03973825,0.0920344
/home/multiclass_classification/deer/train/e79c85919e.jpg,0,-0.000693442,-0.000231084,-0.000900973,0.000169351,0.001426878,0.002715169,0.007194021,-0.000244753,0.008895263,0.017231623,0.01095541,0.006255324,0.000941384,0.023797885,0.03573493,0.032236204,0.042023238,0.07928034
/home/multiclass_classification/deer/train/5e81646a86.jpg,0,-0.000204139,-0.000665905,-0.004404374,-0.000849629,0.012150372,0.029268943,0.013567288,0.006873638,0.004989468,0.01611354,0.021607745,0.023173478,0.012254869,0.03930392,0.039027672,0.019985516,0.041107733,0.07483007
/home/multiclass_classification/deer/train/16e43610bd.jpg,0,0.000751817,0.002045239,0.001278327,0.007274659,0.009299208,0.016284341,0.009646307,0.011119025,0.007847358,0.014649197,0.011785054,0.012030354,0.008410024,0.03562264,0.03481789,0.019401789,0.046310868,0.10160205
/home/multiclass_classification/deer/train/i-2022-04-05T150753-678_jpg.rf.b72db8ca75429f1ef3917b0284ae1508.jpg,0,0.001242555,0.001641188,0.006876386,-0.000338351,0.008234898,0.017974373,0.007081097,0.009133614,0.009105065,0.017203795,0.018013643,0.013587552,0.009928691,0.024280611,0.03233227,0.020404711,0.03692267,0.08313889
/home/multiclass_classification/horse/train/05_002.png,1,-0.001621276,0.004336149,0.006757343,-0.000501162,0.004339928,-0.003039233,-0.003329029,-0.006010574,0.000768693,-0.012755811,0.021754509,-0.000805616,0.004792917,-0.01119318,0.003820979,0.008481992,0.019571757,0.06030684
/home/multiclass_classification/horse/train/03_045.png,1,0.004874685,0.004211332,0.008984496,0.013586154,0.010081081,0.010835741,0.004235808,0.005333171,0.001053074,-0.000809874,0.031406444,0.018733531,0.01834312,-0.000188565,0.027014164,0.035103753,0.023689087,0.10394235
/home/multiclass_classification/horse/train/07_017.png,1,0.003573641,0.002416486,0.003434454,0.004826512,-0.000934986,0.002130019,-0.005889,-0.006816797,0.000203762,-0.000277014,0.008013487,0.015485485,-0.002349033,-0.013677122,0.010014153,0.010231921,0.01421096,0.054908115
/home/multiclass_classification/horse/train/04_009.png,1,0.001782531,0.000230123,0.001660006,0.00752653,0.002250851,-0.001809421,-0.006754468,-0.001701744,-0.001154275,-0.017615562,0.009870078,-0.000437216,0.006922795,0.004414796,0.003138137,0.01740968,0.024999207,0.08592328
/home/multiclass_classification/horse/train/01_035.png,1,0.000891444,0.003448402,0.002007676,0.004635613,0.002967244,-0.003592709,-0.008732898,0.003146541,0.001086735,-0.002307767,0.005311804,0.009722166,0.00365598,-0.000950285,0.010664254,0.010315505,0.021490416,0.09523795
/home/multiclass_classification/horse/train/03_092.png,1,0.004519793,0.003187828,0.002507092,0.004715989,-0.001258172,0.004509378,0.006185362,0.001276555,0.00944924,0.018809866,0.013686535,0.019380666,0.008170223,0.010729546,0.015461667,0.002804411,0.021591447,0.09885397
/home/multiclass_classification/horse/train/07_067.png,1,0.000868974,0.000231671,0.004250481,0.007292107,0.00790319,0.013971204,0.007284713,0.004025332,0.002170592,0.007342192,0.014903013,0.009359614,0.006770929,-0.000472883,0.010951899,0.01727706,0.021148894,0.063422054
/home/multiclass_classification/horse/train/03_091.png,1,0.000615075,0.00346616,0.004579785,0.011902312,-0.00133025,-0.006053134,-0.012308871,-0.000377671,-0.00855116,-0.020662013,0.015561474,-0.000542137,0.007386121,0.016759502,0.013274306,0.014519865,0.018462239,0.07598387
/home/multiclass_classification/horse/train/06_088.png,1,0.003928553,0.002614519,0.011005584,0.004668173,0.001323829,0.004750192,-0.001498218,-0.000493138,0.001488348,-0.008494944,0.018379197,0.012122205,0.006272147,0.004617191,0.01307019,0.03362511,0.022773549,0.10038163
/home/multiclass_classification/horse/train/03_083.png,1,0.000815335,0.006428383,0.017031603,0.008442614,0.007591083,0.00204836,-0.004006419,0.000230754,0.001875429,-0.012312222,0.028323898,0.014338166,0.005803929,0.000866368,0.013908553,0.027539354,0.026375303,0.10449825
/home/multiclass_classification/horse/train/03_040.png,1,-0.000346889,0.002767454,0.009216532,0.009420523,-0.000443929,0.01523621,-0.000978853,0.000640354,0.001991212,-0.002982912,0.011564476,0.005177392,0.009568349,0.024285743,0.007295551,0.006618753,0.019788068,0.0751182
/home/multiclass_classification/horse/train/06_041.png,1,-0.0012007,0.003554581,0.007167147,0.000848536,0.002104948,0.008871486,0.005674008,0.005249284,0.005812374,0.010038284,0.02550222,0.011556983,0.005852409,0.006233242,0.028954748,0.031954017,0.039286554,0.109492205
/home/multiclass_classification/horse/train/horse02-3.png,1,0.003326948,0.004005217,0.012503951,0.010566245,0.005910098,0.010160618,0.00637112,0.008477829,0.001197967,0.004925329,0.020321194,0.02090953,0.01071072,0.008705772,0.012753475,0.023992728,0.029176947,0.096704006
/home/multiclass_classification/horse/train/03_086.png,1,0.006672096,0.001227416,0.005145132,0.00414839,-0.00309525,-0.012701011,-0.008118116,-0.00624836,0.000988737,-0.019342583,0.008426533,-0.0025297,0.00828009,0.006042293,0.009751039,0.023415674,0.030965837,0.08858274
/home/multiclass_classification/horse/train/horse22-6.png,1,-0.000940044,0.000349318,-0.001445468,0.00933609,-6.79E-06,-0.005333817,0.000535524,-0.001943803,0.002903543,-0.016311813,0.017814834,-0.007054566,0.005224079,-0.008854547,0.024136316,0.025061779,0.025546147,0.09660547
/home/multiclass_classification/horse/train/horse33-3.png,1,0.002357724,0.000547164,0.003584789,0.004268434,0.001739846,0.005064779,-0.00836404,0.002911491,-0.002665538,-0.015087627,0.007335117,0.006787086,-0.000554911,-0.001105997,0.009623339,0.041697767,0.031286675,0.110862866
/home/multiclass_classification/horse/train/horse34-4.png,1,0.001217646,0.002361957,0.006719848,0.009606876,0.005624779,0.004686741,0.006266139,0.006498106,0.00883509,0.016636765,0.015792523,0.023392536,0.002701452,0.011064659,0.005757488,0.033794012,0.029867385,0.092257336
/home/multiclass_classification/horse/train/01_114.png,1,0.007937301,0.000887983,0.006753694,0.006100119,0.004355389,0.014466877,0.005884449,0.00142913,0.007634569,0.01443149,0.00690739,0.010314785,0.004679106,0.024945356,0.003731757,0.02359419,0.026981078,0.09358115
/home/multiclass_classification/horse/train/horse12-5.png,1,0.002712714,0.005658555,0.009181103,-0.00126939,0.00309563,-0.001972666,-0.003966156,-0.009623108,2.18E-05,-0.006402739,0.013433324,0.01704629,0.006903154,0.005872035,0.014648704,0.053945772,0.022976521,0.11988581
/home/multiclass_classification/horse/train/01_033.png,1,-0.000984066,0.003485605,0.013579516,0.005320727,0.00403609,0.007415102,-0.006783775,-0.001631727,0.003125272,-0.011417227,0.012638189,0.024545293,0.009550676,0.003558775,0.001552895,0.016426822,0.024276827,0.08703832
/home/multiclass_classification/horse/train/horse21-3.png,1,0.000854661,0.007496539,0.011841972,0.008798176,0.001520463,0.005817995,0.000553652,-0.009645516,0.00718431,-0.002698668,0.010229148,0.012658975,0.006181201,-0.01311403,0.006443106,0.008360647,0.029014587,0.08380336
/home/multiclass_classification/horse/train/07_004.png,1,0.000869344,0.005844798,0.011640667,0.007082208,0.005582913,0.002860061,-0.006024263,0.000712743,0.00753792,0.007101732,0.012154844,0.008057406,0.001746531,-0.001984391,0.01648479,0.009728585,0.019750826,0.06762114
