Full filepath,Full Class Index,features.0.0_0.5,features.1.block.0.0_0.5,features.1.block.1.0_0.5,features.2.block.0.0_0.5,features.2.block.1.0_0.5,features.2.block.2.0_0.5,features.3.block.0.0_0.5,features.3.block.1.0_0.5,features.3.block.2.0_0.5,features.4.block.0.0_0.5,features.4.block.1.0_0.5,features.4.block.2.fc1_0.5,features.4.block.2.fc2_0.5,features.4.block.3.0_0.5,features.5.block.0.0_0.5,features.5.block.1.0_0.5,features.5.block.2.fc1_0.5,features.5.block.2.fc2_0.5,features.5.block.3.0_0.5,features.6.block.0.0_0.5,features.6.block.1.0_0.5,features.6.block.2.fc1_0.5,features.6.block.2.fc2_0.5,features.6.block.3.0_0.5,features.7.block.0.0_0.5,features.7.block.1.0_0.5,features.7.block.2.0_0.5,features.8.block.0.0_0.5,features.8.block.1.0_0.5,features.8.block.2.0_0.5,features.9.block.0.0_0.5,features.9.block.1.0_0.5,features.9.block.2.0_0.5,features.10.block.0.0_0.5,features.10.block.1.0_0.5,features.10.block.2.0_0.5,features.11.block.0.0_0.5,features.11.block.1.0_0.5,features.11.block.2.fc1_0.5,features.11.block.2.fc2_0.5,features.11.block.3.0_0.5,features.12.block.0.0_0.5,features.12.block.1.0_0.5,features.12.block.2.fc1_0.5,features.12.block.2.fc2_0.5,features.12.block.3.0_0.5,features.13.block.0.0_0.5,features.13.block.1.0_0.5,features.13.block.2.fc1_0.5,features.13.block.2.fc2_0.5,features.13.block.3.0_0.5,features.14.block.0.0_0.5,features.14.block.1.0_0.5,features.14.block.2.fc1_0.5,features.14.block.2.fc2_0.5,features.14.block.3.0_0.5,features.15.block.0.0_0.5,features.15.block.1.0_0.5,features.15.block.2.fc1_0.5,features.15.block.2.fc2_0.5,features.15.block.3.0_0.5,features.16.0_0.5
/home/multiclass_classification/deer/train/ea29dad359.jpg,0,-0.000649316,-0.000644047,-0.02103679,-0.013710426,-0.011057458,-0.016748106,-0.004734213,-0.007374238,-0.003569573,-0.004250318,-0.012683854,0.8629134,-0.2024631,-0.005984502,0.000740344,-0.003998912,0.24939463,0.082969725,-0.009833004,0.006213315,0.018381506,-0.26070645,-0.11569858,0.039855033,-0.010123288,-0.005067061,-0.046123415,-0.011102435,-0.009468515,0.005310141,-0.000163083,0.002833266,-0.019583154,0.007504332,-0.004348303,-0.031221014,-0.006986932,-0.001604805,0.16971219,0.077652164,0.00024948,-0.000674674,-0.004512124,-0.012837019,0.00291666,-0.001499003,0.012372926,0.00174168,-0.063549295,0.022039402,0.035879955,-0.00162667,-0.005126235,0.16032115,0.044654075,0.026492247,0.005713941,0.0011785,0.05020661,0.0306545,0.021986071,0.06551325
/home/multiclass_classification/deer/train/8ca8b2baf3.jpg,0,0.002065479,-0.001621643,-0.017069573,-0.006541514,-0.00735391,-0.010373605,-0.000626587,-0.000280241,0.008018903,-0.015656248,-0.018574202,0.7832756,-0.10195656,-0.015093321,-0.003940442,-0.007521953,0.22238487,0.20585927,-0.012758495,0.003289077,0.012824805,-0.25579622,-0.16088964,0.030796515,-0.016528653,-0.017305577,-0.058425903,-0.016090581,0.000126519,0.026495012,-0.007047985,-0.011842152,0.009444778,-0.003110191,-0.011173112,-0.048702817,-0.007895964,-0.006854837,0.19077888,0.14119425,-0.040540986,-0.011743249,-0.012157191,-0.04147617,-0.081225425,-0.014610788,-0.004416728,0.008965235,0.044944976,0.030417286,-0.007579948,-0.020157233,-0.020071778,0.113312736,0.06834683,0.022506922,0.010915939,0.03104267,0.054362584,0.035715867,0.057418186,0.06752472
/home/multiclass_classification/deer/train/ae367cac78.jpg,0,0.000813243,-0.006177763,-0.007584069,-3.50E-05,0.003033058,-0.001453543,-0.002993439,-0.006052714,-0.011601486,-0.00079914,0.008945331,0.9058461,-0.36448112,0.012438528,-1.27E-05,-0.010058382,0.27220875,-0.05269051,-0.03205927,0.002183088,-0.008120166,-0.044334248,-0.10780092,-0.019266566,0.005258066,0.001491393,-0.018262682,-0.006739259,-0.005839897,0.004645378,-0.000627052,-0.009907983,0.040207468,0.013737108,-0.010785375,-0.03211661,0.01601845,0.012051338,-0.20825596,-0.043603707,0.042245988,0.004997677,0.015616375,0.18347919,0.012873285,0.023286505,0.020504922,0.025959069,0.009368924,0.09046495,0.05173894,0.0066136,0.002515113,0.110376075,0.005337506,0.0053759,0.008183446,0.025178276,0.052718624,0.022887083,0.037855826,0.06947009
/home/multiclass_classification/deer/train/5c41e827f2.jpg,0,-0.004329267,-0.003365354,-0.004174824,-0.004173807,-0.002847503,0.000718293,-0.000660861,-0.00077757,-0.009332619,-0.005592636,0.003449839,0.8981636,-0.28060597,0.014075568,-0.005062584,-0.015649214,0.109143,-0.14418554,0.005760222,0.001815227,0.000535172,-0.108265646,-0.18574437,0.001947918,-0.001300424,-0.00185964,-0.013324497,-0.002937915,-0.002505756,0.038078204,5.24E-06,-0.000732682,-0.002838847,-0.007990314,-0.010870826,-0.06327156,0.009875849,0.015733428,-0.04609485,0.068472005,0.03893464,0.012372664,0.006742885,0.16703692,-0.006329548,0.014638376,0.025971357,0.034551915,-0.027860142,0.053380437,0.0502138,0.022116408,0.01827513,0.18397549,0.026057146,0.076141655,0.031201564,0.04327111,0.068109825,0.04341464,0.054034695,0.07373986
/home/multiclass_classification/deer/train/9f63ec9f40.jpg,0,0.001196291,0.00056,-0.006578491,-0.003526918,-0.005702818,-0.004284034,0.004775249,0.008597747,0.005743896,-0.003405925,-0.017375872,0.96747684,-0.28095576,0.005190069,0.002683654,0.011318937,0.19704908,0.15863015,0.019823816,0.005682395,0.02070104,0.17371452,-0.033563163,0.028175931,-0.003014282,0.000270281,0.015086372,0.008173755,0.001101885,0.023527067,0.007358186,0.000820493,-0.020004097,-0.008304463,-0.002623863,-0.009059392,0.004991105,0.003074287,0.1355984,0.058093913,0.012766453,0.003852546,0.004246508,0.043967135,0.030844893,0.02667009,0.002681559,-0.008156559,-0.10981673,0.01435956,0.016421586,0.005269142,-0.017988876,0.02991759,0.013002565,-0.014125869,-0.01912933,-0.004913806,-0.06916347,0.013766103,0.022375584,0.040689055
/home/multiclass_classification/deer/train/9e9335c570.jpg,0,0.000183138,-0.00076919,0.003989483,0.002251594,-0.001459377,-0.009220781,-0.003174868,-0.005092445,-0.022369456,-0.014240266,0.00553965,0.841896,-0.42041272,0.003115799,4.72E-05,-0.001510031,0.038592692,0.119833946,-0.002908044,-0.001427138,-0.003301713,-0.28155142,-0.0648814,0.003235867,-0.012469936,0.002587206,-0.024232851,0.00324293,-0.0188085,0.014953666,0.010412402,0.001585143,0.028504087,-0.00687711,-0.004596139,-0.009303853,0.007601594,0.011470137,0.044120613,0.011822134,0.024047762,0.006416199,0.010657361,0.086791076,-0.04875654,0.007968042,0.016000524,0.020285744,0.008141428,0.07974404,0.11124898,0.040155157,0.027450433,0.19908653,0.05329448,0.07242968,0.018099286,0.026553037,0.022059936,0.028185096,0.049078602,0.045598377
/home/multiclass_classification/deer/train/60b8e3a9b4.jpg,0,-0.000948057,-0.005825974,-0.011960923,-0.006281992,-0.003066539,-0.013338947,-0.000243599,0.00339179,-0.01626835,-0.000345228,-0.0327013,0.9422913,-0.33351645,-0.03324245,0.001663236,-0.00632408,-0.11771667,0.20636533,-0.020249417,-0.000409254,-0.00535988,-0.04912448,-0.001080398,-0.01212802,-0.004972234,-0.017000206,-0.04547207,0.004268203,-0.009359296,0.019919943,0.003933718,-0.008725646,0.019137984,0.004980113,-0.013058223,-0.017421255,0.006536687,-0.00574533,0.031102883,0.08491019,-0.028832266,-0.002910933,-0.001271768,-0.003032707,-0.02651028,0.008192424,0.015368399,0.027115753,0.09474414,0.08314046,0.07768604,0.004339515,0.001714308,0.10370676,0.07152522,0.08467698,0.024817316,0.022365846,0.13172156,0.06002926,0.044264086,0.06204096
/home/multiclass_classification/deer/train/063a4c388e.jpg,0,-0.002599732,-0.002808448,-0.007727424,-0.006026283,0.000662893,0.000552382,0.002941156,-0.004441607,-0.010932399,-0.001010607,-0.011710679,0.8771993,-0.3885154,-0.004291094,0.002478809,0.001740461,0.2789594,0.00933487,-0.006156847,-0.000480073,-0.005949511,-0.036955535,0.001674786,0.015460743,-0.002867788,0.007067316,-0.009118796,-0.004626476,-0.005304984,0.030134836,0.003555274,-0.009833854,-0.032971557,0.009103144,-0.007061392,-0.006121365,0.001837676,0.005336397,0.1379467,0.07027877,-0.017348189,-0.011119539,-0.003435972,0.067563325,-0.05641562,-0.000169555,0.006687739,0.015340394,-0.023876362,0.03382965,0.034147188,0.01203992,0.015358115,0.09773223,0.037083447,0.017645068,-0.009533887,0.013659742,-0.022331499,0.020910956,0.014645962,0.056087416
/home/multiclass_classification/deer/train/9c3cec486f.jpg,0,-0.004253585,-0.005467011,-0.009031198,0.004573566,0.004747601,-0.007050001,-0.002159373,0.002521355,-0.020434514,-0.00823771,-0.019222625,0.8867673,-0.4065467,-0.002373362,-0.003417274,-0.00135349,-0.053608753,-0.15362927,-0.011451233,-0.017522765,-0.012396544,0.1959733,0.2783407,-0.006082566,0.000772997,0.004615068,0.024132775,-0.00175076,-0.002410353,0.041221887,0.004233299,-0.009538993,0.008575379,-0.000374676,0.002267255,0.008755975,0.030639764,0.02087741,0.09767695,0.042822875,0.049695924,0.021113195,0.014318043,0.11362473,0.053071074,0.013231302,0.018443145,0.01693642,-0.12086111,0.025174446,0.09501083,0.039647512,0.025656775,0.101218484,0.0609518,0.054074287,0.00448282,0.001609286,-0.040224753,0.021283856,0.019214474,0.057188712
/home/multiclass_classification/deer/train/9b1e8519de.jpg,0,-0.001827656,-0.007152516,0.006002352,0.001938098,0.001847825,0.007149939,-0.0086568,-0.00399289,-0.038648058,-0.005720714,0.00164896,0.90506864,-0.3664885,-0.000938627,0.001419892,0.00114746,0.22701454,-0.091685995,-0.007700263,-0.008569786,-0.014232704,-0.010086328,0.09613837,-0.004996626,-0.001171212,-0.006890464,-0.014500167,-0.008050608,-0.011945811,-0.02393462,-0.010214703,-0.019908004,-0.032589495,-0.01424874,-0.017833082,-0.040231094,0.014592942,0.013812321,0.09460685,0.046466593,-0.02618714,0.008291016,0.005836307,0.091675445,0.006669125,-0.006951715,-0.000150207,-0.01429311,0.011440855,0.09947038,-0.011524084,0.007941828,-0.012282508,0.112897515,0.054924503,0.058397725,0.0059981,0.00097056,-0.062392883,-0.053509604,0.027592536,0.050533377
/home/multiclass_classification/deer/train/91988c1881.jpg,0,0.004245118,-0.000278421,-0.007076517,-0.000495693,-0.000192987,0.000312473,0.005845303,0.004526119,-0.011732249,0.002523418,0.004409449,0.8087483,-0.3058071,0.002220364,0.00740263,0.005636503,0.34851998,0.22319278,-0.003692129,-0.000810651,-0.002871618,-0.4494319,-0.037526306,-0.012580379,-0.009099215,-0.005751255,-0.005942076,-0.003860881,-0.005969794,0.032084167,-0.002849828,0.000240115,0.02443264,0.004901141,-0.013626777,-0.001549433,0.012900347,0.011466851,0.26377565,0.09634155,-0.009875239,0.000742052,0.005294633,0.045077953,0.034411095,-0.004366431,0.002527718,0.002132052,-0.024522958,-0.004806936,0.046796203,0.009654722,0.010882475,0.0349955,-0.013895804,0.04228789,0.012392678,0.004967132,-0.001230894,0.017490853,0.002471656,0.053885844
/home/multiclass_classification/deer/train/fd40d74899.jpg,0,-0.003526638,-0.003445448,-0.004037198,-4.04E-05,0.001131799,-0.015113721,0.003615456,0.005971328,0.000307133,-0.007171662,-0.012307294,0.86559546,-0.42357695,-0.016404811,-0.003724286,0.001535177,0.39430016,0.22516374,0.014738647,0.007984409,0.005226544,-0.030015752,0.10527772,0.000908915,-0.01400134,-0.010610093,-0.03155467,0.012126254,0.002632703,0.011440113,-0.002560908,0.006185608,0.001992928,0.004193575,-0.0006758,-0.024039634,-0.006296094,-0.006212419,0.064957276,0.057894908,-0.005017113,-0.003010477,0.005611807,-0.09456593,-0.033983957,0.024496933,0.007649869,-0.006318376,-0.03474538,0.07008084,0.033627488,0.013443777,0.000794707,0.07351585,0.023671154,0.000864746,-0.018639494,-0.00218546,-0.038302336,0.027332623,0.05114135,0.041811295
/home/multiclass_classification/deer/train/d01febac51.jpg,0,-0.00300618,-0.006966365,-0.007386737,-0.002709163,0.00178659,-0.001949887,0.002462176,0.001633977,-0.015414368,0.000542926,-0.013343122,0.9578865,-0.32001558,-0.008653896,0.002601822,-0.005028443,0.27840233,0.090579376,-0.004330969,-0.012333064,-0.01588558,-0.2017597,0.071083464,-0.02911159,0.013729621,-0.000205127,-0.006009878,-0.005615393,-0.015180397,-0.030005017,0.009542827,-0.0028245,-0.004205291,-0.008257909,-0.007097152,0.037212297,0.00620907,0.011101643,0.09027625,0.099913046,-0.0174959,0.001851523,0.004301024,-0.042639248,-0.006409512,0.024234109,0.013202446,0.016901327,-0.019166537,0.07208488,0.092641145,0.034183983,0.023053262,0.15479356,0.052348517,0.09782001,0.016603863,0.008920799,0.051275786,0.025580917,0.057641223,0.06285567
/home/multiclass_classification/deer/train/2979aec4d2.jpg,0,-0.003084413,0.000396436,-0.009151471,-0.003847519,-0.000876156,-0.000298056,-0.002739603,0.006234854,0.020719111,-0.000339954,0.004838526,0.9951986,-0.14317721,0.01105265,0.000649942,-0.008697123,0.07558949,-0.07060678,-0.020126749,0.009329479,0.012248661,-0.21773778,-0.035061106,0.032619365,-0.001547772,-0.008141262,-0.037909903,-0.00131695,-0.012703847,0.030876227,0.000802813,-0.000996862,0.039067373,0.028586973,-0.007685626,-0.051499806,-0.006501302,-0.008259015,0.021456808,0.07594778,-0.026657812,-0.008840662,-0.005082644,0.001709767,-4.12E-05,-0.008481961,0.013290159,0.011074225,0.01018792,0.04398667,0.038337864,-0.001135603,0.012951066,0.082753964,0.024718696,0.03264608,-0.003564185,0.000869585,0.15441668,0.014070043,0.042694643,0.081948355
/home/multiclass_classification/deer/train/2637fbf170.jpg,0,-0.004814019,-0.003341391,-0.001267389,-0.004566551,-0.007993959,-0.002525672,-0.001213645,-0.001832143,-0.016965028,0.000259463,-0.026095482,0.8777642,-0.38723105,-0.024317484,-0.004028569,0.007540091,0.05610644,0.27451164,-0.022357762,0.003314896,-0.017478786,0.11097908,0.018851273,-0.029444974,-0.011523817,-0.02955287,-0.050341353,-0.013841157,-0.005123682,-0.000173951,-0.007458532,0.00413495,-0.012777668,0.012290787,-0.002482834,0.039417155,-0.001441977,-0.002769102,-0.011182608,0.043344945,-0.046152562,-0.005378235,-0.012564779,-0.0800724,-0.059736453,-0.023712786,0.005526675,0.013643388,0.014610617,0.08627676,0.024646537,0.009639856,0.014258763,0.1522952,0.027658433,0.017958477,0.000598438,-0.000617862,0.036889516,0.013121882,0.030294888,0.059020866
/home/multiclass_classification/deer/train/f540be9fe1.jpg,0,-0.00640973,-0.001976748,-0.01068353,-0.003627576,-0.006831864,-0.005086799,-0.009452222,-0.003162635,-0.00968538,-0.007921158,0.012286514,0.91190684,-0.3699473,0.004697596,0.00087899,-0.00476467,-0.08055358,-0.03915428,-0.001192049,-0.002673464,0.003430186,-0.006585434,-0.09549801,0.01494555,-0.002925442,-0.005443467,-0.03154406,-0.014940796,-0.007452146,0.027752478,0.001208311,-0.006868264,0.03370365,0.006524861,-0.018227514,-0.03475076,0.006393911,0.009997046,0.0663329,0.068636,0.03940653,0.012357976,0.014170927,0.2553217,0.042428162,0.038873076,0.022292543,0.012965415,-0.043574695,0.01208419,0.027791977,0.004470084,0.00093352,0.111713745,-0.000701416,0.043869775,0.002566253,0.004992911,0.08789936,0.018539468,0.041883573,0.078942455
/home/multiclass_classification/deer/train/ae5fffcc82.jpg,0,-0.00649647,-0.00145001,-0.007428709,-0.001699802,0.005247375,-0.007770641,-0.000922329,0.000115686,0.011079935,0.007813861,0.000116038,0.883012,-0.39256257,-0.002699161,-0.018084705,-0.005332116,-0.29457778,-0.16965233,-0.003542677,0.02485346,0.015494805,0.43904778,-0.037776906,-0.032611415,-0.003519428,-0.003111695,-0.026788287,-0.015848944,0.008790023,0.013470519,0.015766166,0.005149254,-0.013319269,0.000597178,-0.015890744,-0.026732678,0.001752604,0.011540804,-0.009645484,0.059205182,-0.021090928,-0.011860573,-0.007667823,0.018356707,-0.025943797,-0.017648142,0.021173691,0.008508088,-0.030310042,-0.007765304,-0.006882996,0.007071795,-0.002699486,0.14404398,0.04026292,-0.01762943,-0.009585172,-0.011184528,0.08127588,0.023852836,0.004089939,0.05600442
/home/multiclass_classification/deer/train/b1b848f4bc.jpg,0,0.003450282,-0.007280714,-0.01536382,-0.002957531,-0.000983353,-0.007112421,0.001476993,0.003227908,-0.029317813,-0.014916161,-0.0029741,0.88400996,-0.38537621,-0.003757414,-0.006635941,-0.004811285,0.15577605,0.038816288,-0.033678893,-0.000628073,-0.000919019,-0.24860078,0.085700795,0.000434101,-0.000196758,-0.008325282,-0.019970842,-0.014644084,-0.001603173,-0.004744947,0.001582051,0.010753648,-0.008795582,-0.007314762,-0.009563859,-0.020930115,-0.004946083,0.003095887,0.09618637,0.1289127,-0.013806556,0.006784327,0.011447378,0.06286806,-0.010730578,0.013960112,0.006834229,0.005023299,-0.08132863,-0.025117587,-0.019720096,-0.002344398,-0.010990018,0.082355514,-0.012668336,0.06634032,0.01817919,0.015786275,0.023218717,0.012636989,0.031291164,0.05781779
/home/multiclass_classification/deer/train/e555598dfd.jpg,0,0.001584309,-0.00290126,-0.005348756,0.001386734,-0.000806992,0.00089726,-0.005905641,-0.003116814,-0.029647978,-0.000760933,0.045858208,0.8961185,-0.34552068,0.05875021,0.001153964,0.001789669,-0.002843071,-0.2324306,-0.017524827,-0.008568626,-0.009215258,0.034485668,-0.05042336,-0.013222426,0.017063044,0.03458404,0.03763879,-0.001652359,-0.009730289,0.029665133,0.010196306,-0.00569285,0.012610088,0.005309304,-0.01449153,-0.034256425,0.026201295,0.035000652,0.13094719,0.0650998,0.10300209,0.02151354,0.020654462,0.17007956,-0.00585227,0.05659786,0.04116152,0.043982334,-0.00558747,0.01708376,0.14514486,0.05488902,0.049125284,0.016664848,0.045494303,0.08354336,0.0450935,0.025040172,-0.06756856,0.013942273,0.066552706,0.050110593
/home/multiclass_classification/deer/train/178bbe296e.jpg,0,-0.000103996,-0.002727632,0.00519037,-0.003646386,0.001489047,0.004174126,0.003084796,0.000912938,0.000563917,0.010459563,0.00363958,0.9635108,-0.29521272,0.006621626,0.002768125,0.002087364,0.34342664,0.10091069,-0.010263065,-0.004438865,0.000529685,0.10642743,-0.05735291,-0.013571514,0.008770833,0.003221097,-0.026952421,-0.01595086,-0.017181873,0.005731974,0.019143032,0.016308568,0.04513081,-0.000714665,-0.006358469,-0.013054756,0.004903744,0.005086694,-0.00964047,0.070379786,-0.019513143,-8.92E-05,-0.000587002,0.06081009,-0.004604831,0.00613807,0.014348364,0.025575785,0.020026345,0.07383821,0.04617846,-0.008517796,-0.01364498,0.055997655,0.008253079,0.020982398,0.019635389,0.027351761,0.083864674,0.06764405,0.043880835,0.068342194
/home/multiclass_classification/deer/train/ab4ef5b9ae.jpg,0,0.004248583,-0.003297604,-0.019880237,-0.007727066,-0.009628342,-0.002364646,-0.004656609,0.000241238,-0.014229043,-0.005047266,-0.00286672,0.85365,-0.44289345,0.004849028,-0.006601593,-0.000121607,0.3942502,0.085019305,-0.02266828,-0.002423012,-0.000424896,-0.16216108,-0.24671282,-0.01797683,-0.010971695,-0.008703083,-0.035065107,-0.018103883,-0.015857726,-0.012298862,-0.001825949,-0.001432665,0.009689348,-0.011341419,-0.025031794,-0.030850764,0.004288477,0.01005796,0.17140594,0.13924393,-0.03617984,0.002579121,0.007147426,0.026371893,-0.010652287,-0.012871897,-0.000432892,0.007769881,-0.15283212,0.014680306,0.049024343,0.001630109,-0.001495445,0.14459375,0.08135619,0.08288492,0.01633409,0.018809486,-0.058923252,0.017812967,0.044395693,0.06301402
/home/multiclass_classification/deer/train/0bc1ec3994.jpg,0,0.001445805,-0.005520378,-0.037247095,-0.010899573,-0.004481344,-0.008163137,-0.004837113,-0.003845502,-0.01690505,-0.01084098,-0.008312861,0.8820913,-0.40366527,0.004164544,0.002301711,0.001347634,0.2622381,0.04127956,-0.000801797,-0.002310686,-0.004351549,0.04426372,-0.034396842,-0.014181592,0.006378367,0.013021821,0.00320381,0.000767952,0.000977603,0.01821167,0.004133695,0.004953517,0.024897214,-0.003696646,-0.020651247,-0.045950748,0.013378298,0.01603199,0.13613248,0.10198714,0.011521742,0.009220902,0.011004088,0.21924052,0.049560368,0.022929532,0.009184022,0.013428873,-0.07979465,-0.016857225,-0.011268466,-0.026732575,-0.03162911,0.028368779,0.037985582,0.01282198,0.002888582,0.009517979,0.045991816,0.016506508,0.051017825,0.054831516
/home/multiclass_classification/deer/train/image_4.jpg,0,0.001285269,-0.002960554,-0.009473491,-0.005854606,0.002677391,-0.003391298,0.001679426,-0.001290839,-0.026514765,-2.51E-05,-0.022406202,0.93789077,-0.33196595,-0.021234587,-0.000452573,0.004313071,0.05013012,0.12850699,0.000159055,0.000427457,-0.002261577,0.035527468,-0.028341986,-0.046514925,-0.012896437,-0.021462044,-0.05253562,-0.01405009,-0.016667146,-0.025876934,-0.020243661,-0.012390245,0.01809382,0.008478086,0.003129431,-0.018595599,-0.00027258,0.005923879,0.12095231,0.11059961,-0.031185668,-0.002787629,-0.001305568,0.15815872,-0.022505958,-0.007951833,0.009270935,0.007739473,-0.023004446,0.057482667,0.021967087,0.025314711,0.014178607,0.09898324,0.055652916,0.04560741,-0.005061156,-0.001264866,-0.08469677,7.77E-05,0.057538066,0.07866943
/home/multiclass_classification/deer/train/11d06e1f65.jpg,0,0.006578459,-0.004315859,-0.002628279,0.005093046,0.006550815,0.006471386,-0.001682866,-0.005294518,-0.031634323,-0.004910679,-0.006231799,0.8994824,-0.39034808,0.000522397,0.000993109,0.001128801,0.26496154,0.075127184,-0.01096654,-0.002414648,-0.014254795,-0.00882709,-0.082885295,-0.039043136,0.002952977,-0.01455012,-0.05054874,-0.003920423,-0.015785972,-0.027694555,-0.011347429,-0.013854928,-0.009671584,-0.004327819,-0.00667725,-0.01958365,0.014418826,-0.000339019,-0.06328657,0.001001849,-0.02349654,-0.013175801,-0.003277616,-0.0415358,-0.011660418,0.00746322,0.013798208,0.024874225,-0.045595437,0.07429485,0.06878936,0.01947772,0.008715295,0.12651585,0.052457336,0.0851325,0.020153675,0.012465572,0.030199863,0.03828098,0.039039753,0.06782294
/home/multiclass_classification/deer/train/92dd921cd2.jpg,0,-0.003183079,-0.00179902,-0.011526212,-0.009575556,-0.007145499,-0.013715028,0.000476335,0.004668808,-0.004529676,-0.009248693,-0.001324459,0.85389364,-0.44937068,0.011162953,-0.009676604,-0.000639758,0.1300247,0.08974172,-0.02121967,0.012182727,-0.007154187,-0.003952041,0.21336764,-0.004140345,-0.003655237,0.013741014,0.016673379,-0.014759439,-0.008601029,0.005428457,-0.015277918,-0.014603476,0.011170401,-0.003614,-0.005685139,-0.018139033,0.02021201,0.026417142,0.007924706,0.09580146,0.082844436,0.020743378,0.024047107,0.20985901,0.06711993,0.008478387,0.020025957,0.032108516,-0.05887557,0.05702736,0.089974925,0.016415233,0.007447798,0.061075788,0.091399595,0.058419015,0.019866426,0.047841456,-0.004661936,0.004019644,0.062316082,0.06008225
/home/multiclass_classification/deer/train/7525a833fd.jpg,0,-0.001672819,-0.002597662,-0.016668683,-0.006751784,-0.005609846,-0.002486213,-0.000171872,0.002705699,0.005943582,0.003297158,-0.002297444,0.904287,-0.35043436,0.010288836,0.00318966,-0.004159513,0.08521999,0.013961673,-0.030564949,0.008220756,0.008619338,-0.32926184,-0.10512094,0.003635217,-0.003573284,0.003841866,-0.021001514,-0.021532955,0.001854917,-0.020906651,-0.004681078,-0.003667333,0.02341423,-0.009185076,-0.019115124,-0.028145997,0.001709551,0.00789773,0.09034204,0.16001804,0.003936729,0.000226348,0.000704126,0.059789058,-0.014615251,0.040739942,0.014411222,0.026337765,0.008044593,-0.004775948,0.07599437,0.01856652,-0.009012545,0.16001564,0.07530655,0.03422521,-0.00206303,0.011778072,-0.007435009,0.03274095,0.032040123,0.06407802
/home/multiclass_classification/deer/train/614df38dae.jpg,0,0.000470454,-0.006794299,-0.003809698,-0.000831672,0.000651627,0.005753113,0.002595406,0.003216329,-0.003091646,0.00341048,-0.012111953,0.9225607,-0.36316842,0.008738807,0.004602013,0.00387175,0.22895923,0.20208731,-0.001045391,-0.003799256,-0.000522515,0.028370708,-0.082809046,-0.01254577,0.014014279,-0.002567938,-0.019271648,0.005531595,-0.002446727,-0.013781002,0.00322794,-0.013995712,-0.0321506,-0.010368758,-0.005116011,-0.014028502,0.014126383,0.016056396,0.06385157,0.086396806,0.024339935,0.019331958,0.00370602,0.093935676,0.08731085,0.02772864,0.013118027,0.02621373,0.020675236,0.049103223,0.05086165,0.008978087,0.014234573,0.025433188,0.020578902,0.05440379,0.007843697,0.027745143,0.08909175,0.033374216,0.042343788,0.068876535
/home/multiclass_classification/deer/train/image_35.jpg,0,-0.005915055,-0.003935112,-0.003976577,-0.006844686,-0.003710842,-0.011421225,0.000730442,-0.007679657,-0.016856983,-0.01389269,-0.011776679,0.79654187,-0.26517034,-0.027071528,-0.000299888,0.003409032,0.23563248,0.1975496,-0.03232981,-0.014179329,-0.006627631,-0.22372557,-0.22152044,-0.018432595,-0.019891134,-0.013341824,-0.04738433,-0.020125173,-0.0055397,0.015511892,-0.006550678,-0.009167532,-0.021850096,-0.017296962,-0.016204856,-0.0487627,-0.008859908,-0.002057186,0.06645112,0.0832479,-0.007743571,-0.011929512,-0.015497956,-0.024913376,0.012857926,-0.021094617,0.005456176,0.012220827,-0.022825485,0.06880515,0.042519294,0.010228734,-0.002950306,0.06329668,0.027640939,-0.006195145,-0.005807737,0.04347285,0.17888948,0.027325273,0.052081104,0.080686375
/home/multiclass_classification/deer/train/1c9ae330ca.jpg,0,0.001832415,-0.001390934,-0.026073612,-0.012557497,-0.008449337,-0.023979116,0.000198713,0.000928455,-0.01969153,-0.008855244,-0.02300368,0.91506094,-0.14589906,-0.01998839,0.000862258,0.003932554,0.428809,0.1601374,0.001678512,0.002843457,-0.002020363,0.032771975,0.17887707,0.00576693,-0.00356397,-0.017903112,-0.023862211,-0.005184226,-0.018625464,-0.02354373,0.003076908,0.007405907,0.001541371,-0.006368857,0.007572692,0.01535405,-0.006044727,0.003912503,0.012739353,0.053392477,-0.002554353,0.01246357,0.004868601,0.13460019,0.08148992,-0.002754276,0.009910991,0.010428922,0.04453578,0.07054488,0.050257605,-0.000456907,-0.022340005,0.012699146,0.051453248,0.08101697,0.02104967,0.032635707,0.035823394,0.04038301,0.056611393,0.053717308
/home/multiclass_classification/deer/train/image_67.jpg,0,-0.002900077,-0.005061674,-0.015576242,-0.011030446,-0.005255986,-0.013723211,-0.003162994,0.00367651,-0.015900992,-0.013146394,-0.016783556,0.86458,-0.42298484,-0.00850432,-0.004366275,-0.023118837,-0.17162958,-0.12289588,-0.029636499,-0.004078096,-0.005071691,0.062533066,0.12895307,0.03919273,-0.006406673,0.007558506,0.005490562,-0.011090222,-0.021743577,0.012626831,-0.00921518,-0.028539553,0.018753612,0.000837839,-0.013637947,-0.05378356,0.020620212,0.02019557,0.17044932,0.0468773,0.06390144,0.012375904,0.010768821,0.25149322,0.04134919,0.027620994,0.025823427,0.02281119,-0.10698245,0.064669244,0.11100325,0.021869507,0.008736495,0.15565988,0.06685135,0.017938359,-0.001763241,0.01621049,0.042478554,0.0659849,0.046598338,0.082772456
