Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_After_features.5.block.0.0_0.5,sensitivityscore_After_features.5.block.0.0_0.6,sensitivityscore_After_features.5.block.0.0_0.7,sensitivityscore_before_features.5.block.1.0,sensitivityscore_After_features.5.block.1.0_0.5,sensitivityscore_After_features.5.block.1.0_0.6,sensitivityscore_After_features.5.block.1.0_0.7,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_After_features.5.block.2.fc2_0.5,sensitivityscore_After_features.5.block.2.fc2_0.6,sensitivityscore_After_features.5.block.2.fc2_0.7,sensitivityscore_before_features.5.block.3.0,sensitivityscore_After_features.5.block.3.0_0.5,sensitivityscore_After_features.5.block.3.0_0.6,sensitivityscore_After_features.5.block.3.0_0.7,sensitivityscore_before_features.6.block.0.0,sensitivityscore_After_features.6.block.0.0_0.5,sensitivityscore_After_features.6.block.0.0_0.6,sensitivityscore_After_features.6.block.0.0_0.7,sensitivityscore_before_features.6.block.1.0,sensitivityscore_After_features.6.block.1.0_0.5,sensitivityscore_After_features.6.block.1.0_0.6,sensitivityscore_After_features.6.block.1.0_0.7,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_After_features.6.block.2.fc2_0.5,sensitivityscore_After_features.6.block.2.fc2_0.6,sensitivityscore_After_features.6.block.2.fc2_0.7,sensitivityscore_before_features.6.block.3.0,sensitivityscore_After_features.6.block.3.0_0.5,sensitivityscore_After_features.6.block.3.0_0.6,sensitivityscore_After_features.6.block.3.0_0.7,sensitivityscore_before_features.7.block.0.0,sensitivityscore_After_features.7.block.0.0_0.5,sensitivityscore_After_features.7.block.0.0_0.6,sensitivityscore_After_features.7.block.0.0_0.7,sensitivityscore_before_features.7.block.1.0,sensitivityscore_After_features.7.block.1.0_0.5,sensitivityscore_After_features.7.block.1.0_0.6,sensitivityscore_After_features.7.block.1.0_0.7,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_After_features.7.block.2.fc2_0.5,sensitivityscore_After_features.7.block.2.fc2_0.6,sensitivityscore_After_features.7.block.2.fc2_0.7,sensitivityscore_before_features.7.block.3.0,sensitivityscore_After_features.7.block.3.0_0.5,sensitivityscore_After_features.7.block.3.0_0.6,sensitivityscore_After_features.7.block.3.0_0.7
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,-0.0021047452,0.003924136,0.007922519,0.0037558887,0.0045594275,-0.002162104,-0.0016248131,-0.0042573093,0.07331918,-0.03467686,-0.08183261,-0.04350529,-0.0186554,-0.03889616,0.01714474,-0.053152837,-0.009252095,-0.019848693,-0.019185018,-0.0035962262,0.0001085503,-0.0017529947,0.0018852324,0.003654935,0.0140598565,-0.003864455,-0.031726565,-0.00850622,-0.042326726,-0.03885041,-0.059925493,-0.02392191,-0.004144225,-0.008149948,-0.024361733,0.00715377,-0.0013064635,-0.00043109315,0.0019804235,0.0021558343,-0.10262145,0.058956906,0.04256489,0.089554444,0.0068057384,-0.035539366,-0.062040035,-0.0870661
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,-0.0024424712,0.0040696054,0.003954716,0.0065440517,0.0036706554,0.0014274118,0.0042720744,0.0017531052,0.016791128,-0.15283526,-0.07637383,-0.17188261,-0.011286929,-0.04396556,-0.022996936,0.016052336,-0.0045774085,0.008956119,-0.0028118766,0.003274133,-0.0011192914,0.0051449426,-0.00417855,0.0034503052,0.044356517,-0.14829746,0.0071611945,-0.16844766,-0.024709888,-0.011870494,0.013923222,0.010560249,0.0065119416,0.009186378,-0.010703178,-0.0059747193,0.004320011,0.0018270414,-0.002036252,-0.0036708731,-0.020328848,0.11205754,0.050190017,0.08150723,0.034554522,-0.026249876,-0.0069616484,0.0052895416
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,2,0.015472971,0.008932677,-3.8146507e-05,-0.021237228,0.007270371,-0.0047664586,-0.0025131423,-0.0027374346,0.009137543,-0.037185624,0.03303528,-0.052746225,0.03141168,-0.004965388,0.0005444691,-0.01526811,0.0024295915,-0.019316746,-0.011843654,-0.012339186,0.0028837011,0.0023025386,0.004959261,-0.015541017,0.08207638,0.026838034,0.054677054,0.0879444,-0.0060759666,-0.020916058,0.0016464144,0.0035164547,-0.00791825,-0.042222366,-0.037871625,-0.01533944,0.0077903206,-0.00075770775,-0.005792589,-0.0030897188,-0.09280827,-0.10557252,-0.04643908,-0.053971484,0.0041124453,-0.018396936,-0.025887847,0.015310504
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,0.0038079782,0.0064701983,0.0126188155,0.015517679,0.0021429057,-0.0029241368,-0.0022659046,0.0024698812,-0.0018482357,-0.23005314,-0.17094103,-0.14168012,-0.021888673,-0.079469316,-0.024607271,-0.01724621,-0.007598413,-0.008043885,-0.01020134,-0.023852248,-0.001532221,0.006035917,-0.003385047,-0.0017066735,0.020961292,-0.15502635,-0.010935897,-0.046716638,0.017628796,0.04611074,0.040212106,0.07717461,-0.0039634234,0.00066872593,0.002357603,0.0010866164,0.0041230097,-0.006049072,-0.00083261833,-0.0007008193,0.21516839,-0.014517285,-0.007229794,-0.02871018,-0.061789975,-0.04388438,-0.08072394,0.075259455
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,0.009293413,-0.0016092616,-0.00029099244,-0.0106726615,-0.0014698774,-0.006170218,-0.008005628,-0.0116171995,0.05573042,-0.19765297,-0.24858478,-0.16387413,0.040285222,0.029125888,0.03661099,-0.038847923,0.007255952,-0.023274839,-0.006469625,-0.009067938,-0.00021301559,-0.013419095,-0.0062475298,-0.0087134065,0.065327846,-0.12203374,-0.08473637,-0.16197847,0.011758904,-0.009307882,-0.03297048,0.03612466,-0.015778944,-0.006297654,0.020304749,-0.013846358,-0.0018577471,-0.009184239,-0.0047281906,0.0004155675,0.08876118,0.13236158,0.14772731,0.14877295,-0.008110746,-0.011518443,-0.005051868,-0.0020917533
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,0.004950953,0.007605068,0.0015738901,-0.00053716043,0.0011436628,0.00079862843,0.0042290087,0.004982878,0.10361177,-0.21436593,-0.014628954,0.056282617,-0.005544782,0.035952687,0.032345526,-0.024451785,0.0026953765,-0.0070227236,0.0041973246,0.0059947926,0.0036001666,-0.0093496125,-0.001976301,-0.0068223365,-0.009055469,-0.0047420114,-0.09485194,-0.06953579,0.021602813,0.04077498,0.03608935,0.007747945,-0.007054071,0.009262811,0.035543766,0.01887039,0.0020893225,0.004009442,0.003536738,0.0011368776,0.08363617,0.17384738,0.05438929,0.103037216,-0.0069793076,-0.028514914,0.016849421,-0.06765362
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,2,0.00013555912,0.0037435852,0.011125976,0.016265707,-0.0011953665,-0.004806666,-0.010979027,-0.0072699757,0.1819003,0.022946458,-0.03920223,-0.22412252,0.008708309,0.04047873,0.0155401835,-0.024605686,-0.0008142934,0.007397823,0.0038348217,-0.00676426,-0.0043801973,-0.0030413354,-0.004033471,-0.0019528558,0.031531442,-0.0828685,-0.09642071,-0.090878114,0.00081372634,-0.016884655,0.0063558165,0.043661207,-0.015447959,-0.0032897815,-0.010072456,-0.018925209,-0.0015531984,-0.002780281,-0.0032539773,0.0039307475,-0.13820484,0.038677983,0.037353262,0.0056307614,-0.0048243324,-0.07181349,-0.026502168,-0.010751931
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg,2,0.014179349,0.009229664,-0.0012364276,1.7334009e-05,0.0037181722,-0.0169864,-0.0029867347,0.00770728,0.12607676,-0.055429455,0.14475013,0.08094767,-0.0031184172,0.0059390645,0.028464058,0.013627993,0.017112534,0.0071144374,0.004556207,-0.007705347,0.0037867003,0.0009208461,-0.0003668868,0.0015648938,0.13813168,-0.041880164,-0.032176275,0.013248954,-9.7059645e-05,-0.05652424,-0.02874459,0.012742801,-0.021170838,0.00061683264,-0.0011876193,0.0036319355,-0.004612536,-0.0038470535,0.004320898,0.004330502,0.036219068,-0.012550347,0.07048925,0.09372677,-0.028965022,-0.00042667566,-0.060332935,0.03409252
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,2,-0.007883576,-0.00944964,-0.007253824,-0.0070858058,-0.00020694561,-0.0045056487,-0.005619485,-0.011309932,-0.022847839,0.10571046,-0.048831,0.0056987256,-0.004652017,-0.014895063,0.01410524,-0.030501409,-0.002052407,0.00038159126,-0.0016944506,0.0050746934,0.00015431884,-0.0079420395,-0.0020649605,-0.0016544191,-0.06207411,-0.0035358593,0.054854438,0.07489529,0.00861055,0.040955763,0.02205244,0.011641992,0.006710727,-0.02875753,-0.05777985,-0.048086755,-0.0012603069,-0.001552673,-0.0014757017,0.0037166511,-0.025855059,0.07607944,0.015000828,-0.041098945,-0.005499006,-0.00031716004,-0.11670655,0.06652532
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,2,-0.007273157,-0.019247446,-0.0021535605,-0.0067156465,-0.0055646584,0.0027338425,0.0017642967,-0.0008203535,0.0648727,-0.13361546,-0.16449797,-0.15589756,0.021840798,-0.02366429,-0.01531212,-0.025330948,0.0019546174,-0.006423872,-0.020093026,-0.024224173,-0.0013971506,0.0023589141,0.00092891627,0.0018979722,-0.07213308,-0.01539766,-0.053596184,-0.0760974,0.000585672,0.000858346,-0.02740141,-0.015020465,0.0036539198,-0.0015687547,-0.0014840676,-0.024514876,-0.0011936612,-0.0027739767,0.0047722813,0.0035359382,0.022174787,0.030233052,0.02952879,0.068129614,-0.012042709,-0.0051146885,-0.08871669,0.07014086
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,0.019210368,0.0024945948,-0.0063589243,-0.0025325746,0.0042678113,-0.014429699,-0.011196732,-0.011334504,-0.037609477,0.07724857,-0.054381974,-0.07246927,0.027552538,-0.01821393,-0.019009981,-0.02916599,0.0103508495,0.012631355,0.002037029,0.0005253763,0.0060351626,-0.0028837472,0.0014190332,-0.0045028715,0.042804617,-0.23298313,-0.19120657,-0.152162,0.028544815,-0.033192113,-0.03075911,-0.010716995,0.040240265,-0.026368115,-0.031074978,-0.007646808,-0.00061501376,-0.0036578695,-0.0017354012,-0.00022015406,-0.19521159,0.14928448,0.086734496,0.082279384,-0.0062700915,-0.0133151645,0.028279923,-0.04371175
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2,-0.0018025003,0.012824262,0.014684162,0.0045589753,-0.0007659673,-0.0040402533,0.000114083174,-0.0026085642,0.11450082,-0.23763373,-0.12465587,-0.06933998,0.015467842,-0.019631336,0.0105934385,-0.03660477,-0.0017273775,0.00012873486,-0.011274977,0.014096165,-0.0074764327,-0.005083903,-0.0022146981,0.002846183,0.043928638,-0.12535582,-0.028834995,-0.015452584,-0.018230025,-0.0052596796,0.042723164,-0.019693894,-0.021132393,-0.00021164771,0.02081251,-0.010750455,-0.00048965577,0.0041351877,0.007016775,0.0030306636,-0.034275606,0.0573166,0.021947332,0.04445347,-0.025727091,0.0027991356,-0.06423892,0.10745141
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2,-0.016295942,-0.019669335,0.012234954,0.004576861,0.0044206004,-0.0061722184,-0.009291155,-0.011114991,-0.034298487,0.10223573,-0.029473424,0.0005786568,-0.03153166,-0.030548036,-0.02111414,-0.027063033,-0.0034580717,0.0048169065,0.017636577,0.022349566,-0.009477466,0.011777934,0.008103322,0.00022354699,-0.11242236,-0.083698794,-0.030353552,-0.11630734,0.022832476,-0.0021265335,0.018358866,0.034667388,-0.0048811794,-0.023336517,-0.013877481,0.022564597,0.0007219409,-0.0019772737,-1.9673083e-05,-0.0025730794,0.06198153,0.014683477,0.026439402,-0.003516404,-0.02479239,0.02257016,-0.014885984,0.022280157
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,-0.0033950312,0.0021847226,0.009254079,0.004895076,-0.0020980174,0.0074760946,-0.0016307571,-0.0071744714,-0.08106583,-0.06156167,-0.18994802,-0.1387408,-0.006419775,0.0036508245,0.016904308,0.011991778,-0.0004739673,-0.0037438169,-0.010987148,-0.011423991,0.003085582,-0.006016773,-0.0027477683,-0.0035215905,0.001946846,0.047258634,-0.0037812144,0.017108228,0.00851379,-0.0039149015,-0.028529124,-0.048218094,0.0050651757,-0.018045915,-0.012899962,-0.02297197,0.007121431,-0.0034483145,-0.0041033393,-0.002610986,-0.0012063682,0.19005664,0.15422797,0.08852333,0.008069234,0.031247979,-0.0066121146,0.017123792
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,0.005020026,-0.009164604,-0.015673928,-0.026688848,0.0031642248,0.0032424466,0.0015397376,0.0016875884,0.12682137,-0.07902683,-0.048040353,-0.07697864,0.020199597,-0.008365982,-0.020577203,-0.046760883,0.01041772,-0.024451472,-0.005643751,-0.008303987,-0.0031622949,0.0014095157,-0.003783572,-0.0023918974,0.050413966,-0.14279172,-0.09354443,-0.02497066,-0.0022339132,-0.023389168,-0.042727016,-0.053650547,0.012532451,0.020608662,0.01991291,0.016583353,-0.0033057323,-0.00036913034,-0.0017813054,0.0012368495,0.07560127,0.100029305,0.0612293,0.079087704,-0.004110379,-0.03228142,-0.020436037,-0.081239596
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,2,0.0019962958,-0.008773462,0.010134799,0.0028446517,-0.00068611884,-0.0053264787,-0.0076594395,-0.01373449,0.07526061,0.016164955,-0.00079340674,0.008674517,0.023270402,0.012172564,-0.005411312,-0.014647039,0.00340095,0.0007008876,-0.00021701166,-0.0034246263,0.0037845364,-0.002606688,-0.0055449707,-0.006766719,-0.013357664,-0.16635334,-0.12094721,-0.06838412,0.038387015,-0.009770596,-0.005104552,-0.032063443,-0.0050875377,-0.013229712,-0.011661772,0.0316711,-0.0016397318,-0.0010082349,-0.00011463958,0.0002597114,0.026634647,0.08914027,0.13853714,0.10164132,-0.009317479,-0.0340875,-0.08781712,-0.024455253
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,2,-0.0038059875,-0.0113752475,-0.021492092,-0.026431829,0.0013803496,0.0016534216,0.0027840906,0.0025597075,-0.03197379,-0.18092442,-0.0971563,-0.09699637,0.009596815,-0.046793588,0.016207019,0.005454908,0.00321473,0.00431676,-0.016372118,-0.013762573,-0.0039533013,-0.0025484476,-0.005713365,-4.271639e-05,-0.03177014,-0.035630688,-0.03801788,-0.025627729,0.0015079202,-0.055998955,-0.040269088,-0.03319806,-0.004695531,0.0020930362,-0.0013510692,0.023389054,0.0071394024,-0.0078370515,0.00058960484,0.0036295764,-0.15727073,0.09089661,0.091840744,0.13594157,-0.017254125,0.033163033,-0.087073326,-0.05674564
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,2,-0.0038203176,-0.02524228,-0.02018155,-0.030886836,-0.0046600522,0.0005717338,0.007150059,0.009386308,0.021400897,0.16464683,0.09788568,0.031707823,-0.01330343,-0.00097523234,0.02768641,-0.032237686,-0.003159496,-0.015877498,-0.014802354,-0.012237329,0.0008948559,0.0006444567,0.0013470548,0.002896578,0.025746524,0.097878784,0.047562197,0.04538505,0.013723548,0.032737054,0.01596363,0.022264447,0.017334782,-0.020839272,-0.03170416,-0.008408008,0.0033231198,0.0079990495,0.0024332702,0.0017394321,-0.11484419,0.17458811,0.09021597,0.075415045,0.03566114,-0.04413761,0.026690532,-0.11033441
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,0.006846115,0.008808005,0.00961778,-0.0077204118,0.010199709,-0.004002048,-0.009209791,-0.010005092,-0.038961846,0.050163236,-0.16356766,-0.038247894,-0.017308816,0.0532773,0.04003787,0.004640719,-0.009592719,0.0155488,0.010203015,-0.0054301023,0.00019543432,-0.0011367269,-0.00963118,0.004806614,-0.064423114,-0.18193091,-0.16675666,-0.16797523,0.007140137,0.036416195,0.022963874,0.008558581,0.00096101867,-0.02421877,-0.010742005,-0.012098152,-0.0009872413,-0.0020113501,0.0028542373,-0.00075900333,-0.006901633,0.05341868,0.07842343,0.08504964,-0.0019791028,-0.021408018,0.015837857,-0.053678934
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,-0.004095424,-0.006998274,-0.009665885,-0.0028662505,-0.0031323906,0.007854493,-0.0064689117,-0.005134804,-0.051547784,-0.09160477,-0.069397554,-0.04176255,0.0005632376,0.013016876,-0.0028927557,-0.0055182353,0.005739932,-0.017700505,-0.0050761364,-0.010530325,0.001141513,0.0028113446,-0.001862913,0.0019895174,0.0617787,-0.06150645,-0.06991038,0.051754866,0.0027817385,0.021949518,0.038875066,0.032997813,-0.008154741,-0.024717622,-0.016881783,-0.014641293,-0.00073881994,0.005933508,0.004966946,-0.0038807,0.038509984,0.11681817,0.08788966,0.05801644,-0.003892631,-0.020457227,0.046901442,0.053346783
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,-0.0027552103,-0.009030104,0.0010646177,-0.005973443,-0.002325438,0.0061931154,0.0029615078,0.0016523004,-0.023532271,-0.056866616,0.055935983,-0.028470106,0.015280185,-0.03683182,-0.07967879,-0.03938536,-0.002817635,-0.008685542,0.0065132915,0.0092134075,-0.00593774,-0.007292967,-0.0034383845,0.00106027,0.014331739,-0.12667155,-0.13021933,-0.03787068,-0.023592278,0.011071159,0.055295616,0.08682485,0.0080288,-0.008190095,-0.01067239,0.01204264,-0.0017884446,-0.008207435,-0.0070979516,-0.006466179,-0.12482926,0.11033505,0.12228747,0.1383585,0.0045909714,-0.092116706,-0.05032586,0.02836702
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,0.011591995,-0.011171875,0.011419296,0.0038429466,0.0031564748,0.009915289,0.0027522952,0.013069991,0.022435121,0.071930245,0.034426063,0.036526676,0.037200462,0.015971191,0.04006699,0.050451905,-0.012962239,-0.01739638,-0.0072236652,-0.0015252249,-0.0032536385,0.0026261825,0.006155951,0.007980674,0.08843849,-0.20860022,-0.18213323,-0.06680253,0.022003956,-0.012915789,-2.4326146e-05,0.01677788,0.0097412355,-0.013613733,-0.018831357,-0.045131028,-0.0025275415,0.0014440157,0.0042826333,0.0033139605,-0.04212391,0.037819855,0.0042239185,0.005311451,0.011666572,0.0215658,-0.033521485,-0.023389798
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,0.0046902774,0.011727997,0.009083562,0.018383075,0.0005179401,0.005350895,0.0011751731,-0.0005739066,0.075776145,-0.070021115,-0.14854158,-0.1096877,0.007131486,-0.026222702,0.020173507,-0.022312546,-0.010808208,-0.00069124764,-0.0005073217,0.004056349,-0.004245073,-7.232296e-05,0.00025318074,-0.0028289277,-0.04568674,-0.13855529,-0.12342914,-0.049530767,-0.025037793,-0.01208094,-0.00080429204,0.0077766757,0.0036657827,0.004640841,0.0015798596,0.02538988,0.0011421051,0.0029289094,0.0035731706,0.0049104225,0.008962117,-0.09917313,-0.063045196,-0.049439557,0.034292426,0.05171484,0.0433866,-0.010613153
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,3,-0.007171395,-0.008016154,-0.016792163,-0.004391183,-0.009917383,0.013305388,0.009769454,0.007215271,0.0067698583,0.068064414,0.1320872,0.081262514,-0.00535448,-0.009781335,-0.074817255,0.005095236,-0.0043114303,0.0129266875,-0.008198462,-0.008580875,-0.004378534,-0.0024593987,0.00045666023,0.0024502617,-0.09413746,0.046365574,0.11793223,0.08005276,-0.045489315,0.010424435,0.015256714,0.012231667,-0.008671573,-0.016944228,-0.016927734,0.008924685,-0.0012428646,-0.0012723977,-0.004461829,0.008541553,0.012403563,0.06837322,0.036238525,0.08655975,-0.002924256,0.06643784,0.085756704,0.0645062
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,3,0.018357884,-0.01124189,-0.0016425187,-0.003043959,0.008407321,0.010479037,0.0055707498,0.00056580035,0.061999865,0.031072149,0.012270832,0.04446192,0.060855195,-0.034704097,-0.05588687,-0.007022861,0.0010050334,-0.0052468115,0.009870127,0.0023338613,0.0042019268,-0.0029394943,-0.0015399295,0.0010914793,-0.016730435,-0.062384453,-0.06680397,-0.03571066,0.014711475,-0.014745466,-0.046387214,-0.021136131,0.017820135,0.02558098,0.053204007,0.04057651,0.0005009575,-0.0031960045,0.0024493358,-0.0016715089,0.03518056,-0.01836151,-0.071404845,-0.04466935,0.002978167,0.020921592,0.03599943,0.13737969
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,3,-0.0016177674,0.005536291,0.00657478,0.007615082,0.0027536922,0.0013187997,0.0052514416,0.00874286,-0.035677865,0.05368977,-0.010374015,-0.014193736,-0.001534855,-0.010185993,0.0025579552,-0.052096833,0.005161635,-0.0027276208,0.012995851,-0.0015469631,0.00032248173,0.009087444,0.0007803937,0.003876316,0.018523637,-0.078201994,-0.08713986,-0.08331508,0.03133854,-0.04722914,0.008474133,-0.015648516,0.024515007,0.0033115565,0.018584179,0.02852991,0.0054540406,0.0065343585,0.0063848053,0.005110625,-0.0073311385,-0.08004694,-0.054990683,-0.07179493,0.057060394,0.10193734,-0.08589819,0.034716316
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,3,-0.001129752,-0.0137540335,-0.012885483,-0.004334306,-0.002001949,-0.0037291811,0.0019806256,-0.0031306134,0.08166285,0.12901768,0.099777475,0.05450517,0.013746032,-0.026773535,-0.046736084,-0.041045614,0.0042022252,0.017519854,0.005062809,0.0031278292,-0.0025362659,0.002398549,0.0032594032,0.0035113213,-0.0072132424,0.041363664,0.018521512,0.0024084211,-0.0028282146,0.03947831,0.024513844,-0.02548564,0.04507836,0.019794153,0.015892547,0.009662291,0.0014352971,-0.0008051889,0.0062542595,0.01117738,-0.016601954,0.1036345,0.031577148,0.07006815,0.038127914,0.05935544,0.019978374,-0.068299904
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,3,0.016837232,-0.00078412995,0.00055196043,-0.001677233,0.0076239766,0.004179291,-0.0013471994,0.012339243,0.06941384,0.07650553,0.029414283,0.04316954,0.035877053,-0.028182555,-0.060750782,-0.06823464,-0.002568735,0.0162048,0.0164953,0.0147660645,0.002056608,-0.005522766,0.0009307267,-0.0037301434,0.03686643,0.008005861,-0.0456587,-0.07274702,-0.0063558538,-0.003704183,0.029192073,-0.022823876,0.0019904077,-0.019135464,-0.0038763443,0.011502797,0.0008670897,0.005946043,0.008318423,0.003631893,-0.015846848,-0.09523109,-0.061960585,-0.059170503,0.016558424,0.014727352,0.11539119,0.044651642
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,3,0.014373843,-0.0057740565,-0.009411589,-0.009602561,-0.0019394177,0.0046037002,0.010263257,0.007989822,0.05239371,-0.003961161,-0.008794029,-0.03634506,-0.0013694353,-0.038350172,-0.053140033,-0.017885461,0.006350738,0.008801098,0.0016499665,0.0114082815,0.0073186527,0.0043913885,-0.0014329413,0.0038100085,-0.077623695,0.005093757,0.03752579,0.010096882,0.010773793,0.05326694,0.023095759,0.012753317,0.007201397,-0.025402686,-0.0076360493,0.03762635,0.0037830612,0.0023868051,-0.0022876796,0.003067161,0.10548819,-0.07088891,-0.01038817,-0.018489625,0.043109544,-0.056941908,0.036579367,-0.049937017
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,3,0.00013498712,-0.0019643267,0.0147820925,0.012860926,0.0029703567,-0.0056644687,-0.005910602,-0.0061204894,0.106037535,-0.0025259769,-0.059418518,-0.08537084,0.02537434,0.014769245,-0.03804098,-0.046077915,0.0012710944,0.0051313806,-0.0029528062,-0.01199691,0.002189943,0.0025513363,0.0026913788,0.004330811,-0.026364185,0.06880658,0.08745997,0.12183833,0.024309397,-0.021958912,-0.04184889,-0.028127234,-7.589441e-05,0.028279517,0.020107841,0.025491247,0.0027580825,-0.00024613948,-0.0011943582,0.0062704626,-0.0018063188,0.0027112514,0.0033707693,0.04226387,0.0038468298,0.020044409,0.0016237432,-0.03922975
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,3,0.0051443297,-0.0122561045,-0.00991714,-0.00497297,-0.0015403917,-0.0032557123,0.0003179178,-0.003207059,0.06621235,0.051180393,0.062574156,0.01653473,0.017906182,0.018945267,-0.0009059473,-0.022467189,0.0018773006,-0.001959744,-0.004178853,-0.0012113557,0.0052611073,-0.003060994,-0.004412732,-0.0024721208,0.052908987,-0.13981971,-0.12828901,-0.091189675,0.02294429,-0.021436647,-0.0030608606,-0.014410783,0.016413473,-0.0002970621,0.008105089,0.011970718,0.009370615,0.0048246616,0.00827926,0.000251594,0.082644686,0.06323524,0.13122764,0.05159825,0.059385475,0.007910343,0.043188646,0.03454487
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg,3,0.009257629,-0.024165101,-0.017962318,-0.0062472336,0.0025037273,0.0013060626,0.012476732,0.002040928,0.08081288,0.059620835,-0.0007151356,-0.026104467,0.053757824,0.0024496624,-0.0038875183,-0.057628326,0.008208603,-0.0015987412,-0.015193669,-0.009659336,0.004938298,0.0035929617,0.0038242585,0.0072546457,-0.07059283,-0.03573328,-0.07487646,-0.073513284,-0.0014729239,0.012388006,-0.049564764,-0.03916944,0.022096783,0.0023606736,0.013098535,0.0016860602,0.0076929526,0.00312028,0.00083149853,0.0030432283,0.058758494,-0.08906212,0.034060553,0.050851896,0.06763887,0.014476469,0.04031035,-0.034585305
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,3,0.0052269925,-0.012446266,0.0026208577,-0.0040305676,-0.0009171411,-7.478148e-05,0.0028402682,-0.0047530215,-0.07973626,-0.010337461,-0.0611685,-0.052685585,0.034375157,-0.047930725,-0.021985414,-0.00037758797,-0.0053463886,-0.0011436557,-0.012714975,-0.007264871,-0.0014309825,-0.0022701565,-0.0035641566,0.0025586262,-0.09259862,-0.13532835,-0.12156737,-0.05157308,-0.003935961,-0.058357812,-0.055856287,-0.023890711,0.0360106,0.03717225,0.03197129,0.03216437,0.0057805134,0.0054033566,0.005485124,0.005714565,-0.17050031,-0.015641175,-0.06822256,-0.07600409,0.037986215,0.10950491,0.0458707,0.00764336
