Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_After_features.5.block.0.0_0.5,sensitivityscore_After_features.5.block.0.0_0.6,sensitivityscore_After_features.5.block.0.0_0.7,sensitivityscore_After_features.5.block.0.0_0.8,sensitivityscore_before_features.5.block.1.0,sensitivityscore_After_features.5.block.1.0_0.5,sensitivityscore_After_features.5.block.1.0_0.6,sensitivityscore_After_features.5.block.1.0_0.7,sensitivityscore_After_features.5.block.1.0_0.8,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_After_features.5.block.2.fc2_0.5,sensitivityscore_After_features.5.block.2.fc2_0.6,sensitivityscore_After_features.5.block.2.fc2_0.7,sensitivityscore_After_features.5.block.2.fc2_0.8,sensitivityscore_before_features.5.block.3.0,sensitivityscore_After_features.5.block.3.0_0.5,sensitivityscore_After_features.5.block.3.0_0.6,sensitivityscore_After_features.5.block.3.0_0.7,sensitivityscore_After_features.5.block.3.0_0.8,sensitivityscore_before_features.6.block.0.0,sensitivityscore_After_features.6.block.0.0_0.5,sensitivityscore_After_features.6.block.0.0_0.6,sensitivityscore_After_features.6.block.0.0_0.7,sensitivityscore_After_features.6.block.0.0_0.8,sensitivityscore_before_features.6.block.1.0,sensitivityscore_After_features.6.block.1.0_0.5,sensitivityscore_After_features.6.block.1.0_0.6,sensitivityscore_After_features.6.block.1.0_0.7,sensitivityscore_After_features.6.block.1.0_0.8,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_After_features.6.block.2.fc2_0.5,sensitivityscore_After_features.6.block.2.fc2_0.6,sensitivityscore_After_features.6.block.2.fc2_0.7,sensitivityscore_After_features.6.block.2.fc2_0.8,sensitivityscore_before_features.6.block.3.0,sensitivityscore_After_features.6.block.3.0_0.5,sensitivityscore_After_features.6.block.3.0_0.6,sensitivityscore_After_features.6.block.3.0_0.7,sensitivityscore_After_features.6.block.3.0_0.8,sensitivityscore_before_features.7.block.0.0,sensitivityscore_After_features.7.block.0.0_0.5,sensitivityscore_After_features.7.block.0.0_0.6,sensitivityscore_After_features.7.block.0.0_0.7,sensitivityscore_After_features.7.block.0.0_0.8,sensitivityscore_before_features.7.block.1.0,sensitivityscore_After_features.7.block.1.0_0.5,sensitivityscore_After_features.7.block.1.0_0.6,sensitivityscore_After_features.7.block.1.0_0.7,sensitivityscore_After_features.7.block.1.0_0.8,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_After_features.7.block.2.fc2_0.5,sensitivityscore_After_features.7.block.2.fc2_0.6,sensitivityscore_After_features.7.block.2.fc2_0.7,sensitivityscore_After_features.7.block.2.fc2_0.8,sensitivityscore_before_features.7.block.3.0,sensitivityscore_After_features.7.block.3.0_0.5,sensitivityscore_After_features.7.block.3.0_0.6,sensitivityscore_After_features.7.block.3.0_0.7,sensitivityscore_After_features.7.block.3.0_0.8
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,4,0.009628378,-0.008742556,-0.017568696,-0.014987467,0.0040623387,0.0022880535,0.012152598,0.008141084,0.001693022,0.006855513,0.033251077,-0.16398254,-0.2115607,-0.119314514,-0.16596049,-0.027363036,-0.0140877925,0.009271625,-0.014202319,-0.026616592,0.0037162625,-0.0066825193,0.008817611,0.012526294,0.006173173,0.0059024654,0.0032260963,-0.002212837,-0.00029002753,-0.0006669705,0.06805225,-0.074073255,-0.07817127,-0.03230408,0.01792576,-0.03506334,0.02686481,0.005978504,0.012820996,0.020114554,0.003974181,0.03341789,0.005899699,0.010462087,0.0009586533,0.0010436121,0.0027150197,0.004183247,0.0037353677,-0.0024663208,0.08815064,0.03466757,0.036434397,0.06918745,0.035953753,0.0072719366,0.0077976463,0.10229914,0.07589233,-0.005623096
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,-0.006987347,-0.020944547,-0.004420021,0.005069418,0.013534032,-0.001575205,0.004103447,0.0048461654,0.0037869157,-0.0030636026,-2.9066112e-05,-0.04224071,-0.051309288,-0.037608746,-0.04715927,-0.019280499,0.001328419,0.006099026,0.006699413,0.008550287,-0.0062880917,0.013761357,0.015237952,0.009043026,0.012090914,-0.004374585,0.002752181,0.0006911822,-0.00092341227,-0.006389261,-0.029776607,-0.09484745,-0.07660088,-0.056592673,-0.082436085,0.04134419,0.025879245,-0.008314392,0.0034746118,0.0015737587,0.019718911,-0.000934492,0.0076121846,0.004525656,0.0052377675,0.0006287209,0.0052682455,0.008682196,-0.0024204575,-0.010425847,0.11239241,0.048695993,0.031785224,0.039750222,0.01662525,0.011229101,-0.006215848,0.07017589,0.06943332,0.0028241281
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,4,0.00071065733,-0.001244178,-0.003912511,-0.0057653263,-0.003877364,0.008982185,0.0031988197,-0.0015268025,0.005781471,0.0016829462,0.079763055,0.009165369,-0.00046799332,0.014184646,0.028274879,-0.00781497,0.024880935,0.006575359,0.0026162183,0.010391613,0.005760253,-0.007947423,0.021180032,0.006725139,-0.0005241273,0.0073183263,-0.003920047,-0.0010120859,0.0058212974,-0.0026864733,0.028467692,-0.054142233,-0.02081366,0.0025979644,0.08926335,0.0135288965,-0.044913463,0.009557937,-0.0147216,-0.01073188,-0.021934105,-0.018006407,-0.0114259645,-0.0013800784,0.03303091,-0.00019068003,0.0033069323,-0.0022112248,-0.003890521,-0.010643804,-0.13132152,0.016679697,0.0753402,0.1107798,0.088229775,-0.026780594,-0.018691238,0.06747533,-0.029064458,0.02307382
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,4,0.00018940913,-0.0053084204,-0.015556258,-0.017117022,-0.014924834,3.2091863e-05,0.0050513824,-0.00026726094,-0.0018564741,-0.0057112547,-0.08148102,-0.069898024,-0.053832397,-0.05114776,-0.02130849,-0.021871988,-0.019022848,0.02842647,0.0074479845,-0.010709489,-0.008885471,-0.0055359975,0.0049401876,0.0013791875,-0.0027718055,-0.0013892783,-0.0059513017,-0.0069173034,-0.006828077,-0.0020399354,0.027896907,0.03234888,0.03831242,0.062948495,0.060314253,0.015268701,-0.043446086,-0.05740964,-0.041660387,-0.00596058,0.03283738,0.02453229,0.028039904,-0.007502597,0.019801814,0.0045844,0.0053743543,0.005113056,4.051972e-05,0.0004980511,-0.08169033,0.09053825,0.101806656,0.068122864,0.0491924,0.057825528,-0.024280846,0.083359644,0.01666217,-0.04508274
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,4,-0.0004484523,-0.019413415,-0.01821193,-0.02080315,-0.017085675,-0.00076131953,-0.004869827,-0.0018626979,0.004106544,-0.00077355216,-0.10604685,-0.05470015,-0.0874205,-0.072254956,-0.04928565,-0.012165057,-0.021984871,-0.03508117,-0.0045032576,-0.005147145,-0.0018146038,-0.025243297,-0.024592636,-0.0008147626,0.0008158083,-0.0021385604,0.0073484452,0.004248246,0.0035202387,0.0019824023,-0.011794303,-0.17476189,-0.11831469,-0.11773093,-0.11203261,-0.017479738,0.035502423,0.027228057,0.0067844456,0.03479528,0.017601129,0.01606213,0.013677223,0.0067219594,0.021310072,0.00031376374,0.00046824839,0.0018581407,0.0040446417,0.004419836,-0.111876234,0.082790844,0.08169378,0.09181784,0.0425948,0.030258872,0.0049066804,0.069610916,0.07982431,-0.0013365338
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,4,0.0023074,-0.016849108,0.0028317324,-0.0042688698,0.010139475,-0.0056080585,0.00046887132,-0.0013408588,-0.0022696,-0.0013970786,-0.038676243,-0.08247125,-0.08652685,-0.07292388,-0.06511171,-0.021743827,-0.013377904,-0.02497662,0.0027973745,0.0036745043,-0.0056587313,-0.01190147,0.005162062,-0.00024743145,0.002648095,-0.007433516,0.0019112015,0.006352554,-0.005276988,0.005537617,-0.014149254,-0.027108375,-0.012057863,-0.007653877,-0.028393855,0.031097673,0.03125422,0.0035440149,-0.000464648,0.001357778,0.0057931677,0.019230282,0.0071901246,0.005476364,0.013989625,-0.0003827628,-0.001507177,0.0018666417,0.0024984428,0.0011404784,-0.16148052,0.08627636,0.08474871,0.07769881,0.058941424,0.0036058687,-0.030686757,0.032867327,-0.030465823,0.0056707254
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,0.0022872793,-0.014275319,-0.015586687,-0.002834078,-0.011662476,0.0020029037,-0.0036110193,-0.0035602243,0.0048868223,-0.0078707235,0.0005592536,-0.01859286,0.012456141,-0.018332308,-0.0005431436,-0.0030401726,-0.025744066,-0.0052119037,-0.014899684,0.013512088,-0.0067087775,0.011103643,0.012014114,0.0059738895,0.01094751,0.004544828,0.0020444756,0.005985122,0.0045502624,0.002509499,0.042480644,0.019749733,0.037275895,0.06357801,-0.0033289455,0.028858047,0.02098646,0.030135922,0.0140013695,0.023791935,0.01799449,0.002267788,0.010941688,0.007810517,0.009430496,-0.0021137404,-0.0024787341,-0.0026833357,-0.011378497,-0.017090736,0.0040901415,-0.04064447,-0.041323,-0.06072405,-0.05452235,0.021451354,0.026173586,0.07311779,-0.033792928,0.04660987
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,-0.008166392,-0.008241899,-0.007220212,-0.008295664,-0.0052898964,0.0004974641,0.0012298216,0.0007745875,0.013616321,0.0032394917,-0.038465064,-0.02462637,0.007872369,0.01810116,0.038392656,-0.011330369,-0.04684981,-0.032629516,0.0019707363,0.009371429,0.0031246247,-0.010863142,-0.002459853,0.004219195,-0.00729378,0.0023236037,0.0049314923,0.0029960778,-0.0008731997,-0.005348134,-0.029749934,-0.0006816909,0.029920906,0.06642865,0.12087114,0.019357316,0.037307143,-0.011134634,8.877553e-05,-0.03587751,0.012674683,0.017704116,0.010833262,0.004402299,0.011913925,-0.0020055615,0.0046548364,0.0052006817,0.0030242486,-0.0043488834,0.1096276,0.013510864,0.025338683,-0.038157653,-0.03608876,0.010969393,-0.019938443,0.10308122,0.07921326,-0.03515313
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,4,-0.0112968255,0.009308602,0.020665718,0.00062844926,-0.0017715807,-0.01678301,0.004196731,0.006547747,0.005150029,0.0021782522,-0.0018707179,0.020777501,0.075828284,0.10065044,0.0072607314,-0.04496813,-0.010159699,0.009483768,0.009380853,-0.014200181,-0.00838148,-0.0018499382,-0.005766834,0.008196915,-0.002249645,-0.0029369448,-0.004040221,0.0061737034,0.006246143,0.0069985343,0.022543376,-0.032117777,-0.04758758,-0.050048348,-0.04700712,0.01242453,-0.04646822,-0.04127244,-0.013487754,0.01377731,0.0026029432,0.0045523155,0.005588131,0.02399047,0.0052256817,-0.001817137,-0.00019075314,0.0014969863,-0.005338565,-0.003753638,-0.1366771,0.032780316,-0.00768107,0.05355871,0.043788306,0.004531404,0.010053832,0.10287424,0.10776929,0.059215408
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0016_1903.jpg,5,0.0024272825,-0.013283173,-0.005812621,-0.0024195581,-0.015618674,8.700229e-05,0.0058595417,0.005121493,-0.0025625871,0.011463165,0.0015987735,0.049108997,0.045934606,0.06265119,0.03117026,-0.0064262347,0.02223738,-0.061373763,-0.015556885,-0.009209072,-0.010019438,0.010945948,-0.013921415,0.0012249245,-0.0051519545,0.00010713353,-0.00292455,-0.007209838,0.0010068503,-0.012050465,-0.041073114,0.014215391,-0.023271404,-0.032278728,-0.035362616,0.006908714,-0.0666659,-0.04396601,-0.03252073,-0.038643654,0.017332155,-0.0044003315,-0.0034935586,-0.0084332405,0.0052992217,0.0063111256,0.0020015547,0.0023399708,-0.00036269118,0.00015488893,-0.029271733,0.052995257,0.13354298,0.0927358,0.08994303,0.017166417,-0.004931875,-0.097302765,-0.045994844,0.01392976
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0014_1901.jpg,5,-0.0011281763,-0.005879429,-0.010602727,-0.008279407,0.0006187556,0.0010411472,-0.00217524,-0.009036803,-0.0034056902,-0.0020306744,0.028396603,-0.023466783,-0.0557034,-0.06884192,-0.06416958,0.01914464,-4.2267144e-05,-0.026622156,-0.044818103,-0.012918528,-0.008567937,0.012250067,0.0027702404,0.00097177457,-0.0034436472,-0.00055743486,-0.004402612,-0.00033725426,-0.00431603,-0.0045805117,0.0144167915,0.05622701,0.12862907,0.08906193,0.12557909,0.022418672,-0.0004813075,0.007098861,0.011106853,0.0031496845,0.008200971,-0.0008291564,0.007433383,-0.001027684,0.0025925674,0.008466739,0.0007495703,0.00612651,-0.00085495773,0.0023655156,-0.07338599,0.10403068,0.1418083,0.10284238,0.08893617,0.035617847,0.015419936,-0.007560266,0.04410578,0.086904444
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0043_795067.jpg,5,0.012247747,-0.009918744,-0.0069421856,-0.009323362,-0.0046674274,0.0075564994,0.012639664,0.0017702344,0.0019236733,-0.00148089,0.058516964,-0.120488815,-0.10139548,-0.054838065,-0.04453941,0.0380236,0.011161198,0.009569045,-0.024014931,-0.02505229,0.02811243,0.00446085,0.015284689,-0.0060110725,-0.0045545558,0.008917427,0.010277927,0.0007893451,-0.0007010788,0.0037164788,0.052382037,0.059129506,0.059748445,0.025887502,0.04406695,0.031311274,-0.050729476,-0.029850777,-0.018295784,-0.022224596,0.00472511,-0.00953643,0.015435361,0.008890886,-0.024663962,0.00766592,-0.0021224609,0.0016849373,0.0065004732,0.0035299112,-0.08285376,0.06877478,0.081987455,0.060173392,0.0731308,0.010394303,-0.053502172,-0.046858855,-0.060346436,-0.07421924
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,-0.009467544,0.001393836,-0.0066679125,-0.0058550816,-0.004516038,0.005826285,0.0016876619,0.007951236,0.0056377016,0.0027192193,-0.15987565,0.08616939,0.079893716,0.1069641,0.068601914,0.022416402,0.0002708314,0.009968659,0.040192917,-0.000849274,0.00045331172,0.0064915884,-0.018721081,-0.0065349904,0.0041639544,-0.00062064483,-0.0042024422,0.0028300262,0.004034945,0.004683663,0.04555297,-0.0021276455,0.053639706,0.027336096,0.036277045,-0.0067166854,-0.047181197,-0.029569589,-0.012632653,-0.035280086,0.014144311,-0.007619051,5.7177152e-05,-0.008437896,-0.021556458,0.003392233,0.009937962,0.007933551,0.00020472915,0.0042281146,-0.016534273,0.073519066,0.060365994,0.024665527,0.0149546005,0.029453114,0.06571679,-0.032761533,-0.11582805,0.0075751785
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,-0.0043870048,0.0070068864,-0.011482483,-0.015650902,-0.010231026,0.0014704694,0.011790125,0.0022447347,0.003021585,-0.0089853,0.058289833,-0.045447204,-0.07173548,-0.02962153,-0.06467806,0.01094632,0.030236946,-0.00783897,-0.024532534,-0.029368099,0.0013658763,0.010466056,-0.00049622316,0.0006739716,-0.0025693749,0.008511755,0.004211029,0.002184421,-0.00087655475,0.0016251097,0.05676969,0.040014468,0.024412712,-0.014918164,-0.020144809,0.031168,-0.05127098,-0.031742178,-0.030646922,-0.0053471103,0.007901795,0.019684691,-0.0024340507,0.005749464,0.00223249,0.004524804,-0.0043127956,0.0035340856,0.0004819337,-0.0025881776,-0.010333024,0.13944972,0.2024829,0.1922205,0.16872796,0.02171577,0.052903894,-0.026079904,-0.0846349,0.07857108
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,0.0032012067,0.008740138,0.00709894,0.014025574,0.03861796,-0.0006356847,0.0013045729,-0.0012048418,-0.0032770257,0.00045747508,0.020982193,0.018870324,0.021710198,0.04966259,0.035254747,0.002636597,0.02338314,-0.010018641,-0.063644215,-0.05469933,-0.0036241217,-0.008406847,-0.005623011,-0.0011560596,-0.010370007,0.0010768963,-0.0046650213,-0.0032339273,-0.00014663371,-0.001103377,0.09636566,0.10842889,0.09975995,0.050186027,0.033334233,-0.063332394,0.0016182484,-0.0028129527,-0.0112090465,0.020092389,-0.005794921,0.0047083795,-0.0021613003,-0.004243372,0.024510827,-0.0028468436,0.007900877,0.010464862,0.0063823434,0.0024355445,0.042410187,0.005817635,0.029970706,-0.007325541,0.0040002726,-0.00454811,-0.046094064,-0.03030948,-0.097286925,-0.03443204
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0020_795080.jpg,5,-0.0022843194,0.009811774,-0.0006962103,0.005579397,0.019903257,-0.00033302023,0.0025644833,0.003911988,9.9552504e-05,-0.0022856265,-0.053631842,-0.006212497,0.048204936,0.06874435,0.081455186,0.0072361184,-0.035311718,-0.03734298,-0.067449786,-0.059382275,-0.0016696949,0.0013946607,-0.0067082974,0.0017850362,-0.0030276175,-0.00032927166,0.002445234,0.00442156,0.009763654,-0.007450327,-0.023857154,0.072864726,0.046957444,0.0065351743,0.007391896,0.02639365,-0.021021683,-0.008574731,-0.025466148,0.00068573235,0.02045901,-0.00069435453,0.007987721,0.0095681455,0.00013650156,0.0020063063,-0.0026227126,-0.00027702074,-9.222422e-07,0.008082543,-0.26561773,0.10328028,0.12211886,0.10622265,0.07975797,-0.003388281,0.013911674,-0.0067701396,-0.041631456,-0.04427413
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0004_795112.jpg,5,-0.010162637,0.0104745645,0.0014918114,-0.016853148,0.0042399187,-0.0050689694,-0.009068543,-0.013018385,-0.008437775,0.00215197,-0.076698974,0.050385296,-0.008914873,-0.010621309,0.034427375,-0.041367814,-0.028104693,-0.03923318,-0.055444546,-0.026851468,-0.008223987,0.0045255236,0.0033616277,-0.0038654257,-0.013463676,-0.0054092016,0.007369778,0.004602785,0.0012487759,0.003125396,-0.055940144,0.043493778,0.0851782,0.04847663,0.069973305,-0.026197448,-0.026710656,-0.004924942,-0.05703962,-0.027235223,0.016028946,-0.015686927,-0.010387161,-0.004057113,0.012518676,0.0073685003,-0.002587358,-0.0040255454,-0.00052695104,-0.0032844236,-0.060369678,0.06772089,0.09877064,0.104900524,0.094221786,0.058663107,-0.059627976,-0.0055722054,-0.08131014,0.1102867
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0052_795088.jpg,5,0.01695988,0.0067849252,0.00050844066,-0.0037150541,0.0026963158,0.0065695085,0.0010153871,-0.0043750657,-0.00071699516,-0.0035176822,0.09989756,0.002296336,-0.022033649,-0.012840033,-0.06707696,0.027362429,-0.006722724,-0.0037686154,-0.057602927,-0.04006699,0.00028527866,-0.0012900878,-0.011231724,-0.0017323312,-0.010010469,0.011192098,-0.004508937,-0.009762069,-0.005678506,0.00409699,0.029092062,0.15720433,0.16566823,0.10249905,0.12958428,0.056549173,-0.06817352,-0.066655904,-0.06693025,-0.036500853,0.03204657,0.015589086,0.001785846,0.008023118,0.021485051,0.0072607026,0.007556511,0.0058010994,0.004870469,0.006724973,0.033455092,0.015416973,0.013008659,-0.017940572,-0.015852887,0.06713775,0.00815201,-0.13364159,0.07011887,0.023448281
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,0.0071555087,0.012014662,0.007528521,0.0031296355,0.0059422078,0.0063552326,0.0014974058,-0.0022264256,-0.012091175,-0.017505005,-0.079454765,0.016978204,-0.05269949,-0.055836704,-0.047571965,0.027293006,-0.019547302,-0.013010064,-1.2207311e-06,-0.005445849,-0.0018911562,-0.0046501067,0.011210887,0.008746831,0.0056839264,0.006082982,-0.0002563829,-0.0010652442,0.0046202154,0.0015157968,0.049048983,-0.07247282,-0.08075592,-0.054040622,-0.04394357,0.00027689058,-0.011627138,-0.029144235,0.008843523,0.02505818,0.048312373,0.013834035,0.014175966,0.009254078,-0.0067474656,0.008166799,0.006813431,0.008832438,0.005877942,0.005160409,0.0038267747,0.06962377,0.07205745,0.007955056,-0.0034730122,0.06704598,0.023069352,-0.00011159107,0.0033534889,0.06735091
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0042_1874.jpg,5,-0.004905253,-0.0027195092,0.00020515872,0.0069419043,0.0042617256,-0.0021729025,-0.0001651218,-0.0011429492,0.0017936052,-0.00022754283,-0.036317006,-0.023921639,-0.05165863,-0.058228035,-0.0738156,0.011349874,0.0049853204,0.00510039,0.0071265846,-0.004168395,0.0049998015,-0.0063271695,-0.004762101,-0.007047427,0.0011922092,0.0083887875,-0.002956356,0.00049370225,0.004076746,0.0074157408,0.09412568,-0.016627563,-6.614998e-05,0.09236254,0.077686645,0.004908897,0.0076393653,-0.044266157,-0.052289657,0.0182502,-0.0065861708,0.019469801,0.018225662,0.0077185943,0.007217038,0.0025556372,0.0003786087,0.0010617466,-0.00026378437,-0.0028148068,0.09557468,0.107736014,0.14835244,0.1286703,0.1055286,0.049336668,0.04034648,-0.07229912,0.027593244,-0.06848936
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0063_795134.jpg,5,0.0027627423,0.0017502122,0.0016418834,0.0006438859,0.007773326,-0.0009366507,-0.0010817673,0.0007408764,-0.0051841703,-0.002371429,-0.028378304,-0.0015297309,-0.014931416,-0.03398831,-0.07263353,-0.005521534,-0.008688745,-0.018336868,-0.018971222,-0.0017608479,0.00010765297,-0.010074694,-0.007861394,-0.007860643,-0.004641451,0.000830129,0.00489373,0.0031894199,0.0057780948,0.0027029337,0.09331371,0.06421504,0.07664117,0.03882297,0.004054051,-0.023929726,-0.05154352,-0.06639076,-0.03442525,-0.040036462,-0.006576082,0.008671581,0.017969988,0.021151427,0.009558503,0.001900755,0.0058015594,0.0054913308,0.0061739855,0.0049691484,-0.05539026,0.090574205,0.08048695,0.062329803,0.013843993,0.042043816,-0.033570684,-0.06480202,-0.0005392507,0.04185726
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0060_795095.jpg,5,0.0066478904,0.0179357,0.00067916815,0.001982868,0.0028023543,0.006808127,0.0033899131,-0.0039638327,-0.003291742,-0.030697715,0.055452712,0.05173513,0.07617937,0.06613286,0.11020987,0.026933031,0.012142665,0.026677942,8.510472e-05,0.018039862,-0.004804286,-0.0073951185,-0.007943863,0.0018499647,-0.00677761,-0.0031893412,-0.005921845,-0.00274518,0.0012737878,0.0017892965,-0.04369498,0.0043410473,-0.023298299,-0.014359476,-0.01646299,-0.0067982157,-0.0036762315,0.017209541,0.018720103,0.029708076,0.027374558,0.009027161,0.003738845,0.022167036,0.0036428417,0.011493277,0.005612661,0.006180797,0.006437922,0.0013861752,-0.07397309,0.0069106854,0.042598218,0.017537331,-0.0039516296,0.072330326,-0.013923307,-0.025879692,0.08615825,0.07658298
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,-0.0057214033,0.008634669,-0.0014704522,-0.019596722,0.017481828,0.009663474,0.0038058762,-0.0024203924,0.0067861797,0.0077345595,0.06227433,0.06493389,0.05696507,0.05591517,0.043918524,0.013841331,0.016808772,0.0044911252,0.018089453,0.016508095,-0.0048281695,-0.00898312,0.0066883713,0.0075406907,0.022953764,0.0014323939,-0.00017141504,0.0068325615,0.0023331759,0.0041096243,0.07653861,-0.013903996,-0.036330044,-0.024671704,-0.02500604,0.06520434,-0.011628517,-0.033248454,-0.07793388,-0.071390375,0.0039328206,-0.012209017,-0.017343048,-0.010506852,0.0028420743,0.00620711,0.0053530224,0.00041527522,0.006654729,-0.00036993076,0.035553683,0.02833542,0.09631589,0.05807886,0.02168804,0.051186025,-0.028661383,0.017125169,-0.0753415,-0.101434186
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0012_795074.jpg,5,-0.0054776026,-0.0057630674,0.012401402,0.010814215,-0.006076918,0.0027581009,0.0076249843,0.0066134073,0.010595908,0.001453195,0.021484233,0.10759093,0.06589891,0.04528413,0.037342332,-0.019744895,-0.0049944986,-0.007110971,0.016782066,0.017101552,-0.013194453,0.0051171584,0.011368228,0.014453111,0.0111392485,0.0018663892,-0.003210342,-0.0072064903,-0.006364068,0.0004540088,-0.0047168303,-0.05100611,0.06720411,0.011844754,-0.0065999646,-0.02033927,-0.05284973,-0.018720578,-0.015000895,0.021641659,-0.01633735,-0.012438869,-0.021079589,-0.021794267,-0.006869003,-0.004083736,0.0006652288,0.0049862284,-0.0013012823,-0.00026706271,0.014697075,0.0780655,0.066816345,0.02719968,0.04863944,-0.02799864,0.020137172,-0.02977202,0.028826986,-0.086866796
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0010_795092.jpg,5,0.0060116635,-0.0062659206,-0.0109413825,-0.018430687,-0.019371267,0.002960892,0.006796932,0.0036812017,0.0038277335,0.008448621,0.0786531,0.043903902,-0.0672669,-0.046668965,-0.043096993,0.021247927,0.022741534,0.018753402,-0.061492156,-0.023658719,-0.0056742476,0.0015180614,-0.006466457,-0.0041508563,-0.014095716,0.003258389,0.00056467304,0.0008819754,0.0057200803,0.009985051,0.14651297,0.07778124,0.035839006,0.04760116,0.08060165,0.042440586,-0.055302575,-0.06268117,-0.037025318,-0.06399812,0.035801783,-0.005496859,0.0047102757,-0.0055850083,-0.013650163,0.008330013,0.004000563,0.0088216625,0.0008324471,0.0022924216,-0.03510675,0.12015687,0.13842797,0.09860951,0.06684302,0.06038819,-0.009368819,-0.07571495,-0.027192649,0.058862034
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0007_795123.jpg,5,0.003169222,-0.003515909,0.00086801406,-0.0074046766,-0.021599963,0.0046240105,0.004419402,0.0014585318,-0.0043830713,-0.0025208103,-0.07004635,-0.02596794,-0.02625088,-0.008377608,-0.054744724,-0.012425779,-0.020969776,-0.02860773,-0.03976551,-0.011841318,-0.00925398,0.006424099,-0.016663825,-0.0053372346,-0.0056714783,0.00025571277,-0.010467055,-0.0024393653,0.004151095,0.00037268898,0.036858663,0.1056589,0.073979616,0.01411283,0.00083995797,-0.034216147,-0.030142874,-0.008446803,-0.031150654,-0.019072091,0.022742439,-0.012229181,-0.0054822825,-0.0039335433,-0.008163888,0.0028707818,0.0056191664,0.007142237,-0.0018283229,0.0007543428,-0.107116975,0.087062255,0.08668214,0.09163618,0.076671064,0.022271562,-0.021769758,-0.06571689,-0.032992426,0.0920633
/mnt/sdd/caltech_training_multiclass/train/006.Least_Auklet/Least_Auklet_0050_1924.jpg,5,-0.0026519021,0.011287376,0.0011170097,0.005661906,0.0012204037,-0.004457831,0.0018838452,0.00070745987,-0.0009785807,-0.00783128,-0.07517576,0.032849357,0.03931274,0.04145367,0.040409207,0.0058316067,0.018461889,0.01251716,-0.035232082,-0.021450305,-0.005513673,-0.006160846,0.009280169,-0.005919472,-0.01121744,-0.003583307,-0.0049502235,-0.0015923542,-0.014996453,-0.0014861953,-0.020989504,0.20799625,0.191767,0.16260497,0.18003449,-0.04214669,-0.012116255,0.013211742,-0.025997985,0.006574155,-0.012023231,0.015500569,0.00978261,0.010307584,0.014417882,-0.0049734972,0.00066078274,0.00607894,0.0049123983,0.0067752013,-0.024331357,0.094259545,0.100999296,0.07389221,0.058887072,0.01743713,-0.05114797,0.021371955,-0.07383213,0.06571289
