Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_After_features.11.block.2.fc1_0.5,sensitivityscore_After_features.11.block.2.fc1_0.6,sensitivityscore_After_features.11.block.2.fc1_0.7,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_After_features.11.block.2.fc2_0.5,sensitivityscore_After_features.11.block.2.fc2_0.6,sensitivityscore_After_features.11.block.2.fc2_0.7,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_After_features.12.block.2.fc1_0.5,sensitivityscore_After_features.12.block.2.fc1_0.6,sensitivityscore_After_features.12.block.2.fc1_0.7,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_After_features.12.block.2.fc2_0.5,sensitivityscore_After_features.12.block.2.fc2_0.6,sensitivityscore_After_features.12.block.2.fc2_0.7,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_After_features.13.block.2.fc1_0.7,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_After_features.13.block.2.fc2_0.7,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_After_features.14.block.2.fc1_0.5,sensitivityscore_After_features.14.block.2.fc1_0.6,sensitivityscore_After_features.14.block.2.fc1_0.7,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_After_features.14.block.2.fc2_0.5,sensitivityscore_After_features.14.block.2.fc2_0.6,sensitivityscore_After_features.14.block.2.fc2_0.7,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_After_features.15.block.2.fc1_0.5,sensitivityscore_After_features.15.block.2.fc1_0.6,sensitivityscore_After_features.15.block.2.fc1_0.7,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_After_features.15.block.2.fc2_0.5,sensitivityscore_After_features.15.block.2.fc2_0.6,sensitivityscore_After_features.15.block.2.fc2_0.7,sensitivityscore_before_features.16.0,sensitivityscore_After_features.16.0_0.5,sensitivityscore_After_features.16.0_0.6,sensitivityscore_After_features.16.0_0.7
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,0.020106412,-0.15060054,-0.18475305,-0.13508621,-0.052479044,0.03491566,-0.0046726186,-0.018098544,-0.04150588,-0.076380685,-0.041366998,-0.0878191,0.10077163,0.07762626,0.015021024,0.07631028,0.05031988,0.07726839,0.09735823,0.059022784,0.059256054,0.08910376,0.012348561,0.056901865,0.049923677,0.021360837,-0.013579618,0.00031246245,-0.02177786,-0.022781348,-0.015999269,0.0074709756,-0.07375885,0.0020990223,0.07945284,-0.0023648962,0.0031270701,-0.06952002,-0.058368623,-0.05262632,-0.0099904705,-0.06472183,-0.069912076,-0.036490094
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,2,0.3373122,0.015130218,0.027718294,0.030056268,0.073533416,-0.081102885,-0.11091021,-0.02981876,0.18485688,-0.068782,-0.17239487,-0.10072035,-0.014398785,0.046844468,-0.043967046,0.059716776,-0.007997004,0.018781923,-0.054907255,-0.030189991,0.07192229,-0.076681614,0.020364646,0.0151471635,0.115697905,-0.050432242,-0.094408475,-0.23173684,0.045923978,-0.068479404,0.045911763,-0.029862091,-0.14077343,-0.15322347,-0.12603334,-0.1557549,-0.05434303,-0.010650853,0.009482291,0.026107822,-0.0046593156,-0.033427123,-0.050129972,-0.018248916
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,2,-0.1427434,-0.0037343241,-0.011234231,-0.13924827,-0.11018391,-0.0733055,-0.085409164,-0.0055030063,0.041862495,-0.03612082,-0.035477903,-0.09242408,0.049606815,-0.024312166,-0.00832607,-0.016517088,0.09027165,-0.024955958,0.020997658,-0.019503681,0.025638642,-0.043186616,0.066327676,0.0285272,-0.016561057,-0.07840208,-0.12527451,-0.024168406,-0.012054821,0.085222,0.101012886,-0.03477551,-0.03919349,-0.0870965,-0.054689683,-0.13596737,-0.013972807,-0.0235417,-0.027996339,-0.0088019455,-0.019060617,-0.06118633,-0.06413728,-0.025176961
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,2,-0.35818553,0.29646522,0.18678635,0.10284214,-0.1153736,-0.17010668,-0.16049553,-0.10210949,-0.06526103,-0.07002406,0.027388848,-0.005436152,0.05447589,0.13701913,0.032149624,9.520538e-05,-0.023916917,0.0113715045,-0.015027322,0.13378173,-0.02015128,-0.023321588,-0.028881595,0.0011719931,0.096376166,-0.09325916,-0.044801585,0.028293118,0.0041582417,-0.013735068,-0.039614126,-0.054815426,0.0027551632,0.043098442,0.038310222,0.049684033,0.02875131,-0.07366373,-0.02463946,-0.020789297,-0.0028699543,-0.07236602,-0.08268999,-0.041280538
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,2,0.037674516,-0.18704084,-0.040878564,0.08096353,-0.0444287,-0.013080697,-0.12835936,-0.13588008,0.08701989,-0.08434132,0.011275095,0.017490506,0.04420632,0.05273078,0.18175164,-0.07153705,-0.021857142,-0.0012594964,0.014054179,-0.017792482,0.044494394,0.1159762,0.037806682,0.010371145,0.024949461,0.01957897,-0.06894013,-0.20580637,0.047029704,-0.0074804667,-0.10639411,-0.031474188,-0.019670967,-0.044105627,-0.07027067,-0.11315161,-0.026392575,-0.011923792,0.015249753,-0.03132143,0.0035399264,-0.04216906,-0.055153083,-0.029840063
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,2,-0.03142262,0.32724625,0.20323943,0.16995043,0.08231115,0.0090623265,-0.012922488,-0.023654442,-0.018645845,-0.036824252,-0.12322429,-0.04463172,-0.027647037,0.1353882,-0.09901152,-0.03554743,-0.08388236,0.07221061,0.15094793,0.07735994,-0.0499565,0.01140669,-0.028209817,-0.031061921,-0.010755428,-0.010686543,-0.13905646,-0.10633281,0.011375937,0.03334284,0.008444516,-0.087270096,-0.045022875,-0.06868473,-0.052686818,-0.06516718,-0.018332865,-0.039437607,-0.01393337,0.026450042,0.0032040845,-0.065755635,-0.08985503,-0.045443527
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,2,0.058882117,-0.1855574,-0.18128039,-0.1554873,0.014867116,-0.15637071,0.13987549,0.19462912,-0.13755669,0.05715151,0.14098245,0.14493708,-0.07474528,0.01317103,0.03547311,0.029904684,0.12366781,-0.10771581,0.09128505,0.023099307,0.042578034,-0.0093423575,0.011846041,0.03202934,0.028897231,-0.068444885,-0.11871858,-0.13500993,-0.009070121,0.032060523,0.06650464,-0.08591688,-0.036703967,0.02705785,0.053615004,0.02322793,-0.016363787,-0.06236573,0.0030796267,-0.009269432,-0.01457385,-0.058332864,-0.060259316,-0.023301806
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,0.21915266,-0.3501199,-0.28249145,-0.33683133,0.08996417,-0.012659147,0.052892257,-0.17560309,0.19963162,-0.06392939,-0.07536733,0.008857705,0.08007821,0.035400745,-0.0076998025,-0.058625713,0.00026113354,0.07889208,-0.045262054,-0.0064166076,0.0026948838,-0.03490177,-0.0977593,-0.011739587,0.11961915,-0.039206587,-0.11951185,-0.011631568,0.059373613,-0.054272287,-0.112068824,-0.07953026,0.0823393,-0.0963207,-0.14784363,-0.15764798,0.068201065,-0.06112463,-0.068636686,-0.048045278,-0.0039037964,-0.029149814,-0.043947577,-0.010753337
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,2,-0.12654059,0.053800467,-0.08675119,0.012786572,-0.066496015,-0.07701835,0.03849329,0.072166875,-0.08355641,0.072663054,0.11652852,0.07089859,-0.01215961,-0.1883224,-0.086423576,0.06857209,-0.0666132,-0.09144525,-0.05879113,-0.021366373,-0.046384297,-0.053945076,0.0015978292,-0.0075701396,0.014094591,0.044171553,-0.10257168,-0.011327367,-0.051322386,-0.04392667,0.009918559,0.07922349,-0.029841404,0.012624994,-0.025761098,-0.027993321,-0.024837906,-0.018088188,-0.027505716,-0.03806496,-0.011471631,-0.064812124,-0.079406105,-0.04107772
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,2,-0.017336845,-0.04900834,-0.07159665,-0.17897591,0.01641855,-0.0058583636,0.025574582,-0.02346828,0.1036932,-0.08815853,0.015996795,0.08092177,0.02238293,0.048881866,-0.0015157983,0.08871245,-0.13772057,-0.07910311,0.10947913,0.01658266,-0.04582646,-0.048386306,0.006113531,-0.08193505,0.15982614,0.05192475,-0.08869121,-0.097682595,0.080806725,0.008697139,-0.052386377,0.08587189,-0.07342805,-0.11968063,-0.021440301,0.052339315,-0.044700965,-0.03189895,-0.021462712,0.0143567845,-0.01649561,-0.04242651,-0.05668656,-0.015286163
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2,-0.13470472,0.17649557,-0.2639044,-0.19748077,-0.013107061,0.009558894,-0.015743561,0.033055253,-0.08958429,0.10441146,-0.008798551,-0.0504549,-0.1027018,0.061371606,0.030823097,0.06825554,-0.0022789836,-0.010954617,-0.00048404932,-0.02152834,0.014124891,-0.07786958,-0.053899787,-0.04721871,0.06414672,0.10468286,-0.015744459,-0.072366856,-0.013469401,0.09767645,0.0127590615,-0.004754089,0.026790988,0.074235216,0.09196712,0.026160296,0.019479902,-0.030088741,-0.042589717,-0.004962394,0.002446415,-0.048782036,-0.056231678,-0.022013728
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,-0.030367382,-0.11527845,0.087773696,-0.132857,-0.09663318,-0.11628431,-0.11771011,-0.099899925,0.059458807,0.055129893,0.08268495,0.034543764,-0.004109163,0.0034596622,-0.08510655,0.12252159,0.10617776,0.07861222,-0.027489983,0.0464899,0.08916586,0.045901854,0.02316018,0.012091707,-0.025885008,-0.09670362,-0.084922165,0.015763063,-0.022063084,-0.055105332,0.059056353,-0.000514728,0.022978207,-0.08545411,-0.03497289,-0.028639339,0.011743005,-0.081178606,-0.06180206,-0.046855666,-0.014094498,-0.0506773,-0.059825215,-0.023154797
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,2,0.03971355,-0.12562668,-0.040997453,-0.080627695,0.09237875,0.016416185,0.06963074,0.12121062,-0.14053904,0.08215314,0.04797332,0.010039858,-0.10872292,-0.019378273,-0.1484654,0.040680945,-0.025524668,-0.104233116,-0.03218369,-0.09638953,0.036372893,0.019052327,0.0032423995,0.013972729,0.047579195,-0.057037354,-0.12823893,-0.07932928,0.006158335,0.055300422,0.00021096878,0.085635304,-0.09220124,-0.119070955,-0.084784776,-0.058281824,-0.038760543,-0.06133027,-0.03474823,-0.023086779,-0.013347153,-0.056975745,-0.06698091,-0.023633745
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,-0.14284968,-0.2445563,-0.26739478,-0.22330126,-0.040181816,-0.023627073,0.02306505,-0.13578051,-0.022584252,0.08436206,0.054828063,0.015855089,-0.03688419,-0.05088398,0.028902885,0.06777729,0.14221235,0.031263016,-0.037601996,-0.016156662,-0.028105855,-0.05422816,0.04152301,0.036707334,-0.02798295,-0.06620452,-0.1410775,-0.09431428,-0.056352828,0.013729451,0.008865494,0.07542391,-0.0802449,-0.044913292,0.007895565,-0.1360873,-0.044492286,-0.048167158,-0.00080460124,-0.043768726,-0.006705342,-0.056018025,-0.053927824,-0.0221419
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,0.16429855,-0.00742466,0.0046618804,-0.15416218,0.040954374,0.026148017,0.07981918,0.023803592,0.048527297,-0.08391756,-0.099309325,-0.087394886,0.021981284,0.012938003,0.07933145,0.0039463732,0.027709246,-0.18210775,-0.26324275,-0.17798784,-0.0049255053,-0.04294632,-0.024631493,-0.0003649071,-0.0052382853,0.0034626462,-0.039638735,0.05079175,0.028178617,-0.009180427,0.019413726,0.018050905,-0.08137555,-0.043213475,-0.040500715,-0.07190868,-0.029454857,-0.020658622,0.033502847,0.06258206,0.005543815,-0.03728719,-0.05177193,-0.010086918
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,2,0.13018146,-0.1254723,-0.16931713,-0.19155526,0.08574851,-0.072492644,-0.00019005779,0.008828039,0.056164347,-0.037514362,-0.03509672,-0.034405224,-0.02814155,-0.032597445,-0.110298604,0.081089266,-0.07692305,0.08679722,0.03215912,-0.0057355706,0.0693477,-0.03466952,0.06199923,-0.008674327,-0.063173264,0.12872829,-0.13079822,-0.013204955,0.030781528,-0.008778011,-0.0252936,-0.0974233,0.07271415,-0.037686676,-0.047121607,-0.016027093,0.011564985,-0.01960448,-0.037843317,-0.018749975,0.0039929687,-0.068751104,-0.07872472,-0.049693063
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,0.054054797,-0.066824935,-0.19283767,-0.19204201,-0.023501487,-0.10379693,-0.10521993,0.04342734,-0.014684439,-0.06523532,-0.16757923,-0.12951806,0.009094538,-0.038284637,-0.08628909,-0.028715057,0.013773199,-0.0797281,-0.034215044,0.010961711,0.028755594,-0.10347901,0.010750499,0.09156796,0.09543897,-0.011687882,0.031334464,-0.0079908725,0.021477444,-0.03251346,0.038051732,0.0006240206,0.12928651,-0.0887934,-0.1073131,-0.105171695,0.048406012,0.01639125,-0.008307099,0.01808355,-0.0024766992,-0.048646197,-0.06643513,-0.026246686
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,-0.14848079,-0.22350956,-0.20458803,-0.2725972,-0.11385969,-0.11683733,-0.0826385,-0.031900875,-0.07380586,0.14299126,0.06317593,0.094489045,-0.037397064,-0.10915666,-0.08662345,-0.031886067,0.025707798,-0.052853994,-0.01480563,-0.039025996,0.029657863,-0.049406543,-0.03950224,-0.05817627,0.11715367,-0.0047293175,0.010698787,0.026561879,-0.0075793155,-0.069802895,0.01906663,-0.00962657,-0.041004255,-0.06464945,-0.114860535,-0.16475713,-0.012326,-0.053439856,-0.02472699,-0.04079111,-0.02606951,-0.047034264,-0.057741586,-0.013019301
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,-0.022983149,0.04052931,-0.167195,-0.053627387,-0.024489228,-0.047588393,-0.1347411,-0.096927084,-0.20247541,-0.006791955,0.029102065,-0.03752701,-0.11709991,-0.04661001,0.045792013,0.00032402202,-0.057726488,-0.118177146,0.0033683293,-0.02397153,0.01773489,0.047485743,0.08706361,0.04693202,0.09824414,-0.017307552,-0.04622734,0.066783406,-0.0054109655,-0.07065892,0.06858671,0.07995856,0.00871804,0.038089417,0.026363313,0.0044289343,-0.015792789,0.002254378,-0.015819136,-0.026612472,-0.01319032,-0.070310764,-0.079640985,-0.044927843
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,2,-0.05005255,0.113422476,0.036891457,-0.029125376,-0.045106627,-0.039638482,-0.032012295,-0.045595735,-0.06447406,0.027203962,-0.046056926,-0.08400461,0.03167886,0.06525308,-0.029163819,-0.1331515,0.005984284,0.04437595,0.0071128383,-0.12291494,-0.030092273,-0.03444746,0.021253973,-0.03171655,0.029504772,0.028318714,0.014497459,-0.046683826,-0.042890087,0.00819754,0.025097739,-0.014502659,-0.07080947,-0.0112502035,0.041525554,0.009448633,-0.01327154,-0.09326424,-0.07067791,-0.07784332,0.0030620527,-0.06350088,-0.069388375,-0.029918185
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg,2,0.11398081,-0.031409275,0.16348767,0.20038243,0.115415126,-0.08271383,-0.12962265,0.015418306,-0.055333234,0.029948857,-0.02837304,-0.09945623,0.037917893,-0.051330954,-0.0807704,-0.01655982,0.058578838,0.068031475,0.044501945,0.02425498,0.07066229,0.0079451855,0.005409172,-0.018392954,0.054682687,0.10144365,-0.052311826,0.01829321,0.0018783696,-0.096936226,0.09124756,-0.03989718,-0.02376856,0.0023373216,-0.061960246,-0.10662425,-0.005452698,-0.06622113,0.0022129752,0.035676304,-0.015769197,-0.059214517,-0.0622514,-0.035252012
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,2,0.14742206,-0.12103489,0.11153595,0.15936004,-0.011851281,0.030500561,0.030323567,0.055187862,0.18956704,-0.06268479,-0.0007931404,-0.036724947,0.044956625,-0.14384279,0.02130305,0.02205281,-0.05269719,0.049690016,-0.02785774,-0.008120503,0.03186899,-0.027019486,0.014108263,-0.04573515,0.13779064,0.012542868,-0.1348015,-0.09626518,0.078512065,0.008714899,-0.062628426,0.014156088,0.031748615,-0.14454111,-0.15795559,-0.13571411,-0.0009732982,-0.05548037,-0.016731916,-0.03255731,-0.0033799428,-0.068576485,-0.07110922,-0.03759271
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,2,-0.10729371,-0.2889767,-0.28277507,-0.26845497,-0.013347686,-0.050306417,-0.04256459,0.00015329523,-0.08171326,-0.082706794,-0.012845136,0.052483402,0.032331012,-0.09961373,-0.050656054,0.00959247,-0.030702692,-0.008582585,0.21077742,0.15922074,-0.062654115,0.08738412,-0.03307409,0.054735847,0.071865,-0.00022607669,0.06850831,0.029756697,-0.006341478,-0.10440624,-0.034029216,-0.090167224,-0.05225229,0.07875971,0.026310354,0.05924804,-0.03211515,-0.06503878,-0.0508047,-0.0256747,-0.004777693,-0.05322022,-0.059231892,-0.027187351
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,-0.17542775,-0.09892423,-0.09498966,-0.22122759,-0.024287198,0.05230248,0.034214146,0.11211857,-0.060885675,-0.07024022,-0.06344207,-0.07592583,0.10942018,-0.18866262,-0.03981906,-0.047590382,0.11198082,-0.081917696,-0.030697923,-0.008640971,0.04907249,0.00019827113,0.0465682,0.031299755,0.13999814,0.029880533,-0.15666017,-0.11803128,0.03721323,0.0016580671,0.0647368,0.01793279,-0.06913069,-0.108604066,-0.080028936,-0.13020207,-0.0729995,0.010275785,-0.013375325,0.006234918,0.010862607,-0.06640451,-0.07754403,-0.0382909
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2,-0.08090328,0.121698946,0.17221294,0.15259612,-0.011365378,-0.04295762,0.012961665,0.06301719,0.1183291,0.07834736,0.10861708,0.0643239,-0.008723674,0.091084786,0.021221172,-0.05161841,0.114288,0.09549436,-0.0722583,-0.03795301,-0.009472262,-0.06276175,0.024291467,-0.04120659,-0.029897783,-0.145502,-0.062077373,-0.13914636,-0.033813003,0.014263292,-0.10434899,-0.1291487,-0.083337605,-0.027722895,-0.056006297,-0.13337702,-0.058418766,-0.10771119,-0.08602093,-0.07930831,-0.010408236,-0.065520674,-0.06307696,-0.031009177
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2,-0.039413296,-0.035847418,-0.098876946,-0.075104505,0.031068213,-0.094488144,0.043263227,-0.050801992,-0.1418761,-0.070751816,-0.05558816,0.010614499,-0.0130511895,0.016640969,-0.08656238,-0.12099113,0.007192757,-0.040423807,-0.025250737,-0.10393857,0.044550866,-0.010294959,0.007369343,-0.09384759,0.16611102,0.005643327,-0.08082734,-0.06768501,0.07804355,-0.031124614,-0.0056563467,-0.09608205,-0.031113192,-0.066045694,-0.1545763,-0.24030158,-0.03643629,-0.06311323,-0.1117293,-0.08366986,0.0029624319,-0.06070053,-0.07557735,-0.037032004
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,-0.17469162,-0.017019413,0.025180554,-0.042574555,-0.012340305,0.007423267,0.07461576,-0.119624265,0.086095765,0.17800471,-0.04483889,0.018173128,0.07249316,-0.1493926,0.044106886,-0.050318852,0.031422302,0.0064616203,-0.08190845,0.102101326,0.0145613365,-0.049988303,0.034835543,-0.034692757,0.07155707,0.11790383,0.07841106,-0.040597074,-0.013792464,-0.03172788,0.0408624,-0.026798608,-0.025023108,0.09303127,0.062276803,-0.032995913,-0.0339679,-0.06389067,-0.0716331,-0.062164195,-0.013739981,-0.050289463,-0.056488354,-0.01857025
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,0.10838668,0.09709945,0.033849172,0.04350805,0.07070111,-0.088295,-0.08770041,-0.09185225,0.16869515,-0.094991505,-0.0061608627,0.03025883,0.022541337,-0.112309396,-0.011800625,-0.057031292,0.02507161,-0.016188122,-0.08586698,-0.111620024,-0.0055398364,-0.039059944,-0.07582851,0.031573664,0.042272992,-0.020457644,-0.06703824,0.102284975,0.04589723,0.03810574,-0.0063233906,0.09148939,-0.04469706,-0.007072825,0.019221097,-0.005424805,-0.036062382,-0.022509363,0.008982845,0.019298691,0.004348072,-0.051523324,-0.0664703,-0.03030122
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,2,0.2185698,-0.119811155,-0.13912252,-0.16500376,0.12784386,-0.0613737,-0.015691495,0.028030515,0.12489717,-0.07979294,-0.12906674,-0.1829643,0.024875674,-0.00040392205,-0.007712176,0.028589481,0.19251823,0.0629661,0.025412016,0.030969746,0.12890384,0.04665791,-0.025633086,-0.005111063,0.053868152,-0.07010019,9.3031675e-05,-0.01727255,0.04358798,0.13171637,0.14683786,-0.05134186,0.030895423,-0.031984434,-0.02756839,-0.083099745,0.027995158,0.044074353,0.022011751,0.013229571,-0.0014331628,-0.04136926,-0.06368488,-0.031489987
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,2,-0.08711231,0.20408529,0.17365773,0.2263702,-0.059041634,-0.20233513,-0.113386676,-0.09798139,-0.06131186,-0.122974485,-0.13761154,-0.10165342,0.025149044,-0.107023925,0.0006111893,0.048799098,-0.02390822,0.11139567,0.263609,0.16396643,-0.0042076446,0.09570108,0.065041125,0.02907212,0.06865098,-0.076258264,-0.06017205,0.0015966753,-0.012012695,-0.04605072,0.083310455,-0.034056023,0.00095201656,0.034499228,0.033729658,0.095475346,0.039487895,-0.06525329,-0.024643738,-0.014228757,0.010848196,-0.050451443,-0.055362694,-0.041029856
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,2,-0.23765397,-0.07240227,-0.1233466,-0.14299595,-0.07233234,-0.06184709,-0.012253353,0.077626064,-0.1455338,0.0126668755,-0.06371607,-0.070656314,-0.007326789,-0.25263727,-0.015624953,-0.07340087,0.12469976,0.035457663,0.09708697,-0.06952126,0.0414351,-0.040111125,0.08450466,0.06805906,0.026068281,-0.042587917,-0.06948578,-0.121911965,-0.0512157,0.041849133,0.011543443,-0.040865667,-0.0076510534,-0.11348498,-0.091132514,-0.044675928,-0.009192215,-0.041670896,-0.027057856,-0.00947888,-0.009750951,-0.06978539,-0.07856251,-0.05380827
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,0.0052921697,-0.12664542,-0.1061299,0.04246524,-0.08084312,-0.13011882,-0.033608828,-0.09782429,-0.067158215,0.060190804,0.097499445,0.08021971,-0.00980214,-0.044878423,0.029479051,0.08394882,-0.05488264,-0.082164064,-0.03434132,-0.047758386,0.009572856,0.0048946906,-0.049695846,-0.0277097,0.13500728,-0.1340923,-0.12810674,0.061895512,0.039345823,0.05408466,0.120507225,0.0747979,-0.08567951,-0.2235557,-0.17115209,-0.2664488,-0.057585556,-0.09484191,-0.12327552,-0.11089756,-0.010706795,-0.062083527,-0.06507501,-0.018819679
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,-0.062336415,0.23718943,0.19544211,0.078811735,0.027892692,-0.01271227,0.058732197,0.11345638,0.0078029707,-0.0810031,-0.07750716,-0.07747933,0.0046643894,-0.052593958,-0.019070227,-0.0712628,0.09105958,0.09741903,0.023939475,0.09141342,0.010485657,0.03623306,-0.0057528038,-0.037285265,-0.0808966,0.10758424,-0.021272946,-0.042561375,-0.068400085,-0.06165669,-0.049453378,-0.052589647,-0.022642912,0.09946986,0.14079915,-0.0073949173,-0.07930286,-0.048151705,-0.025751006,-0.012766463,-0.0067065298,-0.05878726,-0.074183546,-0.028754702
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,0.14739281,0.19948578,0.03137105,-0.0168094,0.04752606,-0.04922206,0.02159284,0.005479525,-0.122549936,0.094731,0.12689722,0.055658594,-0.091711886,-0.15818858,-0.09758063,0.013073104,-0.07548292,0.16816556,-0.06687789,0.055484407,0.0061843544,0.0044378424,0.06101408,0.03692297,-0.027167182,-0.06793463,-0.014639339,-0.11491674,0.018371586,0.0058099777,0.0037487305,-0.075527124,-0.08191999,-0.022593427,-0.024661455,-0.13346149,-0.0087647755,-0.09823113,-0.07982764,-0.0538977,0.0063006547,-0.051170446,-0.053383827,-0.019850604
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,0.0029393993,-0.14993775,-0.1883749,-0.13027467,-0.036969848,0.007916214,0.05449903,0.10352129,-0.14664647,-0.081093386,-0.08571076,0.071386024,-0.055318493,-0.1724841,-0.08676158,-0.0668381,0.115175396,-0.065918736,-0.06484312,-0.0533573,0.03548158,0.021299247,-0.042682618,0.0006697001,0.011039719,-0.081679314,-0.07959063,-0.07130344,0.005872749,0.0062508974,-0.066624045,-0.044392105,0.117908314,-0.06622033,-0.10912104,-0.13480711,-0.017129097,-0.022047155,-0.030585852,-0.03892674,0.023281183,-0.026057327,-0.033122323,0.0028787905
/mnt/sdd/caltech_training/multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,-0.0047118785,0.118787505,-0.030746171,0.05971485,-0.056395616,-0.06853814,-0.14482266,-0.13447301,0.17114887,0.045765,0.05987282,0.095230855,0.054736968,-0.03866498,-0.022196013,0.12725724,0.15287034,-0.026137209,-0.10601311,-0.21945812,0.013758533,0.013102633,-0.027055265,-0.011448412,-0.049955867,-0.018820837,-0.038651187,-0.032673396,-0.00045084953,-0.0025505852,0.052391488,0.037817508,0.033168323,-0.054344527,-0.060425952,-0.02452803,-0.011781892,-0.050985396,-0.040157117,-0.008281374,-0.026594512,-0.031752378,-0.042389892,-0.04953737
