Full filepath,Full Class Index,sensitivityscore_before_features.7,sensitivityscore_before_features.19,sensitivityscore_before_features.20,sensitivityscore_before_features.21,sensitivityscore_before_features.22,sensitivityscore_before_features.23,sensitivityscore_before_features.24,sensitivityscore_before_features.25,sensitivityscore_before_features.26,sensitivityscore_before_features.27,sensitivityscore_before_features.28
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,4,-0.0018546786,0.0091432035,0.0054376596,0.0051435707,0.005480989,0.01969071,0.013277836,0.026386656,0.019087091,0.01682795,0.0094203735
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,4,0.0017677086,0.0045707105,0.0029233545,0.013749446,0.0065609366,0.031668097,-0.00861913,0.00979186,0.033823945,0.00666532,0.00015985733
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,0.0035272196,0.009630919,0.010657707,0.0012810705,0.01096775,0.007300556,0.0053266156,0.0051258174,0.024680184,-0.0003344696,0.018281309
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,4,0.00059751736,0.0013187516,0.002738027,-0.00022737164,0.0012653465,0.025902364,-0.011689373,0.003118032,0.02749575,-0.015383958,0.009243245
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,4,0.0019761443,0.0065051722,-0.0030844538,0.0046911933,0.0036394594,0.003195814,0.011302753,0.011944749,0.025294445,0.005244,0.019786812
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,-0.0015250343,0.0029823605,-0.0032536788,-0.0027546543,0.0014533725,0.008624577,0.009420095,0.012941136,-0.008275046,-0.013794482,0.0144671565
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,4,0.00737081,0.003513995,0.010940755,0.0013202467,0.010807301,0.006619246,0.014362551,0.003629587,0.02652947,0.00049937004,0.009527751
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,-0.00016819645,0.006510032,0.009304512,0.001213751,0.0051459516,0.0053440225,0.017239504,0.026249161,0.02622516,0.010238794,0.018756306
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,4,-0.00237008,0.0049580843,-0.003960254,0.010724977,0.00561012,0.025428008,-0.016498897,-0.0070384243,0.03686947,0.005597925,0.019062562
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,4,0.0018145682,0.016448192,0.0128299305,0.0061993184,0.007887501,0.031033773,0.00853714,0.020521197,0.0043956656,-0.011594289,0.004012148
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,4,-9.4446325e-05,0.0008554533,-0.0009414575,0.008410005,0.0015809953,0.023046713,0.009878279,0.0015328791,0.04403012,0.018641697,0.025839567
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,4,0.001439361,0.00402282,0.011943497,0.0061783893,0.008305635,0.020205593,0.009580944,0.0031665699,0.026062025,0.010177903,0.008629527
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,0.004696862,0.0026808884,0.0075758346,0.01265329,0.006165168,0.04620541,0.008727198,0.017093375,0.029099084,0.022467796,0.0043991553
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,4,0.004396769,0.00954501,0.013673319,0.0081825275,0.015429364,0.02465654,0.020033635,0.013946379,0.010111039,-0.011091023,0.009348808
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,4,-0.00035192628,0.0112909395,0.00017461614,0.007767441,0.0019117086,0.02403895,-0.010835974,0.007538665,0.039450053,0.012610225,0.0073244264
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,4,0.0003924474,0.0032589624,-0.0070669646,-0.008665422,-0.006738133,0.0045326296,0.010767318,0.004941983,0.009031541,0.018117156,0.008550109
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,4,-0.001461458,0.010447135,0.0060132267,0.005507744,0.0025074065,0.031735614,0.033915207,0.025315877,0.03073628,0.011899717,0.040884122
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,4,0.0036135083,0.004595606,-0.0023869546,0.0115468735,0.005686997,0.019435128,-0.008872754,0.0060748053,0.013446381,-0.008402846,0.007869248
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0018_795077.jpg,5,0.001032951,0.0114965895,0.010661852,0.008719451,0.0031603994,0.0077141915,0.045284696,0.053735226,0.04811377,0.034358826,0.042289823
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0011_795109.jpg,5,0.00601059,0.011947459,0.008062398,0.0067441333,0.0009838166,0.02526192,0.03871736,0.04211097,0.026464868,0.025237836,0.034144677
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0021_795127.jpg,5,-0.00011627714,0.012391592,-0.0036108168,0.008199625,0.0020533581,0.015546413,0.046326563,0.057606407,0.028993197,0.015809435,0.030914124
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0039_795081.jpg,5,0.00069424557,0.018847443,0.00903831,0.003050504,0.0063221483,0.017281171,0.038856566,0.041275375,0.041022003,0.033333465,0.047377184
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0046_795118.jpg,5,-0.0007870074,0.0054539847,0.007955991,0.0077284435,0.0037119733,0.0027556764,0.019767657,0.019364113,0.032096636,0.02712329,0.03260232
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0040_795100.jpg,5,0.0058193947,0.007108531,0.0050319126,0.012141865,-0.0024033885,0.013952661,0.057803687,0.06337766,0.03521265,0.035419445,0.048544127
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,-0.0012078027,0.014383431,0.011385874,0.011193195,0.0023803825,0.017529313,0.04181988,0.055704787,0.029955726,0.020896792,0.033231653
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0052_795088.jpg,5,-0.0026950995,0.0052954005,-0.009470325,0.002992274,0.006107598,-0.000119589735,0.02968335,0.02830697,0.025978886,0.025979605,0.051147
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0026_795066.jpg,5,-0.0018756923,0.01035321,-0.005060643,0.002779493,-0.0039766002,0.01771548,0.026829567,0.043792214,0.033633858,0.02071387,0.029686403
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0029_795122.jpg,5,0.0041059125,0.0013768908,0.006996746,0.006179466,2.1924032e-05,0.023803428,0.03614042,0.036369458,0.037247784,0.03952597,0.03286654
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0060_795095.jpg,5,-0.000682737,-0.0006014379,-0.011717776,0.0050356677,0.0008967387,0.015872395,0.014791671,0.039692637,0.033708643,0.034452204,0.03607728
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0058_1931.jpg,5,0.001381413,0.009558616,0.0048282146,0.01622528,0.011888397,0.011184456,0.015898893,0.02900648,0.019914528,0.01804149,0.033931825
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0043_795067.jpg,5,0.0022669255,0.008328151,-0.0046114624,0.0038889833,-0.0017820746,-0.010532908,0.027092403,0.019948673,0.017493635,0.021815335,0.020533068
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,-0.0039556907,-0.0016875665,0.0024645664,0.007671193,-0.0042523025,0.015687944,0.02501019,0.042187206,0.038734213,0.029905027,0.045055736
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0028_795094.jpg,5,0.0019059789,-0.0025096668,-0.010381815,-0.0055789826,-0.0036516455,0.019310853,0.026742447,0.014882794,0.03975048,0.03230738,0.036285654
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0010_795092.jpg,5,-0.0001142979,0.0043986416,0.0116878105,0.0062416615,0.002145877,0.02728343,0.03428298,0.03568209,0.044367623,0.043805655,0.04506252
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0050_1924.jpg,5,-0.0014021914,-0.0026713214,-0.0051596668,0.0020250068,0.0010494022,0.0052932147,0.028397745,0.0325211,0.03205882,0.017178413,0.034053314
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0007_795123.jpg,5,-0.00018956291,-0.0059955195,-0.0033791498,0.0049153585,0.005908902,0.02566662,0.01821254,0.0029238595,0.007812867,0.00801164,0.012762561
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0027_795091.jpg,5,0.002244438,0.017095609,0.008238409,0.009737731,0.00044123176,0.01947828,0.040993057,0.060486093,0.048143186,0.044491127,0.047497757
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0020_795080.jpg,5,0.008388508,0.010774372,0.0031319153,0.007708546,0.00015794788,0.026699,0.040323317,0.06601503,0.041505083,0.046275374,0.051194385
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,0.0027609223,0.0034085186,0.002243711,0.01638851,0.0066330135,0.03467916,0.035397876,0.058437675,0.04827612,0.03984319,0.041582048
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0030_795116.jpg,5,-0.002929298,0.0015432514,-0.0035576369,0.0040872004,-0.0026677148,0.000108144945,0.011478137,0.033524264,0.027855229,0.02116031,0.0234478
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0024_795120.jpg,5,-0.001083817,-0.0071346164,-0.00925939,0.0027658166,-0.010488926,-0.007174598,0.017582268,0.014223823,0.015968427,0.0003114608,0.022963103
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,-0.0009790631,-0.008849853,-0.010665787,-0.00048968685,-0.0043544616,-0.014903314,0.012818711,0.025020806,0.030986827,0.0028167772,0.030713113
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,0.0018778224,0.008186694,0.0013851309,0.008626624,-0.00027077692,0.0037779044,0.026406147,0.035277866,0.050592627,0.041998092,0.039849445
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0008_795071.jpg,5,0.00091780367,-0.0029883129,-0.0013861682,-0.0015486415,-0.002931729,0.015019513,0.012173011,0.01799554,0.010859118,0.005304144,0.036575995
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0015_795065.jpg,5,-0.0036590078,-0.0036087462,-0.0014513726,0.006435393,-0.0056484984,0.018961526,0.015349936,0.026777213,0.044898845,0.03159818,0.032712266
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0038_795132.jpg,5,0.0007479492,-0.0031697312,-0.012274297,0.00086735876,-0.006511543,-0.011680328,0.030679813,0.016882211,0.04068365,0.036291353,0.030620323
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0054_795130.jpg,5,5.648483e-05,0.013953763,0.0012215059,0.009187268,0.0031795441,0.008587408,0.02801246,0.042887833,0.05753365,0.027347766,0.034097612
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0042_1874.jpg,5,0.002794035,0.0016919551,-0.01014366,0.0048567755,-0.0027902285,0.0105274,0.03285425,0.05124586,0.03753523,0.040899582,0.05254377
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0034_795096.jpg,5,0.00084591296,-4.1787047e-05,-0.0056435633,0.0028971573,0.0038284888,0.028759358,0.029509878,0.04638332,0.030798469,0.007467699,0.04191603
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,0.0066762893,0.011053234,0.009283397,0.00751088,0.008761574,0.0069881054,0.038076013,0.046207644,0.042693585,0.034284152,0.036611468
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,6,0.0012148311,-0.005261016,-0.0061292895,0.0020604194,-0.009410614,-0.017527668,-0.002601388,-0.026112922,-0.02348125,-0.0052145813,-0.020708278
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,0.0019654417,0.0052719284,-0.006026185,-0.002917408,0.0019652431,5.004462e-05,-0.0015979467,-0.0059488774,-0.016481627,-0.016675659,-0.0103539545
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,0.0017107659,-0.008012332,-0.012577949,0.00045711058,-0.0054683117,-0.013857696,-0.006981712,0.0073819924,-0.0024578206,0.009860757,-0.02046871
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,0.00520656,-0.0053884406,0.00050927815,0.0046821814,-0.004435027,0.0070392,0.010625506,0.006763975,0.008531597,0.008127116,-0.013585893
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,6,0.0021356682,-0.006182139,-0.018113574,-0.0031785532,-0.007921889,-0.0393302,-0.017708145,-0.033745166,0.0015178657,0.00012412609,-0.012294386
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,6,0.00601631,-0.008648909,-0.018071368,0.0023666024,-0.0041153873,-0.010760268,0.007319644,-0.0021408591,-0.0037438478,-5.030562e-05,-0.014589894
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,6,0.00015676592,-0.013336964,-0.013705864,-0.010067298,-0.011101129,-0.024221161,-0.0112718,-0.020243362,-0.013073221,0.010094181,-0.021290917
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,6,9.073585e-05,-0.015427172,-0.011371445,-0.000975064,-0.0030416108,-0.021020781,-0.014873177,-0.017625852,-0.0020188377,0.0098045245,-0.013277968
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,0.001451203,-0.0039327755,-0.012498414,0.0021655853,-0.0042868676,-0.016027175,0.0027934392,0.017170068,-0.0047401926,0.007270525,-0.014283188
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,6,0.00063684536,-0.00485171,-0.0021739108,0.0019127122,0.00293692,0.004408035,-0.020191219,-0.018312346,-0.0095270155,-0.014955998,-0.012593151
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,0.0015850035,-0.0092755435,-0.011114723,-0.007869135,-0.009305881,-0.013731584,0.007525973,-0.025436066,-0.006442776,-0.009520352,-0.0033293434
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,6,0.0023565565,-0.010493223,-0.0100621935,-0.009031029,-0.013217632,-0.028246429,-0.0109205535,-0.013432632,-0.003517263,-0.017087486,-0.014833313
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,0.0030323565,-0.0032409825,-0.002803972,0.0048729945,0.0023270021,0.0036761006,-0.0102424715,-0.015158886,0.0019318365,0.008871505,0.00082428963
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,-0.0044409125,-0.01443285,-0.016715795,-0.015192525,-0.017912094,-0.047760896,-0.010494824,-0.025368497,-0.03524007,-0.036948655,-0.019935047
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,-0.004534779,-0.0078277085,-0.010111725,-0.00069699856,-0.00032417616,-0.009218647,0.0043017142,-0.0004909218,-0.0012750407,-0.011410346,-0.0018527647
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,6,-0.008408017,-0.0006134937,-0.013879212,-0.010613807,-0.0070197266,-0.022607379,-0.03430114,-0.024269141,0.005234884,-0.001338128,-0.018773658
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,6,0.003508782,0.00027412781,0.0031250927,0.0063755824,-0.0004173417,0.0026155426,-0.0074484763,-0.005478756,0.005339603,0.00045773026,-0.022240564
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,6,-0.0036660584,-0.009152871,-0.019023351,-0.0070562307,-0.012351359,-0.0244346,-0.022462437,-0.025626559,-0.022167,-0.024475409,-0.006122557
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,6,-0.000118519354,-0.029761206,-0.020730961,-0.012203838,-0.0050180256,-0.023581732,-0.032930702,-0.017766388,-0.02201443,-0.03354557,-0.023991898
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,6,0.0042708535,-0.0031249304,0.0040200935,-0.006659325,-0.006475146,-0.0027290587,-0.00545453,-0.015029621,0.010990986,0.022213899,-0.0123446155
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,0.0041900612,-0.0054461216,-0.017322648,-0.010155035,-0.008365474,-0.037975945,-0.0110077,-0.016096367,-0.005871855,-0.0046534804,-0.013900736
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,6,0.0043036556,-0.00026203878,-0.012970073,-0.0011356168,-0.0022688098,-0.016526815,0.0046094647,0.00087532634,-0.0024980044,0.012506766,-0.0076514585
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,6,0.0011119063,-0.011130306,-0.011541836,-0.0015295218,-0.0048783817,-0.02318152,-0.01177704,-0.030702494,0.0019408902,0.014172947,-0.0111869
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,0.0020874362,-0.019855954,-0.01879967,-0.010528653,-0.011619704,-0.050091013,-0.040159315,-0.043056764,0.001389221,-0.004786677,-0.019662825
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,6,-5.2997144e-05,-0.009721486,-0.007816239,-0.0022445712,-0.009172352,-0.025865396,0.0076642875,0.00914259,-0.012224441,-0.015758544,-0.008712289
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,0.0027688036,-0.0025284817,-0.010356145,0.00030263758,-0.0032986763,-0.00307158,-0.008891057,-0.012755323,-0.00901782,-0.0033913087,-0.026089694
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,6,0.0011168214,-0.0145509485,-0.002075861,-0.007851753,-0.003492595,-0.017696902,0.0012543355,-0.010070713,0.028375527,0.05445134,0.0033893243
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,6,-0.00410034,-0.017239183,-0.008460045,0.0016707093,-0.005213898,-0.012774855,-0.022470765,-0.0014191467,-0.009209597,-0.016139925,-0.016419847
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,6,-0.0025701583,-0.0061738603,-0.0014720755,-0.008526087,-0.004932061,-0.023879081,-0.00078205706,0.0011268657,-0.0075921924,-0.005209272,-0.018203124
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,6,-0.00094390195,-0.0040672827,0.00356318,-0.0004901963,0.00041901367,0.0037283655,0.003386225,-0.0099886125,-0.0005312725,0.005670565,-0.016271006
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.jpg,6,0.002357829,-0.001161774,-0.01191881,0.00026481878,-0.009789905,-0.024525264,-0.008386331,-0.0069419425,-0.014970244,-0.004870812,-0.02305222
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,0.00012814824,0.0019537406,-0.009990952,9.991322e-05,4.680222e-05,0.0039683776,-0.0065525034,-0.020069757,0.011524277,0.037733592,0.010433843
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,0.0010636258,0.003925205,-0.0019996325,0.0050883084,0.0052612503,0.012641012,0.015883729,0.012455558,0.02169476,0.033306804,-0.004530891
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,-0.00014188618,-0.0029993518,-0.008447107,-0.0065827044,-0.0102132205,-0.029736228,0.0060911793,-0.016379237,0.004074949,0.01433032,-0.0050026164
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,0.0053176694,-0.0032854497,-0.013156008,-0.010390475,-0.011867842,-0.024933297,-0.02116102,-0.02422151,-0.008933706,-0.014468294,-0.011045738
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,6,0.00284454,-0.01109679,-0.009957155,-0.012840092,-0.008775178,-0.018389858,-0.0042497143,-0.028154498,-0.01297073,-0.0033749093,-0.016233481
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.jpg,6,0.0011088634,-0.0031266117,-0.0038273316,-0.0016092495,0.008575736,0.010994491,-0.007371527,-0.0027395205,0.019907657,0.026038665,-0.017290141
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,6,-0.0026014105,-0.016665515,-0.01549322,-0.0072003356,-0.011855354,-0.028645325,0.0044981334,-0.01683879,-0.009736214,0.004133947,-0.011267027
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,6,-0.0021632665,-0.010303845,-0.0072721886,0.0027121105,0.00011597923,0.016556531,0.0055840015,-0.0020693913,0.002300426,0.023629688,-0.004695231
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,6,0.0043604737,-0.008589958,-0.002810805,0.0021207766,-0.0018391284,-0.0027466284,0.0042332932,0.0073014246,0.005079996,0.017353456,-0.018646007
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.jpg,6,0.0002655813,-0.014734292,-0.017699175,-0.006513272,-0.007595618,-0.03912255,-0.016749505,-0.019635756,0.00088999653,-0.011762794,0.00016219681
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,6,-0.0021742277,-0.013609865,-0.006194587,-0.0068080914,0.0033107703,-0.0013350128,-0.01428929,-0.010857835,0.012296287,0.021038756,-0.010994697
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,0.00039540682,0.0077459114,0.0027305023,-0.0075476863,-0.009763876,-0.015811777,-0.011415718,-0.003341394,-0.010520669,-0.013738277,-0.0034619642
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,7,0.0028849437,-0.0132072745,-0.0045681773,-0.003605356,-0.009649042,-0.030401083,-0.029289406,-0.040156588,-0.015490591,-0.011151067,-0.019269593
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,-0.001364833,5.85441e-05,-0.0077793803,-0.0095237885,-0.0045650164,-0.01218912,-0.021630744,-0.02237351,-0.018802026,-0.014687995,0.0003005052
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,7,0.005236674,-0.0060950173,-0.017046988,0.00059743365,-0.0052802223,-0.020333141,-0.023664922,-0.01711121,-0.036536865,-0.029009484,-0.025447296
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,7,-0.003059444,-0.02950728,-0.027942711,-0.007824876,-0.011858579,-0.028591473,-0.042214654,-0.05843699,-0.054156184,-0.06768894,-0.038880892
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,-0.0033866668,-0.03674358,-0.025157258,-0.016101737,-0.01852766,-0.03714866,-0.06306801,-0.06779057,-0.046821322,-0.050264508,-0.039664783
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111.jpg,7,0.0010015452,-0.0003086432,0.0013803013,0.0034170735,0.0023265542,-0.0013263049,-0.003971532,-0.0023095303,-0.0046196976,-0.023918618,-0.016840776
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,7,0.0014662175,0.0027539325,0.009543996,-0.007058358,0.0015355188,-0.01920597,-0.022027161,-0.012925638,-0.023748554,-0.017498057,-0.016125238
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,-0.00023283705,-0.032568537,-0.02459611,-0.02263749,-0.025314122,-0.062139735,-0.031193644,-0.044410035,-0.03893696,-0.036575176,-0.030363094
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg,7,-0.0062097833,0.007974254,0.0017891076,-0.0022215017,-0.0064873723,-0.008536628,0.013253696,-0.0043425714,-0.0038787038,-0.011352446,-0.005137872
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,7,-0.0034954203,-0.0019074709,0.00086802256,-0.002039047,0.004156,-0.0014522118,0.002577065,-0.03564031,0.019009754,0.017698616,-0.0003832893
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,7,-0.004972186,-0.029667329,-0.015509734,-0.011306901,-0.013119841,-0.03111035,-0.029394973,-0.016634274,-0.028879425,-0.048696987,-0.025216214
/mnt/sdd/caltech_training/multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,7,-0.0014967782,-0.0072310846,-0.014158041,-0.008505415,-0.01127355,-0.031776723,-0.025096068,-0.01320405,-0.035819866,-0.023705682,-0.030470535
