Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,4,-0.0817501,-0.03600785,-0.014152065,-0.042226695,0.01933625,-0.061362833,-0.09323307,-0.010711471,-0.13209967,-0.05732011,-0.0069825053
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,4,-0.16956085,-0.101759315,-0.2856198,-0.07108675,-0.10130743,0.001040034,-0.050493874,-0.03951358,-0.054678224,-0.0046051983,0.0040521976
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,4,-0.09468207,-0.008546906,0.18486556,-0.0014898144,0.13139643,0.007622379,-0.00033047423,0.04208581,-0.08044377,-0.032721348,-0.005046537
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,4,-0.32711285,-0.1324094,0.0044011855,0.026438154,0.12355306,-0.015247485,-0.07792598,-0.0719581,-0.016275,-0.012515466,0.0060164398
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,4,-0.100788884,-0.10638675,-0.058673497,-0.009037599,0.07559767,-0.03286617,-0.057533756,-0.023460492,0.115921214,-0.051027082,0.0044384147
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,4,-0.049722947,-0.014739532,-0.13525161,-0.022402639,0.08140775,-0.014211297,-0.046251006,-0.049294766,0.019015485,-0.05655033,0.010625755
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,4,0.090576306,0.036447022,-0.05468633,-0.0698305,-0.1065657,-0.12102718,-0.019682957,-0.022037908,-0.10449338,-0.0008651512,-0.011644175
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,4,0.1215152,0.007932455,-0.06580039,0.020007625,-0.10627023,-0.03263907,0.028081808,0.01637383,-0.054208383,-0.06170131,0.012995191
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,4,-0.0620649,-0.04908586,0.030771786,0.11743969,-0.0961262,-0.004675228,-0.007410705,0.04297251,-0.036104567,0.008796119,0.0056483704
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,4,-0.16616732,-0.07541286,0.24183707,0.06290031,0.011747107,0.010109827,-0.03992222,0.022721864,-0.001411099,-0.043599263,0.04039247
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,4,-0.15964329,0.011493655,-0.14953223,-0.006991029,-0.08420745,-0.068384334,-0.045452878,-0.03910702,-0.12946784,-0.09886815,0.014205856
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,4,-0.0392411,-0.09506549,-0.043619998,-0.015393933,-0.17720579,-0.016283978,0.0069287084,-0.040905196,0.08565441,0.04006669,0.018557517
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,4,0.024300046,0.0178217,0.0005424302,-0.008212931,-0.022048458,-0.104634315,-0.042694826,0.054512285,-0.06939844,-0.05545402,0.0031442964
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,-0.11319727,-0.12927008,0.13552189,0.054475125,-0.069338635,-0.044687245,0.041517362,-0.013401117,-0.024978798,-0.031460263,0.026921079
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,4,-0.03783934,-0.031315073,-0.0066749398,-0.014181804,-0.004741581,0.043380864,-0.024303414,-0.022433283,0.003563121,-0.0524961,0.0077558802
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,4,-0.081401825,-0.08492761,-0.15349911,-0.06802619,-0.1744231,-0.0025443584,0.027273528,-0.014031486,-0.089644015,-0.02067371,0.0036517342
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,4,0.088041365,-0.025894383,-0.0786117,-0.0646386,-0.09978296,0.044572484,0.023510477,-0.00356889,0.040109035,-0.019996831,0.01009221
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,-0.0027212128,0.08585253,0.11430889,-0.034639824,-0.110239774,-0.009754695,0.027358735,0.056610256,0.0039930567,-0.032789987,0.00659848
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,4,0.10641931,0.0008684285,-0.26527524,-0.08247966,-0.14581947,0.028970713,0.046282575,0.027261488,0.109604955,0.062140934,0.01865698
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,4,-0.16739295,0.029567825,0.047555253,-0.03785318,-0.15592456,-0.0967901,-0.033378866,-0.07517555,0.031328037,-0.008805497,0.032705747
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,-0.112829424,0.023597278,-0.043910015,-0.025926422,-0.104941845,-0.07548943,0.025375772,-0.0121002775,-0.063251406,-0.024986088,0.009371272
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,4,-0.14111605,-0.102336,-0.054036967,-0.024480926,-0.0523548,0.06222353,-0.017524708,-0.059712555,0.037824538,-0.03204474,0.026564674
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,0.023836326,-0.03351523,0.047570784,0.02665944,-0.040478718,-0.048222635,-0.12342712,-0.0182493,-0.07206817,-0.008374782,0.010447193
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,4,0.07721594,-0.027224798,0.05951152,0.002782804,0.04095647,0.0017833039,-0.056418262,-0.014994681,-0.076664686,-0.013699715,-0.0011811386
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,4,0.11414792,-0.011410054,0.10679944,0.0066873655,-0.22689924,-0.012813974,-0.008628476,0.026298873,0.022323653,-0.05176945,0.017914448
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,4,0.13215365,0.022230022,0.18697315,0.04231959,-0.14265017,-0.038222753,0.067405604,0.004717293,-0.02736963,-0.03727509,0.0036256537
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,4,-0.050005477,-0.102572896,0.1673542,-0.020628003,-0.08561022,0.0022487491,0.04660674,0.016958123,0.0009921491,-0.021663517,0.0032270665
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,0.04086904,0.038680613,0.030841215,0.007824022,-0.04403202,-0.0014674813,0.028471101,0.012729525,-0.10106523,-0.091542095,0.01416384
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,4,-0.012027182,0.019438904,0.033493534,-0.018154765,-0.2379288,-0.031013079,-0.053936414,-0.021079142,-0.028922271,6.379653e-05,0.01915384
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,4,0.09753162,0.04281443,0.07951012,0.0649444,-0.15808177,-0.07133882,-0.07405129,-0.012384999,-0.06454327,-0.049503528,0.0019639996
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,4,0.1135711,-0.030302465,-0.0044489354,0.06839773,-0.19894716,-0.038256355,-0.041568924,-0.02118189,0.046854466,-0.013051327,0.02614166
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,4,-0.16642803,-0.113204084,0.033133905,0.0326997,-0.24242188,0.018956799,-0.038210783,-0.0039600227,0.023577109,-0.04814404,0.02713302
/mnt/sdd/caltech_training/multiclass/train/005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,4,-0.017937671,-0.10079562,-0.042694233,-0.0037016254,-0.042682275,-0.07974563,-0.06034887,0.02535722,-0.037200484,-0.06013261,0.01845868
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0018_795077.jpg,5,0.21522447,0.08283622,0.057745665,0.0049187057,0.16403553,-0.010989051,-0.06874707,-0.0205337,-0.11543095,-0.0584656,0.003922401
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0011_795109.jpg,5,0.18197447,0.059756503,-0.09245192,-0.06602685,0.056489915,-0.019090112,-0.021534845,0.00826109,-0.09705567,0.04472887,0.008764768
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0021_795127.jpg,5,0.11613169,0.03548228,0.10567175,0.10034306,0.019838352,0.0072367284,0.05101817,-0.0010105073,-0.03541088,-0.029340357,0.013488162
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0039_795081.jpg,5,-0.14360827,-0.0509554,-0.24509236,-0.017703239,0.09792773,-0.043169834,-0.10563274,-0.052877545,0.035856456,-0.0012018625,0.0031118616
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0046_795118.jpg,5,0.2012527,0.0344744,0.006776206,0.07091457,0.04715307,0.03808198,0.058577366,0.037531152,-0.038392,-0.011560305,0.0057429
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0040_795100.jpg,5,0.06973659,-0.0033062967,0.0011056252,0.00919337,0.084222004,-0.02259773,0.056319214,0.0017188136,0.08280432,0.017828159,0.0030951584
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,0.09854132,-0.0010603154,0.034710392,-0.0013691373,0.07309857,0.050211977,0.019528963,0.04714636,-0.104895815,-0.0244345,0.008001632
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0052_795088.jpg,5,0.14416856,0.04896518,0.043365877,0.058350373,0.15559514,-0.022969002,-0.057825215,0.0023770332,-0.018248677,-0.030844983,0.0068437867
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0026_795066.jpg,5,0.016904833,-0.0027681626,-0.05160553,-0.0695146,0.07530767,0.011993533,0.046813555,0.0037806872,0.073295146,0.0030573998,0.0084730545
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0029_795122.jpg,5,-0.027886704,-0.06941662,-0.027181987,0.024336461,0.025697313,0.013279971,0.060700953,0.025283072,0.08832634,-0.031213392,-0.013751295
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0060_795095.jpg,5,-0.0030897334,-0.0049726926,-0.008205667,-0.026254816,0.026751362,0.0011370145,-0.0058618765,0.026409462,0.037882283,-0.029777573,0.018843131
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0058_1931.jpg,5,-0.012605026,-0.025766294,-0.2383405,-0.119932026,0.08677532,0.025353292,0.029183444,0.01341117,-0.011924252,-0.0009514615,0.02170452
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0043_795067.jpg,5,-0.006284952,-0.036082044,-0.026546065,0.042582106,-0.036042288,-0.021113323,-0.006872195,-0.029501222,-0.07267961,-0.03470555,-0.008053188
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0005_795119.jpg,5,0.2170589,0.10019429,0.12695885,0.075817116,-0.023283955,-0.003833618,0.07571715,0.0142673245,-0.01964742,-0.010767998,0.01688751
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0028_795094.jpg,5,-0.07921447,-0.08200373,-0.06078551,0.0062106997,0.08540193,0.0062693395,-0.009696972,-0.057625074,0.0023816004,0.027447734,0.0050173607
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0010_795092.jpg,5,0.12413486,0.05689071,-0.02811298,-0.0047659157,0.0598975,0.006020508,-0.050188437,0.013118617,-0.036091063,-0.027749121,0.012694895
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0050_1924.jpg,5,-0.0018353462,-0.08921066,0.035103373,0.029308695,0.06574677,-0.013050078,0.09349878,-0.0102758305,-0.089274816,0.0053627566,-0.0003920223
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0007_795123.jpg,5,0.047650293,0.029309746,0.16059,0.028668202,0.039420642,-0.014469283,0.052562024,0.036431313,-0.0355984,-0.03555657,0.0026051383
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0027_795091.jpg,5,-0.0969811,0.006690109,-0.055157542,0.030943027,0.0749128,-0.047779113,-0.17776066,-0.060072467,-0.10913354,-0.029542882,0.017349586
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0020_795080.jpg,5,0.048283506,-0.02059909,-0.07868805,0.036610886,0.15453425,0.008967618,-0.057372026,0.04237546,-0.009208705,-0.0032011308,0.005164818
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0032_795068.jpg,5,0.069810644,0.030987434,-0.275047,-0.09979008,0.1021,0.061446615,-0.076615356,-0.007782636,-0.003445387,0.0039284695,-0.0133971
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0030_795116.jpg,5,0.2679634,0.04826357,0.21673538,0.056456245,0.21194513,0.08667971,-0.07040951,-0.00029507326,-0.10231113,0.018011793,0.0024326728
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0024_795120.jpg,5,-0.02799532,-0.028841898,-0.09707676,-0.041692514,-0.009807553,-0.003403183,-0.0075744484,-0.014002733,-0.055864394,-0.03491857,-0.018208575
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,0.33556724,0.10533482,0.14506996,0.016378574,0.1024855,0.054443836,0.0360238,0.054285668,-0.058061115,-0.051168017,0.0040873396
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,-0.0013641566,0.05435346,-0.16632861,0.0412826,0.03179218,-0.025143165,-0.054001816,-0.00702419,0.015302375,-0.014993551,0.010060836
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0008_795071.jpg,5,0.09036396,0.058415,-0.081774116,-0.010758217,0.060482122,0.02764985,0.08179713,0.062471576,0.07054208,-0.015179226,-0.00083463057
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0015_795065.jpg,5,-0.09901072,-0.0013688654,-0.20368385,-0.000111537054,-0.11063479,-0.079626925,-0.055945516,-0.009912702,-0.05770062,-0.015455529,-0.013103015
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0038_795132.jpg,5,-0.0017993487,-0.009278452,-0.020821186,-0.0077327965,0.049337734,0.0006299559,-0.032298796,0.0028300881,0.030242432,-0.029218687,0.019754253
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0054_795130.jpg,5,0.15149438,-0.020525984,-0.0009494154,-0.01912571,0.022596708,0.017366134,0.10520155,0.1093867,0.02080375,-0.02629356,0.001153538
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0042_1874.jpg,5,0.04395411,0.049412996,-0.09729384,-0.05167966,-0.15284611,-0.026463635,0.005266065,0.035579525,-0.064377084,-0.015236749,0.01893086
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0034_795096.jpg,5,0.052122936,0.031747207,-0.15211947,0.0048566707,0.13141824,-0.012594414,-0.057129953,-0.034111395,-0.028439548,-0.019602478,-0.0002273575
/mnt/sdd/caltech_training/multiclass/train/006.Least_Auklet/Least_Auklet_0055_795106.jpg,5,-0.0840646,-0.039621077,0.0056858137,0.082296394,-0.041371085,-0.033123728,-0.07285696,0.007255028,-0.022131324,0.010183255,0.0031960928
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,6,-0.14024703,-0.016868474,-0.06793072,-0.06321349,0.027862728,0.0010874544,-0.037300736,-0.0034848265,0.06658511,0.010818083,-0.0027408183
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,-0.024184188,-0.015739663,-0.050279684,0.0325355,-0.08700645,-0.007010326,-0.01149667,-0.028960368,0.028180834,0.014489997,-0.017413754
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,-0.03869371,-0.05113951,-0.1008866,0.0018304158,-0.054279007,-0.09067721,-0.013960838,-0.0015454497,-0.05377175,0.022035776,0.004073336
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,-0.01785716,0.059247382,-0.08417692,-0.09214193,-0.081257865,0.027436927,0.08846104,0.019884672,0.09128228,0.03912721,-0.018620193
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,6,0.10774012,0.005013369,0.14899653,0.054550327,-0.10380529,0.019136328,0.12767018,0.06304004,0.064192064,0.011233826,-0.02106166
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,6,0.15613478,0.084466115,-0.038290624,0.009331017,0.0690958,0.0112154065,-0.01972374,0.0016413108,0.058028463,0.030529812,-0.004360565
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,6,0.24322595,0.010191299,0.0116095785,0.018036949,-0.07518317,-0.060612842,0.13108014,0.04458023,0.1833584,0.016835198,-0.015263836
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,6,-0.075789385,-0.038223285,0.20642787,-0.0073545827,0.025320515,-0.017159458,0.002338402,0.005200859,0.061873607,0.02661536,-0.0063484916
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,-0.027932692,0.013487571,-0.039309256,-0.022265274,-0.16057417,-0.046325468,0.030878834,-0.0079347305,-0.07757304,-0.0010003811,0.013731565
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,6,0.26093453,0.1276904,-0.09083803,-0.015536503,0.07970113,0.00016745552,0.016138284,0.038047932,-0.059357755,0.007360231,-0.0026432478
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,-0.020694409,-0.014279423,0.20396337,0.0114691,-0.0055883247,-0.020243462,0.028639546,0.014927054,0.009925235,0.010445917,0.007712283
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,6,0.2314582,0.056728434,0.00092277303,0.046344083,0.0666247,0.061642677,0.05197381,0.034805402,0.011022285,0.025225831,-0.002023704
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,0.0008437047,-0.056883033,-0.249648,-0.027957615,-0.057255924,0.044270255,0.033091534,0.039364293,0.050823834,0.04788191,0.007413416
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,-0.07745722,-0.076332346,-0.00540388,0.0245724,-0.18756369,-0.042718343,-0.007109301,0.006540507,0.036769386,0.020131137,-0.0107872505
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,-0.010050824,0.01550101,0.1240863,-0.0037975935,0.14631209,0.028428104,0.057957504,0.030696375,-0.045200646,-0.02890572,-0.0004953039
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,6,0.113601886,-0.02211612,-0.22014406,-0.06152176,-0.1305289,0.012607166,0.00960348,-0.014610352,-0.029884456,0.031300757,-0.0144154895
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,6,0.020254862,0.026295276,-0.07883866,0.06977324,0.14264083,0.030776069,-0.044448588,-0.017573578,0.03705261,0.0045856573,0.0034786938
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,6,0.17328927,0.067766145,0.021354426,0.04321404,-0.07877537,0.009807256,-0.035020426,-0.013431609,0.07970975,0.057259813,-0.00853034
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,6,-0.11191662,-0.06792855,-0.101181194,-0.010290662,0.023702208,0.06410862,0.06541379,0.0069654156,0.013821419,-0.021754287,-0.014189338
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,6,0.18450886,0.07495091,0.12135259,0.046483044,0.035201296,0.047366835,0.0055034906,0.039017797,0.06455669,0.013843872,-0.0023601912
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,-0.10911916,-0.020621799,-0.11594215,-0.026106898,-0.16092113,-0.07916604,0.011433813,-0.016716372,0.034009762,0.036112387,-0.007777428
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,6,-0.016114108,-0.00113222,-0.12108901,0.0786169,-0.04780682,-0.07614703,-0.05986412,0.0032795286,-0.06255413,-0.024365835,-0.007742651
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,6,-0.14512768,-0.035428077,-0.29624867,0.008479929,-0.12190568,-0.0015212698,0.05215075,0.009494659,0.012681944,0.037869226,0.0023574666
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,0.06982803,0.1179982,-0.07176936,-0.06723134,-0.035917237,-0.012968121,-0.014792487,-0.018516492,-0.06316548,-0.011673251,-0.019442927
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,6,0.1350053,0.048930332,0.06634523,-0.0031470507,-0.06493097,-0.07694675,-0.004329605,-0.005397744,-0.025075138,-0.021314532,-0.0067082914
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,-0.113608874,-0.025067398,-0.08488718,0.010629912,-0.05276838,0.03504473,0.023161367,0.027313963,-0.014750401,-0.004450729,-0.024063235
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,6,0.22107862,0.08432352,0.019419663,0.026969397,0.053110786,0.041777633,0.005055446,0.0048839618,-0.074189484,0.0012800284,-0.00012239115
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,6,-0.02843657,0.034389928,0.046021637,0.0012078006,-0.16642168,-0.033961073,0.047733244,0.03773413,-0.017855775,0.0043042284,0.011384824
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,6,-0.00031312183,0.07535245,-0.13144556,-0.014032774,-0.26305553,-0.081498295,-0.021763224,0.0047602504,-0.07161131,-0.0049691913,-0.0036757356
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,6,-0.096492425,-0.11869323,-0.10526804,-0.03214617,-0.028212782,-0.019592084,0.005555883,0.0069582015,-0.00035770983,-0.0138666965,-0.013682049
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.jpg,6,0.24348563,0.035097174,-0.11890386,-0.015521809,-0.062935516,-0.012718771,0.011709545,-0.022376247,0.009245694,0.017413868,-0.00092541054
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,0.05537161,0.024150932,0.14839065,0.059583005,0.08359023,0.034891665,-0.11546241,-0.009501204,-0.026459605,-0.05875361,-0.012863989
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,-0.06193988,-0.02520387,0.14991288,0.0028047226,-0.020818211,0.035536245,0.0897067,0.062044546,0.12669037,0.025902227,0.017932408
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,0.20132543,0.12834327,-0.11390111,-0.008343328,-0.012260731,0.033382155,0.052413758,0.08723968,0.038320392,0.021576958,-0.0034831776
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,0.1489612,0.11727728,-0.0030399747,0.037639696,-0.03191205,0.014168121,0.081772886,0.011960506,-0.008129647,-0.046001974,-0.0013076088
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,6,0.12875944,0.07940697,-0.2916726,-0.0060276445,0.01947818,0.035595097,-0.007935675,-0.004810706,-0.12508407,-0.018465627,0.00899145
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.jpg,6,-0.051245816,0.0051632877,-0.10650057,0.011115073,-0.17055522,-0.0822962,0.0070818365,-0.04534215,-0.07440355,0.0040353956,-0.0057952055
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,6,-0.016120836,-0.09097029,0.12963751,0.024337016,-0.05737858,-3.327988e-05,0.019865964,-0.024509482,0.02583659,0.051911015,-0.0014465211
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,6,-0.073616594,-0.09145215,-0.14738238,-0.02920413,-0.16187617,-0.042786676,-0.00039863773,0.017481387,0.13148785,0.06838371,0.0053978884
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,6,0.18106154,0.055882774,-0.109115504,0.01131291,-0.16426224,-0.017464764,-0.030304385,0.00882603,-0.002781298,-0.020967588,-0.009240832
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.jpg,6,0.07590496,-0.0050852746,0.2522282,0.09756878,-0.024503212,-0.026062045,-0.04570826,-0.022075616,-0.02414088,0.02342631,0.0032053469
/mnt/sdd/caltech_training/multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,6,0.11679827,0.12462078,-0.13738015,0.055059392,-0.0054937936,-0.05359023,-0.120358534,-0.013178317,-0.00043671764,0.021380877,-0.013187825
