Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_After_features.13.block.2.fc1_0.7,sensitivityscore_After_features.13.block.2.fc1_0.8,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_After_features.13.block.2.fc2_0.7,sensitivityscore_After_features.13.block.2.fc2_0.8,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training_multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,2,-0.02898382,-0.07991095,0.09171367,0.064851336,0.103649534,0.16023299,0.14999793,0.08158634,-0.0033121454,0.03855902,0.13589963,0.021124441,0.09419352,0.03584574,0.03576146,0.021965882,-0.0551015,-0.016203512,0.0015944754
/mnt/sdd/caltech_training_multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,-0.004917823,0.0010030381,-0.25860783,-0.14268576,0.058249626,0.123331144,0.14920098,0.0148375705,-0.07872882,0.0012141801,-0.025439195,0.017218903,-0.009369938,-0.051688895,-0.13121788,-0.046359517,-0.09740259,-0.03900134,-0.016955994
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,3,-0.03582066,0.04266689,-0.090991594,-0.079563156,-0.021540858,0.03445697,0.02030686,-0.0408376,0.056175828,-0.037376996,0.028379068,-0.0130753685,0.035389736,0.029374147,-0.10690889,-0.05031913,0.04873471,0.022003956,0.0024527442
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,3,-0.12239258,0.0185019,-0.18597683,-0.033736374,0.021272935,0.052134093,-0.05793755,-0.03147665,-0.05927251,0.035174247,0.05027297,-0.059894204,0.008782875,-0.030384107,-0.015907247,-0.019670932,-0.12240392,0.011777329,0.0010949868
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,3,-0.06884548,-0.0494116,-0.026823428,0.020827258,0.035801142,0.028417101,0.07173547,0.00095107034,0.102448806,-0.008892421,0.012093339,-0.02451488,0.08617543,0.03267906,0.03382172,0.022318607,-0.02959574,0.009982114,-0.0013776086
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,3,0.11671908,0.033586703,0.17695223,0.061822098,-0.01026142,0.07521616,-0.015473979,0.028220782,0.09041879,-0.043546006,-0.043344196,0.037467886,0.07454275,0.081963204,0.050702054,0.045435153,-0.026655458,0.005806783,0.0145476535
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,3,0.11538649,-0.009695546,0.08731323,-0.04179849,0.092540026,0.10114949,0.12292054,-0.017913193,0.043255474,0.056804657,0.0025869086,-0.07666914,0.08545454,0.025027366,-0.09442693,-0.018477757,-0.09804115,0.020221852,0.019348007
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,3,0.024525996,0.03341653,-0.16542096,-0.06257571,0.10527431,0.09140372,0.13440788,0.099066764,0.0009656558,0.028431453,0.014497674,-0.026543908,-0.0032637464,0.016916113,-0.06536543,-0.031535484,0.092110634,0.030262617,-0.0015374201
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,-0.13639434,-0.0018162373,0.12980817,0.0449743,0.12058312,0.10179059,0.031117883,-0.1345748,-0.09881206,-0.0025792157,0.009742683,0.0112754665,0.032547034,0.027082391,0.03473191,-0.024627954,-0.014638939,0.020460557,0.013117555
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,3,-0.07830031,0.014194101,-0.04963442,0.015578922,0.08096479,-0.0334037,0.07805202,0.0121283755,0.12199386,-0.014953202,0.014520715,-0.026071742,0.03158181,0.006372294,-0.040020358,-0.046449613,-0.043724973,-0.004783025,0.021979215
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,3,-0.27777454,-0.073841125,-0.1602068,-0.059224118,0.08848028,0.14700493,0.14352894,0.16061424,0.14409444,0.037636064,-0.0036739353,-0.047538996,0.050962925,0.046241872,-0.017413283,-0.014314861,-0.028097484,0.020053439,-0.009441602
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,3,-0.079172075,-0.059292138,-0.18803409,-0.0500537,-0.0015460253,-0.063940905,0.041690417,0.13475056,0.19778997,-0.05131541,0.07011416,0.02405661,-0.009911027,-0.037377823,-0.0065532215,-0.018472869,-0.040459245,0.0076986607,-0.003374873
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,3,-0.14063874,-0.052600272,0.15590517,0.15262778,0.1454857,0.05444536,0.046969086,0.0031231083,0.060084563,0.05337146,-0.0088366065,0.04869415,0.0036154706,-0.005107501,-0.16641971,-0.09340937,-0.030826526,-0.018949833,0.008931657
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg,3,0.061214756,0.013851436,-0.22069532,-0.08977391,-0.035735175,-0.09657918,-0.020181801,0.06716621,0.07171345,-0.04074496,0.07447241,-0.022910805,0.10041214,0.048156377,4.0605664e-06,0.009468265,0.001256546,0.021483932,-0.01643294
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,3,-0.02226089,-0.034297667,-0.0016471054,-0.07263643,0.01553761,-0.13838771,-0.0343512,-0.16102569,0.050112143,-0.006105257,-0.02945466,0.036983192,0.0649973,0.060789254,0.017885318,-0.007218788,0.011213721,0.025025934,0.004675911
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,3,-0.036957704,-0.07668339,0.08916537,0.019106701,0.020124374,-0.104927465,-0.0063359626,0.0085098315,0.020434894,0.06950547,0.06383167,0.029966317,0.071717635,0.10625382,-0.034076795,0.0059710774,0.13493934,0.03134715,0.029942349
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg,3,0.036311433,0.025969181,-0.15067503,-0.013141073,-0.0068380814,-0.16538478,-0.03360914,-0.11908862,-0.09620146,0.0026091416,-0.008609401,0.020097535,0.015436569,-0.041634135,-0.0741771,-0.02287609,0.032690376,0.01786345,0.01925348
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,3,0.00012116507,0.042802118,-0.0028118305,0.05862063,0.0958516,0.029847309,0.10256066,0.11934114,0.07620193,0.030243587,-0.05614487,-0.028563073,0.017785633,0.0090860715,-0.05238135,-0.02956161,0.028843137,0.01563384,-0.0027194596
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,3,-0.05256847,-0.05378918,0.025562579,0.037605394,-0.086323366,-0.0075768065,-0.023489933,0.010595061,0.02382694,0.05354001,-0.009559412,0.10770543,0.054441564,0.045616075,0.029168092,0.028913122,0.02693827,0.0010569962,0.011336693
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,3,0.046236206,0.00090558827,-0.14226821,-0.064955935,-0.043802902,0.12171022,-0.031263597,-0.055184104,-0.022296023,-0.041959666,-0.019008573,0.025027085,-0.060018,-0.01674221,-0.06359787,-0.05128939,-0.07547489,0.007999255,0.0063454504
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg,3,0.0706908,0.005706854,0.15727942,0.024231624,-0.016609699,0.21497943,0.080182165,0.095339775,0.08255414,-0.01807467,0.04270127,0.048514266,-0.0019921698,0.042026393,0.069900766,0.011186229,-0.12405636,-0.003469156,0.006177828
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,3,-0.19619823,-0.02859984,0.07086832,-0.0041450216,-0.020037297,-0.09525922,-0.10290216,-0.11475273,-0.02725203,-0.029964589,-0.0038441848,-0.03925581,0.040211257,0.047734935,0.014017981,-0.008999504,-0.04398316,0.026101312,-0.006732074
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,3,0.0140212905,-0.0077512246,0.0969869,0.054092057,0.13216634,0.059621543,-0.04781461,-0.04458023,0.043188814,0.009255763,-0.010506274,0.014530658,0.08148809,0.043084025,-0.046848238,-0.07370144,-0.043609962,0.0052583013,0.0029715523
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,3,-0.08143282,0.05902169,-0.035337828,0.029372612,-0.04173352,0.09633161,0.08945371,0.07628283,0.06388104,-0.04527642,-0.047491882,-0.022639913,-0.034189973,0.001629441,-0.033040967,-0.014240053,-0.14403227,-0.01876746,-0.0018782727
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0071_1559.jpg,3,0.12552662,0.0908566,-0.21141666,-0.060062192,0.10155022,-0.18882473,-0.05398836,-0.10258657,-0.081104055,0.036149915,0.041906986,0.04963114,0.021048946,0.012107827,-0.08300689,-0.012030861,0.08195627,-0.0038493853,-0.008187301
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg,3,0.17571576,0.027655533,0.13967937,0.06789595,0.042076528,-0.015184697,-0.010285791,-0.03643077,-0.06986542,0.015776075,-0.028306581,0.0019904342,-0.0070948694,0.054788604,0.04061129,-0.010767618,-0.08907446,-0.027636316,0.0070382487
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,3,-0.0052660517,-0.030697094,-0.057337046,-0.007494721,-0.0682386,0.023291836,0.03092108,-0.03994698,-0.0037852004,-0.0228596,-0.01910198,-0.0659398,-0.020869184,0.0015549148,-0.071717784,-0.0244752,0.0052776393,0.044213515,0.021258237
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,3,0.06910698,-0.08630708,0.110131375,0.042219356,-0.14807689,0.0889065,-0.037945222,0.046500955,0.007854354,-0.029738102,0.0007418562,0.037634797,0.0015262393,0.00956024,0.025820626,-0.024691083,-0.09295188,-0.019433513,-0.019431882
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,3,0.14936318,0.027606646,0.00319919,0.034826264,0.07714397,0.0048982687,-0.004115862,0.06182947,0.042944074,-0.043400332,0.024528807,0.0021451665,-0.025248151,-0.03065363,-0.05967868,-0.037173703,-0.06459306,-0.031744536,-0.012779725
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg,3,0.13392548,0.0057378085,-0.014701195,0.022955686,0.118414976,-0.02056049,-0.03820958,-0.10719364,-0.057824552,0.10684849,0.014948462,0.03883427,0.12141825,0.119077146,-0.06430684,-0.036475234,-0.105467305,-0.012270841,0.015275759
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,3,-0.16108692,-0.011856336,-0.15020448,-0.047046725,-0.049205106,-0.020287417,0.024209421,-0.064509146,0.06762936,0.015614944,0.11298084,0.08380274,0.106045574,0.093238816,0.0012546219,0.026374241,-0.056768075,0.032805767,0.019284105
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,3,-0.0092820935,0.085776255,0.028741084,0.013883822,-0.026479874,0.048341013,0.058823712,0.052170157,-0.08059654,-0.060286477,0.012466956,-0.06387026,0.005175812,-0.0060510356,0.04961381,0.0112602,-0.050831854,-0.005547829,0.011352375
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,3,-0.19495805,-0.052674368,-0.0995253,0.032327447,-0.04831308,-0.123637795,0.028975295,-0.027368888,0.078194454,-0.043867268,-0.032865547,-0.0036842618,0.036646977,0.011976604,-0.06568655,0.0025122827,0.020395532,0.003109322,0.036145348
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg,3,0.10061993,0.05234565,-0.22281706,-0.10620737,0.11172373,0.05235306,0.04287067,0.0047927573,0.044191975,0.052377008,0.0352683,-0.015428692,0.055634916,0.04146395,-0.06217968,-0.022371788,0.032249063,0.03234914,0.015752386
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,3,-0.05707123,-0.029388094,0.05672698,0.04484882,0.15116127,0.10569338,-0.054663815,0.020063695,-0.09750742,0.06139262,0.0030493084,-0.009209608,0.06022993,0.054344535,-0.01976711,0.008858654,0.048856024,0.033392183,-0.012727324
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,3,0.060678534,0.09143102,-0.06718461,0.029709738,-0.05701816,0.08531046,0.07009381,-0.047370423,0.08228056,0.045458443,-0.040880714,-0.0004519662,-0.0069625825,0.0065115737,0.034519833,-0.014217511,0.032159887,0.046108123,0.002478478
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,3,0.27745974,0.08865662,0.17274381,0.108510695,0.04948886,0.057973363,0.0642242,-0.08352408,-0.027028989,0.046053402,-0.015092073,0.07258729,0.059494272,0.04007988,-0.024058767,-0.012232384,0.052721143,0.0024111662,-0.006093233
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,3,0.036320303,0.017158678,0.1701715,0.059159532,-0.00939231,0.026114166,-0.0889407,-0.08543773,-0.08927669,0.0074051665,0.011152938,-0.06947617,0.057560667,0.04227206,-0.038215064,0.00083021075,0.07616312,0.032085992,-0.00877038
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,3,0.027645074,0.053119447,0.09117292,0.07959665,-0.016894639,-0.057425562,0.023507629,0.019618355,0.0022331607,-0.025053445,-0.03725955,0.04522939,0.0472402,0.06491406,-0.0016530957,-0.019772124,-0.119386025,-0.029449113,0.0071103144
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,3,-0.020346984,0.09194553,-0.28851825,-0.07839046,-0.00822016,-0.12874782,-0.017009094,-0.05388461,0.05843168,-0.0060784426,0.0010846173,-0.09386036,-0.08054379,-0.023705954,-0.018767837,-0.045756496,0.011385893,0.027964953,0.0041823257
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,3,-0.10038686,-0.056862213,-0.087722495,0.021692997,0.0907129,-0.16593938,-0.11787036,-0.08172543,-0.0738744,0.033224635,0.03075855,0.014411499,0.056478202,0.05960824,0.0047832094,-0.003250325,-0.057171334,0.009807875,-0.012335597
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,3,-0.15693147,-0.0810496,0.032129865,-0.014552264,-0.08570786,-0.15831433,-0.06199618,-0.054853734,-0.039235987,0.019723121,0.027843123,0.007224138,0.09999606,0.085825026,0.057108942,0.028022887,0.009641495,0.04997844,0.0015178776
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,3,0.27809638,0.13922058,0.06275121,0.0023364783,0.06299429,-0.07018363,0.06209804,0.03507536,0.12492234,0.038393635,-5.8695674e-05,0.03255073,0.027237391,0.002562482,-0.057552516,-0.033266544,-0.0088153,-0.009342042,-0.0044695493
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,3,0.19044185,0.045504812,-0.015019856,-0.022865226,0.036366764,-0.083159104,0.021246336,-0.0700584,-0.08144369,0.01738474,0.04716313,-0.03920843,-0.023715727,-0.038257144,0.021207083,-0.011789598,-0.022567555,0.034363743,-0.009040566
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,3,0.11621225,-0.009626146,-0.007723093,0.019714817,0.08794413,0.022091348,0.029289097,0.03109253,0.13785078,0.08600967,0.044486463,0.11864863,0.09561765,0.06292501,0.0148210935,0.0135954805,0.03997691,0.050279893,0.0050737276
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,3,0.17159693,0.003138911,-0.22606912,-0.04332462,0.057577237,-0.09076887,-0.027688097,-0.026643498,0.103477195,-0.022058342,0.09472467,0.0071115657,0.024655329,0.020427775,0.021662828,0.012880674,0.012815911,0.010150077,0.023009785
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,3,-0.25957155,-0.10890873,-0.19483562,-0.066945076,-0.016152961,-0.035721652,0.026143998,-0.017013889,0.045201562,0.051449005,0.08588511,0.10042164,0.14020304,0.12844789,-0.058066767,-0.03416325,-0.13578677,-0.010416753,0.010033509
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,3,0.032067433,0.014776024,0.073472716,0.025222942,-0.053686075,-0.0016881935,0.043393552,0.034976922,0.07246868,0.041944634,0.011061365,-2.3239292e-05,0.018947406,-0.014623866,0.041235905,0.01966948,-0.18477163,-0.04601334,0.010618257
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,3,-0.034225404,-0.105749965,0.15648429,0.07572187,-0.06027928,-0.034635033,0.0383699,0.07391386,0.1268318,-0.020710658,0.0019325204,-0.032268308,-0.017773548,-0.09035475,0.014112022,-0.0026377172,-0.060842197,0.016875736,0.0031370877
/mnt/sdd/caltech_training_multiclass/train/004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,3,-0.23013702,-0.055038594,-0.003686022,-0.039444663,0.06677918,-0.040836636,-0.028033033,-0.08329183,0.033102527,0.012483484,0.05751147,-0.02458268,0.1381202,0.12839994,-0.031941913,-0.026359845,0.0845346,0.028312132,0.009539529
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,4,-0.142697,-0.039536692,0.0014433824,-0.0813362,0.026319414,0.077187136,0.0823434,0.1282621,0.019694716,0.0496775,0.065852456,-0.006447794,-0.061417617,-0.014422849,-0.03667006,-0.04833799,0.06769417,-0.007163316,-0.002789962
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,4,-0.066999964,-0.1126571,-0.010166562,0.021622317,-0.14372446,-0.016030641,-0.12055468,-0.090534426,-0.1725778,-0.09779594,-0.036935627,0.015325884,-0.011170752,-0.04023402,0.06491928,0.040730592,-0.102546304,-0.011572691,-0.016844105
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,4,0.008122695,0.014830764,-0.047443405,-0.047402237,-0.039263144,-0.05840623,0.014691537,0.17876336,0.12656751,-0.15217781,0.062720045,0.0031972844,0.018013254,-0.004862177,-0.14363472,-0.04330508,-0.033002056,-0.07294968,0.012580501
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,4,-0.01875054,-0.04281458,-0.0033691693,-0.021533482,-0.0014593974,0.1581544,0.0675976,0.07634278,0.0008777594,0.03459438,-0.020026969,0.074384466,0.016556175,-0.07582928,0.06780438,0.07491468,0.08165057,-0.07341785,-0.007008133
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,4,-0.17863014,-0.052741513,-0.10769501,-0.046343207,0.148272,0.031089809,0.15665999,0.1335641,0.08535314,-0.013032193,-0.06635134,-0.016521418,-0.059056602,-0.08364737,-0.038806453,-0.032621875,0.08857307,1.3303943e-05,0.004069927
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,4,0.048018705,0.014108513,0.06036099,0.070994645,0.058805104,-0.031122174,-0.031157874,0.12085357,-0.09407186,0.003707029,0.057279482,0.07905368,-0.022228636,0.0040746294,0.017749056,-0.011472076,-0.031331263,-0.045307733,-0.0055928496
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,4,0.20088911,0.07607991,-0.06034509,0.011030145,0.06501048,0.120813325,0.123082295,0.12812388,0.08769381,-0.008573956,0.029488128,-0.055802934,0.024712985,0.01476967,-0.11878826,-0.07351467,-0.05932595,0.015970325,0.01575618
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,4,0.14244759,0.0050603347,-0.06946716,0.006477289,-0.072645366,0.09743065,0.0049187206,0.06899282,-0.18631557,0.031523045,0.070833996,0.017271657,-0.012380255,-0.05156838,-0.08173567,-0.026927335,0.06151125,-0.028252583,-0.0023743366
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,4,-0.04918863,-0.046047166,-0.022750145,0.05148097,-0.008135185,0.05305544,0.1351019,0.011361115,0.008030277,-0.011422439,0.09435587,-0.045454577,-0.06337922,-0.0796341,-0.09768724,-0.02539055,-0.07744557,-0.0013879891,-0.0076428596
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,4,-0.07608633,0.0045601074,0.12337369,0.03391572,-0.052192807,0.09452257,0.043147333,0.079177946,0.09767861,0.023949964,0.038555406,-0.004046008,0.014252704,-0.0013167933,-0.013808213,0.04078714,-0.04211527,-0.020104844,0.0024131732
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,4,0.053369258,-0.0071888305,-0.036175113,-0.011655023,-0.06852914,0.103077754,0.18077806,0.15215915,0.18653601,-0.06679636,0.061773725,0.039560772,0.023390159,0.0203335,-0.028558573,0.008192368,-0.011817662,-0.03346984,0.006953439
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,4,-0.030897714,-0.019988533,-0.06971919,-0.037955288,0.099373624,-0.052354835,-0.09785823,-0.064916424,-0.03856085,0.053543612,0.07868317,-0.079150565,-0.03277239,-0.045126297,-0.03384706,0.0009857491,0.0938078,0.037860673,0.01042148
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,4,0.047949333,-0.011382235,-0.04173294,0.0430701,0.020183243,0.0680331,0.053141396,-0.0080906,-0.11819619,-0.05214909,0.04790408,0.04541871,0.056590486,0.015532403,-0.11397743,-0.0012682416,-0.051461175,-0.022789199,-0.0060342588
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,4,-0.14603925,-0.104390845,0.0795319,-0.011269603,0.11122292,0.012176887,0.092149064,0.11353632,0.13250332,0.04835809,0.03748511,-0.025971768,-0.06279105,-0.07592185,-0.0999721,-0.035638485,0.08987389,0.0057555865,-0.011846347
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,4,0.124432534,0.007024225,0.07462137,0.050949596,0.052010305,0.03443165,0.06329994,0.09847477,-0.17631167,0.029424973,0.04620629,-0.014274124,-0.05428471,-0.034236472,0.02377804,0.010648069,0.023843545,0.038681787,-0.00200121
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,0.07906732,0.08535649,0.13687274,-0.016424645,-0.11099908,-0.08025285,-0.13860676,-0.05068454,0.016709127,-0.08454339,9.832904e-05,-0.0017093956,0.031678285,-0.006018009,-0.09053849,0.006443402,0.02228692,-0.040822536,0.011971021
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,4,-0.16403618,-0.08931309,-0.021130811,0.07357615,0.14020428,0.1716713,0.104423344,0.09600189,-0.04176297,0.0061789593,0.042758044,0.06597704,-0.024285924,-0.04470275,-0.102890626,0.012055923,-0.03503497,0.023118258,-0.005844106
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,0.09551173,0.034045205,0.09766674,0.0006606565,-0.14236112,-0.07332048,-0.050504223,-0.15727341,-0.18861273,-0.008041445,0.071356446,0.023596035,0.07283829,0.0708602,-0.05547812,-0.013202546,0.100345,0.043742716,-0.014433563
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,4,-0.020451965,-0.08140142,0.079498306,0.04283096,0.23102692,-0.11650666,0.046811234,-0.064775914,-0.117983215,0.071173884,0.019096937,-0.021400072,0.026480561,0.028287126,-0.021176035,-0.0012974953,0.09671188,0.020777717,0.00042385783
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,4,-0.10355504,-0.059302896,0.23484564,0.10398936,0.12760463,-0.092503,0.0141574815,-0.08255225,-0.09444614,0.054777935,0.06746562,0.021600097,-0.032423787,-0.006524914,-0.05270408,-0.041709572,-0.06108241,0.013243622,0.00433491
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,4,0.11214089,-0.023820415,0.0792768,0.026540998,-0.05494531,0.14663811,0.051978253,0.07055401,-0.16712767,-0.0117092645,0.021571185,0.023533836,-0.016215544,-0.017067343,0.063825876,-0.017453268,-0.012580089,0.018409682,-0.0013273712
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,4,0.36555833,0.13630466,0.0351674,0.06179999,0.21487708,0.01380495,0.10641827,-0.0027188547,-0.08801764,0.06068337,-0.04670596,-0.022833567,0.0760207,0.062361382,-0.007394068,-0.0043037366,0.048776295,0.041711517,-0.009243115
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,4,0.24824035,0.081614375,-5.139038e-05,-0.0066673774,-0.035324566,0.026996465,0.0002357997,-0.13933593,-0.019999176,-0.012169497,0.05228041,0.029356122,-0.031537052,-0.0020626169,-0.035193123,0.015215533,0.03290473,0.024754008,0.0046428572
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,4,0.11315671,0.052998185,0.060243957,-0.016529143,0.11352809,0.18818171,0.14230849,0.18556917,0.12324081,0.024227772,0.061953284,-0.05353488,-0.038964223,-0.03277893,-0.15174165,-0.028017037,0.08774004,0.020029128,-0.0059430897
