Precision,Recall,F1-Score,Support,Class_Name,Class_ID,Pred_0,Pred_1,Pred_2,model,patching_option,mode,src_class,concept_class,concept
0.9909,0.845,0.9121,129.0,deer,0,109,1,19.0,vgg16,patched_out,valid,deer,zebra,legs
0.996,1.0,0.998,246.0,horse,1,0,246,0.0,vgg16,patched_out,valid,deer,zebra,legs
0.9555,0.9976,0.9761,409.0,zebra,2,1,0,408.0,vgg16,patched_out,valid,deer,zebra,legs
0.9724,0.9944,0.9832,177.0,deer,0,176,0,1.0,vgg16,patched_out,valid,zebra,deer,coat
1.0,1.0,1.0,246.0,horse,1,0,246,0.0,vgg16,patched_out,valid,zebra,deer,coat
0.996,0.9805,0.9882,257.0,zebra,2,5,0,252.0,vgg16,patched_out,valid,zebra,deer,coat
0.9778,0.9944,0.986,177.0,deer,0,176,0,1.0,vgg16,patched_out,valid,zebra,deer,background
1.0,1.0,1.0,246.0,horse,1,0,246,0.0,vgg16,patched_out,valid,zebra,deer,background
0.9965,0.986,0.9912,285.0,zebra,2,4,0,281.0,vgg16,patched_out,valid,zebra,deer,background
0.8287,0.8452,0.8368,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,deer,face
0.9148,0.8849,0.8996,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,deer,face
0.8275,0.8422,0.8348,507.0,zebra,2,70,10,427.0,mobilenet_v3_small,patched_out,train,zebra,deer,face
0.8237,0.6273,0.7122,499.0,deer,0,313,152,34.0,mobilenet_v3_small,patched_out,train,deer,horse,legs
0.7957,0.8849,0.8379,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,horse,legs
0.9167,0.9688,0.942,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,horse,legs
0.8595,0.8216,0.8402,499.0,deer,0,410,46,43.0,mobilenet_v3_small,patched_out,train,deer,zebra,background
0.9202,0.8849,0.9022,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,zebra,background
0.9057,0.9688,0.9362,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,zebra,background
0.9098,0.8452,0.8763,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,deer,coat
0.9271,0.8849,0.9055,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,deer,coat
0.2823,0.8333,0.4217,42.0,zebra,2,6,1,35.0,mobilenet_v3_small,patched_out,train,zebra,deer,coat
0.9043,0.8452,0.8737,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,horse,face
0.8977,0.8849,0.8913,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,horse,face
0.8419,0.9349,0.886,507.0,zebra,2,10,23,474.0,mobilenet_v3_small,patched_out,train,zebra,horse,face
0.8661,0.8452,0.8555,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,zebra,legs
0.8887,0.705,0.7863,634.0,horse,1,78,447,109.0,mobilenet_v3_small,patched_out,train,horse,zebra,legs
0.8005,0.9688,0.8766,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,zebra,legs
0.7933,0.8452,0.8184,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,deer,legs
0.8821,0.6609,0.7556,634.0,horse,1,141,419,74.0,mobilenet_v3_small,patched_out,train,horse,deer,legs
0.8348,0.9688,0.8968,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,deer,legs
0.7074,0.3246,0.4451,499.0,deer,0,162,96,241.0,mobilenet_v3_small,patched_out,train,deer,zebra,face
0.8569,0.8849,0.8707,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,zebra,face
0.7171,0.9688,0.8242,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,zebra,face
0.681,0.6085,0.6427,235.0,deer,0,143,63,29.0,mobilenet_v3_small,patched_out,train,deer,horse,background
0.8977,0.8849,0.8913,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,horse,background
0.9229,0.9688,0.9453,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,horse,background
0.7648,0.8452,0.803,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,zebra,background
0.8761,0.6246,0.7293,634.0,horse,1,169,396,69.0,mobilenet_v3_small,patched_out,train,horse,zebra,background
0.8399,0.9688,0.8997,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,zebra,background
0.7337,0.8452,0.7855,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,deer,background
0.8676,0.5789,0.6944,634.0,horse,1,202,367,65.0,mobilenet_v3_small,patched_out,train,horse,deer,background
0.8441,0.9688,0.9021,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,deer,background
0.8586,0.8452,0.8518,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,deer,legs
0.9243,0.8849,0.9042,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,deer,legs
0.8376,0.9053,0.8701,507.0,zebra,2,45,3,459.0,mobilenet_v3_small,patched_out,train,zebra,deer,legs
0.7744,0.4609,0.5779,499.0,deer,0,230,240,29.0,mobilenet_v3_small,patched_out,train,deer,horse,face
0.7153,0.8849,0.7911,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,horse,face
0.9229,0.9688,0.9453,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,horse,face
0.9154,0.8452,0.8789,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,horse,background
0.9257,0.8849,0.9049,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,horse,background
0.4606,0.95,0.6204,80.0,zebra,2,2,2,76.0,mobilenet_v3_small,patched_out,train,zebra,horse,background
0.977,0.8452,0.9063,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,zebra,face
0.0,0.0,0.0,0.0,horse,1,0,0,0.0,mobilenet_v3_small,patched_out,train,horse,zebra,face
0.9179,0.9688,0.9426,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,zebra,face
0.875,0.8452,0.8598,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,deer,background
0.9243,0.8849,0.9042,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,deer,background
0.8414,0.931,0.8839,507.0,zebra,2,32,3,472.0,mobilenet_v3_small,patched_out,train,zebra,deer,background
0.6036,0.2044,0.3054,499.0,deer,0,102,62,335.0,mobilenet_v3_small,patched_out,train,deer,zebra,coat
0.899,0.8849,0.8919,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,zebra,coat
0.6526,0.9688,0.7799,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,zebra,coat
0.8317,0.6633,0.738,499.0,deer,0,331,134,34.0,mobilenet_v3_small,patched_out,train,deer,horse,coat
0.8144,0.8849,0.8482,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,horse,coat
0.9167,0.9688,0.942,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,horse,coat
0.8218,0.6192,0.7063,499.0,deer,0,309,81,109.0,mobilenet_v3_small,patched_out,train,deer,zebra,legs
0.875,0.8849,0.8799,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,deer,zebra,legs
0.8327,0.9688,0.8956,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,deer,zebra,legs
0.9355,0.8452,0.8881,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,zebra,coat
0.8647,0.5647,0.6832,634.0,horse,1,27,358,249.0,mobilenet_v3_small,patched_out,train,horse,zebra,coat
0.6875,0.9688,0.8042,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,zebra,coat
0.9056,0.8452,0.8744,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,horse,legs
0.9162,0.8849,0.9003,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,horse,legs
0.846,0.9645,0.9014,507.0,zebra,2,9,9,489.0,mobilenet_v3_small,patched_out,train,zebra,horse,legs
0.8974,0.8452,0.8705,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,deer,coat
0.3636,0.3478,0.3556,92.0,horse,1,54,32,6.0,mobilenet_v3_small,patched_out,train,horse,deer,coat
0.9105,0.9688,0.9387,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,deer,coat
0.74,0.8452,0.7891,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,horse,deer,face
0.8814,0.6562,0.7523,634.0,horse,1,195,416,23.0,mobilenet_v3_small,patched_out,train,horse,deer,face
0.8903,0.9688,0.9279,704.0,zebra,2,14,8,682.0,mobilenet_v3_small,patched_out,train,horse,deer,face
0.8737,0.8452,0.8592,704.0,deer,0,595,48,61.0,mobilenet_v3_small,patched_out,train,zebra,horse,coat
0.9148,0.8849,0.8996,704.0,horse,1,53,623,28.0,mobilenet_v3_small,patched_out,train,zebra,horse,coat
0.8391,0.9152,0.8755,507.0,zebra,2,33,10,464.0,mobilenet_v3_small,patched_out,train,zebra,horse,coat
0.6727,0.8362,0.7456,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,zebra,background
0.9315,0.6126,0.7391,222.0,horse,1,64,136,22.0,mobilenet_v3_small,patched_out,valid,horse,zebra,background
0.9027,0.9756,0.9377,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,zebra,background
0.7556,0.7907,0.7727,129.0,deer,0,102,12,15.0,mobilenet_v3_small,patched_out,valid,deer,zebra,background
0.9369,0.8455,0.8889,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,zebra,background
0.9344,0.9756,0.9545,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,zebra,background
0.8132,0.8362,0.8245,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,horse,legs
0.9541,0.8455,0.8966,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,horse,legs
0.8896,0.9614,0.9241,285.0,zebra,2,9,2,274.0,mobilenet_v3_small,patched_out,valid,zebra,horse,legs
0.5658,0.3333,0.4195,129.0,deer,0,43,23,63.0,mobilenet_v3_small,patched_out,valid,deer,zebra,face
0.8927,0.8455,0.8685,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,zebra,face
0.84,0.9756,0.9027,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,zebra,face
0.6118,0.6047,0.6082,86.0,deer,0,52,23,11.0,mobilenet_v3_small,patched_out,valid,deer,horse,background
0.8927,0.8455,0.8685,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,horse,background
0.9433,0.9756,0.9591,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,horse,background
0.8506,0.8362,0.8433,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,zebra,face
0.9194,0.5135,0.659,222.0,horse,1,18,114,90.0,mobilenet_v3_small,patched_out,valid,horse,zebra,face
0.7824,0.9756,0.8683,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,zebra,face
0.45,0.2093,0.2857,129.0,deer,0,27,20,82.0,mobilenet_v3_small,patched_out,valid,deer,zebra,coat
0.9043,0.8455,0.8739,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,zebra,coat
0.8077,0.9756,0.8837,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,zebra,coat
0.8315,0.8362,0.8338,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,zebra,legs
0.9405,0.7117,0.8103,222.0,horse,1,22,158,42.0,mobilenet_v3_small,patched_out,valid,horse,zebra,legs
0.8636,0.9756,0.9162,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,zebra,legs
0.7475,0.8362,0.7893,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,deer,legs
0.9541,0.8455,0.8966,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,deer,legs
0.8836,0.9053,0.8943,285.0,zebra,2,25,2,258.0,mobilenet_v3_small,patched_out,valid,zebra,deer,legs
0.6578,0.8362,0.7363,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,deer,background
0.927,0.5721,0.7075,222.0,horse,1,69,127,26.0,mobilenet_v3_small,patched_out,valid,horse,deer,background
0.8946,0.9756,0.9333,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,deer,background
0.715,0.8362,0.7708,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,deer,face
0.9412,0.8455,0.8908,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,deer,face
0.8786,0.8632,0.8708,285.0,zebra,2,34,5,246.0,mobilenet_v3_small,patched_out,valid,zebra,deer,face
0.713,0.6357,0.6721,129.0,deer,0,82,28,19.0,mobilenet_v3_small,patched_out,valid,deer,horse,coat
0.8739,0.8455,0.8595,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,horse,coat
0.9258,0.9756,0.95,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,horse,coat
0.6071,0.3953,0.4789,129.0,deer,0,51,68,10.0,mobilenet_v3_small,patched_out,valid,deer,horse,face
0.7482,0.8455,0.7939,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,horse,face
0.9455,0.9756,0.9603,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,horse,face
0.908,0.8362,0.8706,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,zebra,coat
0.9265,0.5676,0.7039,222.0,horse,1,7,126,89.0,mobilenet_v3_small,patched_out,valid,horse,zebra,coat
0.7839,0.9756,0.8693,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,zebra,coat
0.5362,0.8362,0.6534,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,deer,coat
0.8936,0.3784,0.5316,222.0,horse,1,120,84,18.0,mobilenet_v3_small,patched_out,valid,horse,deer,coat
0.911,0.9756,0.9421,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,deer,coat
0.8132,0.8362,0.8245,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,horse,coat
0.9498,0.8455,0.8946,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,horse,coat
0.8893,0.9579,0.9223,285.0,zebra,2,9,3,273.0,mobilenet_v3_small,patched_out,valid,zebra,horse,coat
0.7014,0.8362,0.7629,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,deer,legs
0.932,0.6171,0.7425,222.0,horse,1,55,137,30.0,mobilenet_v3_small,patched_out,valid,horse,deer,legs
0.8867,0.9756,0.929,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,deer,legs
0.8457,0.8362,0.8409,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,horse,background
0.963,0.8455,0.9004,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,horse,background
0.75,0.9808,0.85,104.0,zebra,2,2,0,102.0,mobilenet_v3_small,patched_out,valid,zebra,horse,background
0.7295,0.6899,0.7092,129.0,deer,0,89,24,16.0,mobilenet_v3_small,patched_out,valid,deer,horse,legs
0.8889,0.8455,0.8667,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,horse,legs
0.9322,0.9756,0.9534,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,horse,legs
0.6758,0.8362,0.7475,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,horse,deer,face
0.9346,0.6441,0.7627,222.0,horse,1,63,143,16.0,mobilenet_v3_small,patched_out,valid,horse,deer,face
0.9151,0.9756,0.9444,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,horse,deer,face
0.8132,0.8362,0.8245,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,horse,face
0.9286,0.8455,0.8851,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,horse,face
0.8874,0.9404,0.9131,285.0,zebra,2,9,8,268.0,mobilenet_v3_small,patched_out,valid,zebra,horse,face
0.7105,0.6279,0.6667,129.0,deer,0,81,15,33.0,mobilenet_v3_small,patched_out,valid,deer,zebra,legs
0.9244,0.8455,0.8832,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,deer,zebra,legs
0.8966,0.9756,0.9344,409.0,zebra,2,8,2,399.0,mobilenet_v3_small,patched_out,valid,deer,zebra,legs
0.7831,0.8362,0.8087,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,deer,coat
0.963,0.8455,0.9004,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,deer,coat
0.8764,0.9377,0.906,257.0,zebra,2,16,0,241.0,mobilenet_v3_small,patched_out,valid,zebra,deer,coat
0.8,0.8362,0.8177,177.0,deer,0,148,8,21.0,mobilenet_v3_small,patched_out,valid,zebra,deer,background
0.9412,0.8455,0.8908,246.0,horse,1,25,208,13.0,mobilenet_v3_small,patched_out,valid,zebra,deer,background
0.8874,0.9404,0.9131,285.0,zebra,2,12,5,268.0,mobilenet_v3_small,patched_out,valid,zebra,deer,background
